회사명,거래소코드,회계년도,당기순이익(손실)(IFRS)(천원),당기순이익(손실)(비교)(IFRS)(천원),당기순이익(손실)(IFRS연결)(천원),당기순이익(손실)(비교)(IFRS연결)(천원)
(주)하이스틸,071090,2013/12,-2503061,-2503061,,
(주)하이스틸,071090,2014/12,-478686,-478686,,
(주)하이스틸,071090,2015/12,-8473107,-8473107,,
(주)하이스틸,071090,2016/12,3898514,3898514,,3898514
(주)하이스틸,071090,2017/12,8458305,8458305,8370261,8370261
(주)하이스틸,071090,2018/12,-6463639,-6463639,-7160985,-7160985
(주)하이스틸,071090,2019/12,-540128,-540128,31538,31538
(주)하이텍팜,106190,2011/12,10484311,10484311,,
(주)하이텍팜,106190,2012/12,7691695,7422179,,
(주)하이텍팜,106190,2013/12,10455499,10455499,,
(주)하이텍팜,106190,2014/12,7835097,7835097,,
(주)하이텍팜,106190,2015/12,6543531,6543531,,
(주)하이텍팜,106190,2016/12,5280442,5280442,,
(주)하이텍팜,106190,2017/12,2099708,2099708,,
(주)하이텍팜,106190,2018/12,2608425,2608425,,
(주)하이텍팜,106190,2019/12,-4217774,-4217774,,
(주)하이트론씨스템즈,019490,2011/12,-1520168,-1520168,-1033943,-1033943
(주)하이트론씨스템즈,019490,2012/12,155500,155500,234223,234223
(주)하이트론씨스템즈,019490,2013/12,-7159385,-7159385,-6395055,-6395055
(주)하이트론씨스템즈,019490,2014/12,-6094107,-6094107,-6216941,-6216941
(주)하이트론씨스템즈,019490,2015/12,-4392692,-4392692,-5835561,-5835561
(주)하이트론씨스템즈,019490,2016/12,4561627,4561627,3012814,3012814
(주)하이트론씨스템즈,019490,2017/12,-12293830,-12293830,-11370253,-11370253
(주)하이트론씨스템즈,019490,2018/12,742309,742309,717134,717134
(주)하이트론씨스템즈,019490,2019/12,-17938389,-17825443,-17825443,
(주)하츠,066130,2011/12,2263748,2263748,,
(주)하츠,066130,2012/12,-3064048,-3064048,,
(주)하츠,066130,2013/12,-1079844,-1079844,,
(주)하츠,066130,2014/12,3410601,3410601,,
(주)하츠,066130,2015/12,3964156,3964156,,
(주)하츠,066130,2016/12,4094216,4094216,,
(주)하츠,066130,2017/12,4527682,4527682,,
(주)하츠,066130,2018/12,1511841,1511841,,
(주)하츠,066130,2019/12,2373489,2373489,,
(주)한국가구,004590,2011/12,159533,159533,1864373,1864373
(주)한국가구,004590,2012/12,1320077,1320077,3386521,3386521
(주)한국가구,004590,2013/12,431682,431682,2747642,2747642
(주)한국가구,004590,2014/12,1328043,1328043,5183814,5183814
(주)한국가구,004590,2015/12,2697503,2697503,6020486,6020486
(주)한국가구,004590,2016/12,1197130,1197130,5743643,5743643
(주)한국가구,004590,2017/12,1063497,1063497,5483577,5483577
(주)한국가구,004590,2018/12,5718726,5718726,7401467,7401467
(주)한국가구,004590,2019/12,2379238,2379238,6068565,6068565
(주)한국경제티브이,039340,2011/12,6283397,6283397,6011983,6011983
(주)한국경제티브이,039340,2012/12,5207534,5207534,4405185,4405185
(주)한국경제티브이,039340,2013/12,1354248,1354248,791139,791139
(주)한국경제티브이,039340,2014/12,4970187,4970187,2309144,2309144
(주)한국경제티브이,039340,2015/12,10338869,10338869,9098199,9098199
(주)한국경제티브이,039340,2016/12,11401118,11401118,12044172,12044172
(주)한국경제티브이,039340,2017/12,9475639,9475639,12245521,12245521
(주)한국경제티브이,039340,2018/12,12932668,12932668,14411720,14411720
(주)한국경제티브이,039340,2019/12,12192842,12192842,15014545,15014545
(주)한국비엔씨,256840,2016/12,,,,
(주)한국비엔씨,256840,2017/12,,,,
(주)한국비엔씨,256840,2018/12,,,,
(주)한국비엔씨,256840,2019/12,-5401184,-5401184,,
(주)한국전자홀딩스,006200,2011/12,3894978,3894978,-14167347,-14167347
(주)한국전자홀딩스,006200,2012/12,-2458261,-2458261,-36096429,-36096429
(주)한국전자홀딩스,006200,2013/12,579206,579206,-8315523,-8315523
(주)한국전자홀딩스,006200,2014/12,1932796,1932796,1098429,1098429
(주)한국전자홀딩스,006200,2015/12,2305835,1585933,-8349769,-8349769
(주)한국전자홀딩스,006200,2016/12,-25801879,-25497758,-13016524,-11297859
(주)한국전자홀딩스,006200,2017/12,2068844,2068844,4990580,4990580
(주)한국전자홀딩스,006200,2018/12,-586125,-586125,1060291,1060291
(주)한국전자홀딩스,006200,2019/12,-4767389,-4767389,-23794401,-23794401
(주)한국종합기술,023350,2011/12,8254153,8254153,,
(주)한국종합기술,023350,2012/12,1319802,1319802,,
(주)한국종합기술,023350,2013/12,5417721,5417721,,
(주)한국종합기술,023350,2014/12,2898211,2898211,,
(주)한국종합기술,023350,2015/12,1181153,1181153,,
(주)한국종합기술,023350,2016/12,3063387,3063387,,
(주)한국종합기술,023350,2017/12,-7815611,-7815611,,
(주)한국종합기술,023350,2018/12,-6636791,-6636791,,
(주)한국종합기술,023350,2019/12,-3556158,-1270616,,
(주)한국카본,017960,2011/12,5564552,5564552,6015078,6015078
(주)한국카본,017960,2012/12,9330531,9691377,5652351,6013196
(주)한국카본,017960,2013/12,24709475,24709475,14823927,14823927
(주)한국카본,017960,2014/12,21928417,21928417,19731902,19731902
(주)한국카본,017960,2015/12,19990990,19990990,22691317,22691317
(주)한국카본,017960,2016/12,16224567,16224567,16470646,16470646
(주)한국카본,017960,2017/12,556611,556611,744134,744134
(주)한국카본,017960,2018/12,-2842081,-2842081,-2978652,-2978652
(주)한국카본,017960,2019/12,21725932,21725932,17701680,17701680
(주)한국코퍼레이션,050540,2011/12,2220501,3878124,3878124,
(주)한국코퍼레이션,050540,2012/12,3218517,2095948,,3218517
(주)한국코퍼레이션,050540,2013/12,-9967768,-9967768,-13004588,-13004588
(주)한국코퍼레이션,050540,2014/12,201079,201079,322950,322950
(주)한국코퍼레이션,050540,2015/12,-4431174,-4431174,-10902211,-10902211
(주)한국코퍼레이션,050540,2016/12,-27103046,-27103046,-20236150,-20236150
(주)한국코퍼레이션,050540,2017/12,2062673,2062673,329624,329624
(주)한국코퍼레이션,050540,2018/12,-19438665,-19438665,-19274803,-19274803
(주)한국코퍼레이션,050540,2019/12,-9078340,-32843399,-10563762,-37022642
(주)한국큐빅,021650,2011/12,3826278,3826278,1614580,1614580
(주)한국큐빅,021650,2012/12,2839131,2916509,2131238,2341716
(주)한국큐빅,021650,2013/12,2871492,2871492,466505,466505
(주)한국큐빅,021650,2014/12,4367862,4367862,2847160,2847160
(주)한국큐빅,021650,2015/12,1301132,1301132,2075555,2075555
(주)한국큐빅,021650,2016/12,678606,678606,1902545,1902545
(주)한국큐빅,021650,2017/12,2329064,2329064,625659,625659
(주)한국큐빅,021650,2018/12,1963841,1963841,812147,812147
(주)한국큐빅,021650,2019/12,4419276,4419276,3347893,3347893
(주)한국테크놀로지,053590,2011/12,-12276005,-12276005,-11217874,
(주)한국테크놀로지,053590,2012/12,-8786534,-8786534,,
(주)한국테크놀로지,053590,2013/12,-9499922,-9499922,,
(주)한국테크놀로지,053590,2014/12,1022077,1022077,,
(주)한국테크놀로지,053590,2015/12,-24722655,-24722655,,
(주)한국테크놀로지,053590,2016/12,-10487455,-10487455,,
(주)한국테크놀로지,053590,2017/12,-13093965,-13093965,,
(주)한국테크놀로지,053590,2018/12,-37486917,-37486917,,-37456080
(주)한국테크놀로지,053590,2019/12,-14566970,-12009302,-17357157,-14799489
(주)한국특강,007280,2011/12,3566490,3566490,,
(주)한국특강,007280,2012/12,3465131,3465131,,
(주)한국특강,007280,2013/12,-11047283,-11047283,,
(주)한국특강,007280,2014/12,-20181680,-20181680,,
(주)한국특강,007280,2015/12,-54716780,-54716780,,
(주)한국특강,007280,2016/12,4061512,4061512,,
(주)한국특강,007280,2017/12,11596252,11596252,,
(주)한국특강,007280,2018/12,-5715603,-5715603,,
(주)한국특강,007280,2019/12,-22331296,-21521331,,
(주)한국팩키지,037230,2011/12,3771100,3771100,,
(주)한국팩키지,037230,2012/12,614368,614368,,
(주)한국팩키지,037230,2013/12,-1799478,-1799478,,
(주)한국팩키지,037230,2014/12,-658330,-658330,,
(주)한국팩키지,037230,2015/12,715797,715797,,
(주)한국팩키지,037230,2016/12,3074092,3074092,,
(주)한국팩키지,037230,2017/12,2845884,2845884,,
(주)한국팩키지,037230,2018/12,1774746,1774746,,
(주)한국팩키지,037230,2019/12,1807691,1807691,,
(주)한국화장품제조,003350,2011/12,-6183077,-6183077,,
(주)한국화장품제조,003350,2012/12,-6279000,-6279000,,
(주)한국화장품제조,003350,2013/12,-2343844,-2343844,,
(주)한국화장품제조,003350,2014/12,7806878,7806878,,
(주)한국화장품제조,003350,2015/12,1985114,1985114,,
(주)한국화장품제조,003350,2016/12,9615809,9615809,,
(주)한국화장품제조,003350,2017/12,4430067,4430067,,
(주)한국화장품제조,003350,2018/12,3318265,3318265,,
(주)한국화장품제조,003350,2019/12,-1488200,-1488200,,
(주)한글과컴퓨터,030520,2011/12,13211452,13211452,13466195,13466195
(주)한글과컴퓨터,030520,2012/12,11865553,11865553,12473255,12473255
(주)한글과컴퓨터,030520,2013/12,17375259,17375259,19071062,19071062
(주)한글과컴퓨터,030520,2014/12,23018840,23018840,20063852,20063852
(주)한글과컴퓨터,030520,2015/12,24496901,24496901,23392417,23392417
(주)한글과컴퓨터,030520,2016/12,17176757,17176757,15297039,15297039
(주)한글과컴퓨터,030520,2017/12,20957595,20957595,20354730,20433073
(주)한글과컴퓨터,030520,2018/12,5708518,5708518,10788631,10756568
(주)한글과컴퓨터,030520,2019/12,17770604,17770604,22125531,22125531
(주)한네트,052600,2011/12,2030723,2030723,,
(주)한네트,052600,2012/12,519341,527184,,
(주)한네트,052600,2013/12,1598697,1598697,,
(주)한네트,052600,2014/12,2228057,2228057,,
(주)한네트,052600,2015/12,2039390,2039390,,
(주)한네트,052600,2016/12,2385648,2385648,,
(주)한네트,052600,2017/12,1394018,1394018,,
(주)한네트,052600,2018/12,1100385,1100385,,
(주)한네트,052600,2019/12,1132444,1132444,,
(주)한농화성,011500,2011/12,9015041,9015041,,
(주)한농화성,011500,2012/12,8730739,8730739,,
(주)한농화성,011500,2013/12,7796102,7796102,,
(주)한농화성,011500,2014/12,7781086,7781086,,
(주)한농화성,011500,2015/12,8478188,8478188,,
(주)한농화성,011500,2016/12,8765910,8765910,,
(주)한농화성,011500,2017/12,8707593,8707593,,
(주)한농화성,011500,2018/12,5871609,5871609,,
(주)한농화성,011500,2019/12,9978317,9978317,,
(주)한독,002390,2011/12,16573866,16573866,16573866,16573866
(주)한독,002390,2012/12,5768269,5768269,5768269,5768269
(주)한독,002390,2013/12,15975665,12309555,12309555,
(주)한독,002390,2014/12,1473262,9719711,,1473262
(주)한독,002390,2015/12,2157106,2157106,-1802720,-1802720
(주)한독,002390,2016/12,3923299,3923299,-7400629,-7400629
(주)한독,002390,2017/12,16344627,16344627,3453096,3453096
(주)한독,002390,2018/12,19637514,19637514,7062695,7062695
(주)한독,002390,2019/12,11309919,11309919,33925733,33925733
(주)한독크린텍,256150,2019/12,4802734,4802734,,
(주)한라,014790,2011/12,-20021346,-20021346,21463642,21463642
(주)한라,014790,2012/12,-225933586,-225933586,-234344584,-234344584
(주)한라,014790,2013/12,-414195979,-414195979,-458732879,-458732879
(주)한라,014790,2014/12,44433822,44433822,-158563934,-158563934
(주)한라,014790,2015/12,-33350808,-33350808,-114411494,-114411494
(주)한라,014790,2016/12,14911576,14911576,10165369,10165369
(주)한라,014790,2017/12,53751622,53751622,46610950,46610950
(주)한라,014790,2018/12,-14362065,-14362065,-12072114,-12072114
(주)한라,014790,2019/12,-16139785,-16139785,2723763,2723763
(주)한라홀딩스,060980,2011/12,164222694,164222694,225060112,225060112
(주)한라홀딩스,060980,2012/12,123236074,123236074,162055329,162055329
(주)한라홀딩스,060980,2013/12,80728062,80728062,177695697,177695697
(주)한라홀딩스,060980,2014/12,1272628315,1272628315,1081525566,1081525566
(주)한라홀딩스,060980,2015/12,10219524,37871318,79677208,79677208
(주)한라홀딩스,060980,2016/12,61003964,61003964,80406763,80406763
(주)한라홀딩스,060980,2017/12,86924221,86924221,43520027,43520027
(주)한라홀딩스,060980,2018/12,8369084,8369084,13104428,13104428
(주)한라홀딩스,060980,2019/12,34379849,34379849,41062916,41062916
(주)한미글로벌건축사사무소,053690,2011/12,4224117,4224117,3454224,3454224
(주)한미글로벌건축사사무소,053690,2012/12,5043551,5043551,4171117,4171117
(주)한미글로벌건축사사무소,053690,2013/12,4665652,4665652,6068175,6068175
(주)한미글로벌건축사사무소,053690,2014/12,5067140,5067140,7323750,7323750
(주)한미글로벌건축사사무소,053690,2015/12,5732975,5732975,6685425,6685425
(주)한미글로벌건축사사무소,053690,2016/12,8545196,8545196,8973344,8973344
(주)한미글로벌건축사사무소,053690,2017/12,6619364,6619364,9707584,9707584
(주)한미글로벌건축사사무소,053690,2018/12,3745670,3745670,7146322,7146322
(주)한미글로벌건축사사무소,053690,2019/12,4461227,4461227,23408893,23408893
(주)한빛소프트,047080,2011/12,-16071553,-16071553,-14678784,-14678784
(주)한빛소프트,047080,2012/12,-2169002,-2169002,-247561,-247561
(주)한빛소프트,047080,2013/12,-60774,-60774,-330992,-330992
(주)한빛소프트,047080,2014/12,-559998,-559998,-1144785,-1144785
(주)한빛소프트,047080,2015/12,-376570,-376570,-3327562,-3327562
(주)한빛소프트,047080,2016/12,-10163456,-10163456,-7294310,-7294310
(주)한빛소프트,047080,2017/12,2553665,2553665,1105622,1105622
(주)한빛소프트,047080,2018/12,-2690881,-2690881,-8711851,-8711851
(주)한빛소프트,047080,2019/12,-5061835,-3860230,2348732,3552845
(주)한샘,009240,2011/12,37964820,37964820,39311800,39311800
(주)한샘,009240,2012/12,35195336,35195336,39471512,39471512
(주)한샘,009240,2013/12,56056206,56056206,61367612,61367612
(주)한샘,009240,2014/12,77578384,77578384,86692477,86692477
(주)한샘,009240,2015/12,107625945,107625945,114715975,114715975
(주)한샘,009240,2016/12,125199405,125199405,127527432,127527432
(주)한샘,009240,2017/12,127662922,127662922,95937543,95937543
(주)한샘,009240,2018/12,68290926,68290926,89957037,89957037
(주)한샘,009240,2019/12,41343472,41343472,42714882,42714882
(주)한섬,020000,2011/12,80511184,80511184,87368022,87368022
(주)한섬,020000,2012/12,63016013,63016013,64137880,64137880
(주)한섬,020000,2013/12,48809930,48809930,40824265,40824265
(주)한섬,020000,2014/12,48534000,48534000,36375237,36375237
(주)한섬,020000,2015/12,77695416,77695416,72891938,72891938
(주)한섬,020000,2016/12,56661713,56661713,56475911,56475911
(주)한섬,020000,2017/12,54570669,54570669,53856248,53856248
(주)한섬,020000,2018/12,69801795,69801795,74357934,72415733
(주)한섬,020000,2019/12,75601722,75601722,85260970,85260970
(주)한솔케미칼,014680,2011/12,13311992,13311992,18658185,18658185
(주)한솔케미칼,014680,2012/12,31162345,31162345,36085400,36085400
(주)한솔케미칼,014680,2013/12,21039694,21039694,20294730,20294730
(주)한솔케미칼,014680,2014/12,22253003,22253003,21422845,21422845
(주)한솔케미칼,014680,2015/12,32669974,32669974,34294928,34294928
(주)한솔케미칼,014680,2016/12,51061082,51061082,58922578,58922578
(주)한솔케미칼,014680,2017/12,45797407,45797407,58071494,58071494
(주)한솔케미칼,014680,2018/12,66327750,66327750,67755735,67755735
(주)한솔케미칼,014680,2019/12,72843779,72843779,91031210,91031210
(주)한솔홈데코,025750,2011/12,7899340,7899340,9589074,9589074
(주)한솔홈데코,025750,2012/12,2354064,2354064,1635312,1635312
(주)한솔홈데코,025750,2013/12,5204563,5204563,5613995,5613995
(주)한솔홈데코,025750,2014/12,-308458,-308458,146828,50977
(주)한솔홈데코,025750,2015/12,5487538,5487538,1492373,1492373
(주)한솔홈데코,025750,2016/12,6484893,6484893,7487736,7487736
(주)한솔홈데코,025750,2017/12,7499106,7499106,3555974,3363304
(주)한솔홈데코,025750,2018/12,2715972,2715972,11663572,11663572
(주)한솔홈데코,025750,2019/12,-3470736,-3470736,-4557551,-4557551
(주)한송네오텍,226440,2015/12,,,,
(주)한송네오텍,226440,2016/12,,,,
(주)한송네오텍,226440,2017/12,,,,
(주)한송네오텍,226440,2018/12,-2789490,-2789490,,
(주)한송네오텍,226440,2019/12,350504,350504,,350504
(주)한익스프레스,014130,2011/12,-6902290,-6902290,-6648640,-6648640
(주)한익스프레스,014130,2012/12,4890078,4890078,5269566,
(주)한익스프레스,014130,2013/12,5499088,5499088,5909868,5909868
(주)한익스프레스,014130,2014/12,18114651,18114651,18350846,18350846
(주)한익스프레스,014130,2015/12,7515190,7515190,7946441,7946441
(주)한익스프레스,014130,2016/12,6342495,6342495,5413341,5413341
(주)한익스프레스,014130,2017/12,7383542,7383542,6688151,6688151
(주)한익스프레스,014130,2018/12,6002627,6002627,5264503,5264503
(주)한익스프레스,014130,2019/12,2954721,2085734,5785383,5079131
(주)한일진공,123840,2011/12,,,,
(주)한일진공,123840,2012/12,,,,
(주)한일진공,123840,2013/12,2923559,2923559,2844336,2844336
(주)한일진공,123840,2014/12,-784224,-784224,-869593,-869593
(주)한일진공,123840,2015/12,5994812,5994812,5952770,5952770
(주)한일진공,123840,2016/12,14965767,14965767,13818394,13818394
(주)한일진공,123840,2017/12,28654702,28654702,21953769,21953769
(주)한일진공,123840,2018/12,-10933476,-10933476,-14560373,-14560373
(주)한일진공,123840,2019/12,-35714172,-35714172,-31586946,-31586946
(주)한진,002320,2011/12,-18468329,-18468329,-29593395,-29593395
(주)한진,002320,2012/12,-1186532,-1186532,-10516073,-10516073
(주)한진,002320,2013/12,-15439387,-15439387,-8400951,-8400951
(주)한진,002320,2014/12,42809509,42809509,41791237,41791237
