회사명,거래소코드,회계년도,유동자산(*)(IFRS)(천원),유동자산(*)(IFRS연결)(천원),재고자산(*)(IFRS)(천원),재고자산(*)(IFRS연결)(천원)
(주)배럴,267790,2018/12,34164449,34794424,9612122,9817976
(주)배럴,267790,2019/12,36147474,38445796,11228849,11680038
(주)백금티앤에이,046310,2011/12,44828003,52495109,3251072,16570995
(주)백금티앤에이,046310,2012/12,39644167,55902454,1136494,14137129
(주)백금티앤에이,046310,2013/12,35060582,47474744,1545036,14776682
(주)백금티앤에이,046310,2014/12,33249773,47424790,805725,17616982
(주)백금티앤에이,046310,2015/12,32911294,35153005,890429,7205078
(주)백금티앤에이,046310,2016/12,32892516,38208145,688005,8038958
(주)백금티앤에이,046310,2017/12,40469521,47424495,312261,18316766
(주)백금티앤에이,046310,2018/12,34632743,51032421,506065,16425909
(주)백금티앤에이,046310,2019/12,30289987,73876811,382788,13632630
(주)백산,035150,2011/12,77256505,83748327,14498905,21154782
(주)백산,035150,2012/12,77280444,88600277,17025782,24829183
(주)백산,035150,2013/12,76864107,85212123,15236552,22091356
(주)백산,035150,2014/12,89807068,100888247,16112245,23435309
(주)백산,035150,2015/12,86991203,99739202,15724450,23443260
(주)백산,035150,2016/12,98674216,116346986,16279676,26086083
(주)백산,035150,2017/12,105805118,118981626,14014259,23012774
(주)백산,035150,2018/12,110593642,177396053,16181120,48351663
(주)백산,035150,2019/12,121252056,196661417,22136801,57691257
(주)버킷스튜디오,066410,2011/12,5771200,,128347,
(주)버킷스튜디오,066410,2012/12,11126147,,105775,
(주)버킷스튜디오,066410,2013/12,9465281,,142500,
(주)버킷스튜디오,066410,2014/12,13596224,,193433,
(주)버킷스튜디오,066410,2015/12,13649729,,162994,
(주)버킷스튜디오,066410,2016/12,6308444,,80073,
(주)버킷스튜디오,066410,2017/12,6011489,,61875,
(주)버킷스튜디오,066410,2018/12,20081495,,24049,
(주)버킷스튜디오,066410,2019/12,15860237,,14656,
(주)베노홀딩스,206400,2014/12,,,,
(주)베노홀딩스,206400,2015/12,21972247,23377884,0,0
(주)베노홀딩스,206400,2016/12,15924546,17530578,0,0
(주)베노홀딩스,206400,2017/12,14756288,14546419,0,0
(주)베노홀딩스,206400,2018/12,17041859,18125643,0,0
(주)베노홀딩스,206400,2019/12,30051300,29918799,0,0
(주)베셀,177350,2015/12,46584897,46954385,0,0
(주)베셀,177350,2016/12,49165592,49377803,0,0
(주)베셀,177350,2017/12,65905136,66830621,0,0
(주)베셀,177350,2018/12,55843449,56380519,24244729,24264756
(주)베셀,177350,2019/12,52102605,58913694,21737167,22032110
(주)베스파,299910,2018/12,98653972,104089218,0,0
(주)베스파,299910,2019/12,54987139,61401945,0,0
(주)벽산,007210,2011/12,129350856,185768935,11429862,24044030
(주)벽산,007210,2012/12,126827375,163507135,10517188,21407320
(주)벽산,007210,2013/12,144166998,222880504,9182863,23770261
(주)벽산,007210,2014/12,144605179,225895525,10936587,24562523
(주)벽산,007210,2015/12,168281968,256952642,10725659,24080328
(주)벽산,007210,2016/12,172336771,263524900,8338594,22669742
(주)벽산,007210,2017/12,148402836,242825597,12570007,29467961
(주)벽산,007210,2018/12,138106874,227496068,13475592,31348987
(주)벽산,007210,2019/12,114883240,201401691,13667341,29005508
(주)보광산업,225530,2015/12,21642982,,1224237,
(주)보광산업,225530,2016/12,25505248,,1878300,
(주)보광산업,225530,2017/12,30789170,,1767805,
(주)보광산업,225530,2018/12,41686984,,907116,
(주)보광산업,225530,2019/12,34338872,,802740,
(주)보라티알,250000,2017/12,49237604,49640660,8855727,9094901
(주)보라티알,250000,2018/12,38324095,39816369,11329313,11614470
(주)보라티알,250000,2019/12,55468666,57249580,12854258,13081992
(주)보락,002760,2011/12,15706222,,8464974,
(주)보락,002760,2012/12,17101646,,8700069,
(주)보락,002760,2013/12,17400930,,8583241,
(주)보락,002760,2014/12,18057179,,8615432,
(주)보락,002760,2015/12,16277386,,8666423,
(주)보락,002760,2016/12,19257457,,8467455,
(주)보락,002760,2017/12,18014196,,9190390,
(주)보락,002760,2018/12,17714368,,8522837,
(주)보락,002760,2019/12,18754376,,10095538,
(주)보령,003850,2011/12,149728371,,43769380,
(주)보령,003850,2012/12,157886671,,44531302,
(주)보령,003850,2013/12,155114923,,44755405,
(주)보령,003850,2014/12,167144787,,50324839,
(주)보령,003850,2015/12,202031884,,48461122,
(주)보령,003850,2016/12,262015449,,73407620,
(주)보령,003850,2017/12,228292326,228539114,60720875,60720875
(주)보령,003850,2018/12,224350953,224545928,75829816,75829816
(주)보령,003850,2019/12,231681672,231851317,85057652,85057652
(주)본느,226340,2015/12,,,,
(주)본느,226340,2016/12,,,,
(주)본느,226340,2017/12,,,,
(주)본느,226340,2018/12,22272312,24501139,3899597,6176638
(주)본느,226340,2019/12,26542989,28557672,805723,3541016
(주)부-스타,008470,2011/12,42125840,,7772802,
(주)부-스타,008470,2012/12,44185394,,5918193,
(주)부-스타,008470,2013/12,47642871,,5823451,
(주)부-스타,008470,2014/12,51785069,,6072165,
(주)부-스타,008470,2015/12,44477244,,5136097,
(주)부-스타,008470,2016/12,48742172,,5355204,
(주)부-스타,008470,2017/12,46248295,,11605116,
(주)부-스타,008470,2018/12,58405885,,11468371,
(주)부-스타,008470,2019/12,65939756,,9564194,
(주)부방,014470,2011/12,71334376,72941666,21482208,23855340
(주)부방,014470,2012/12,61123762,61949991,21557775,23812640
(주)부방,014470,2013/12,70883050,68170228,24915164,25187091
(주)부방,014470,2014/12,83240149,83240149,24082417,24082417
(주)부방,014470,2015/12,20643421,34739971,0,4149980
(주)부방,014470,2016/12,27050141,106552196,4883381,27927184
(주)부방,014470,2017/12,18103223,99528026,0,25887346
(주)부방,014470,2018/12,15104868,85737219,4194,28210714
(주)부방,014470,2019/12,13394184,88146204,0,30075634
(주)뷰웍스,100120,2011/12,31871644,33504311,10603412,10773598
(주)뷰웍스,100120,2012/12,35775765,36846332,13616324,13870613
(주)뷰웍스,100120,2013/12,44822163,45369861,11508380,11741057
(주)뷰웍스,100120,2014/12,44568595,45309910,14408949,14771893
(주)뷰웍스,100120,2015/12,59788730,60826803,14285806,14584888
(주)뷰웍스,100120,2016/12,90554114,92225305,22123426,22490079
(주)뷰웍스,100120,2017/12,92234272,98645894,20717971,21596920
(주)뷰웍스,100120,2018/12,100603210,106718340,21332436,24120047
(주)뷰웍스,100120,2019/12,118628842,124410859,30301152,33227053
(주)브리지텍,064480,2011/12,22869515,,410124,
(주)브리지텍,064480,2012/12,29307448,,487113,
(주)브리지텍,064480,2013/12,39222682,,340978,
(주)브리지텍,064480,2014/12,42385493,,466370,
(주)브리지텍,064480,2015/12,52052482,,1157990,
(주)브리지텍,064480,2016/12,48509623,,427807,
(주)브리지텍,064480,2017/12,27032339,,645325,
(주)브리지텍,064480,2018/12,34410478,,147578,
(주)브리지텍,064480,2019/12,21518962,,33419,
(주)브이원텍,251630,2017/12,78214826,78673660,19875455,19875455
(주)브이원텍,251630,2018/12,69695065,70198722,3939153,3939153
(주)브이원텍,251630,2019/12,62440132,62998597,5279923,5283681
(주)브이티지엠피,018290,2011/12,52340568,,35580592,
(주)브이티지엠피,018290,2012/12,44429265,,31490382,
(주)브이티지엠피,018290,2013/12,45251636,,32805902,
(주)브이티지엠피,018290,2014/12,46697026,,34783479,
(주)브이티지엠피,018290,2015/12,30750343,,22823859,
(주)브이티지엠피,018290,2016/12,23176017,,15147455,
(주)브이티지엠피,018290,2017/12,13456502,32184092,6410150,10656858
(주)브이티지엠피,018290,2018/12,19646877,77398791,6979372,26448630
(주)브이티지엠피,018290,2019/12,68989745,90563573,14798209,31349145
(주)블루베리엔에프티,044480,2011/12,16309431,18161613,5214312,6781628
(주)블루베리엔에프티,044480,2012/12,17683835,18866233,6187576,7156102
(주)블루베리엔에프티,044480,2013/12,15840454,17949882,5083641,6195528
(주)블루베리엔에프티,044480,2014/12,15852567,17484085,5673714,6801962
(주)블루베리엔에프티,044480,2015/12,15840977,16793888,4568260,5958399
(주)블루베리엔에프티,044480,2016/12,13578206,14897228,3628715,5087951
(주)블루베리엔에프티,044480,2017/12,10993232,11962564,4296470,5814756
(주)블루베리엔에프티,044480,2018/12,43444194,47281801,3519478,4765560
(주)블루베리엔에프티,044480,2019/12,38495642,94040537,3448398,14123330
(주)블루콤,033560,2011/12,73100697,73975384,2109135,10663258
(주)블루콤,033560,2012/12,70645135,69804279,2755927,8698654
(주)블루콤,033560,2013/12,81311356,88015049,7190746,12318157
(주)블루콤,033560,2014/12,92123655,100813470,9391297,17811546
(주)블루콤,033560,2015/12,115054328,116339692,8579543,9358496
(주)블루콤,033560,2016/12,131144135,130240460,11379279,16125500
(주)블루콤,033560,2017/12,112005805,111503967,7037732,11542822
(주)블루콤,033560,2018/12,106055351,106325493,5637127,9618826
(주)블루콤,033560,2019/12,31888013,29030423,2973255,5021963
(주)비덴트,121800,2012/06,29911608,,10697081,
(주)비덴트,121800,2013/12,28469895,,15221850,
(주)비덴트,121800,2014/12,29486915,29408463,15063008,15208673
(주)비덴트,121800,2015/12,32162406,33474682,14520100,14910460
(주)비덴트,121800,2016/12,20051613,30240602,9504944,9925557
(주)비덴트,121800,2017/12,34664935,43049323,11953619,12562587
(주)비덴트,121800,2018/12,59843864,60900140,9865957,10839410
(주)비덴트,121800,2019/12,46286632,46880562,12265839,12280616
(주)비보존헬스케어,082800,2011/12,28635834,,16227890,
(주)비보존헬스케어,082800,2012/12,49075600,,26772738,
(주)비보존헬스케어,082800,2013/12,56944863,,27290971,
(주)비보존헬스케어,082800,2014/12,37035527,,20133519,
(주)비보존헬스케어,082800,2015/12,33504321,,16762899,
(주)비보존헬스케어,082800,2016/12,30585441,,15108166,
(주)비보존헬스케어,082800,2017/12,27949852,,12943508,
(주)비보존헬스케어,082800,2018/12,50061192,,7785647,
(주)비보존헬스케어,082800,2019/12,144625009,145512428,2651868,2679862
(주)비비안,002070,2011/12,107371893,140946850,42052606,58859905
(주)비비안,002070,2012/12,98256054,130238998,46264089,60946044
(주)비비안,002070,2013/12,95390669,124906981,56630266,71562216
(주)비비안,002070,2014/12,81393770,106741554,45000047,58475105
(주)비비안,002070,2015/12,84436064,107430808,37263576,48987972
(주)비비안,002070,2016/12,66413067,89647835,41593523,53162947
(주)비비안,002070,2017/12,61622683,82819102,38782871,50564012
(주)비비안,002070,2018/12,58847599,79219702,40090555,50057365
(주)비비안,002070,2019/12,55600798,70253376,34729116,41165865
(주)비상교육,100220,2011/12,84691172,96851456,12746940,15852760
(주)비상교육,100220,2012/12,100345420,109200011,12794061,16450509
(주)비상교육,100220,2013/12,106937454,105563041,21183746,21200571
(주)비상교육,100220,2014/12,128664967,127237382,20966422,21064663
(주)비상교육,100220,2015/12,122842021,118150702,19078521,19540748
(주)비상교육,100220,2016/12,111909705,115077842,15681768,15943398
(주)비상교육,100220,2017/12,115413484,126349185,22004299,22133600
(주)비상교육,100220,2018/12,111945302,117397819,19525848,20208160
(주)비상교육,100220,2019/12,135922663,149287849,16336120,16890270
(주)비씨월드제약,200780,2014/12,50577915,,8401501,
(주)비씨월드제약,200780,2015/12,30315076,,8717816,
(주)비씨월드제약,200780,2016/12,35505818,,12705241,
(주)비씨월드제약,200780,2017/12,40903286,40947707,14343250,14343250
(주)비씨월드제약,200780,2018/12,39496075,42945827,15324419,15324419
(주)비씨월드제약,200780,2019/12,32289799,33845690,12026288,13908055
(주)비아트론,141000,2012/12,55161295,,189224,
(주)비아트론,141000,2013/12,39658507,,137117,
(주)비아트론,141000,2014/12,55719620,,129583,
(주)비아트론,141000,2015/12,56341711,,150307,
(주)비아트론,141000,2016/12,99016973,103996003,97425,97425
(주)비아트론,141000,2017/12,106463764,113399274,62304,62304
(주)비아트론,141000,2018/12,119968058,125242524,8517080,8517080
(주)비아트론,141000,2019/12,87945762,92029540,1572210,1572210
(주)비에이치,090460,2011/12,65380109,73208121,24749892,32128324
(주)비에이치,090460,2012/12,92704992,97247618,25961016,27595266
(주)비에이치,090460,2013/12,91531045,107442415,20655927,21872077
(주)비에이치,090460,2014/12,108180243,119858262,26974684,28034324
(주)비에이치,090460,2015/12,156629809,178385705,54339228,67366624
(주)비에이치,090460,2016/12,148102876,154353070,48140844,66447429
(주)비에이치,090460,2017/12,297934978,336138925,25338033,58703702
(주)비에이치,090460,2018/12,250920261,242169817,12294449,24705870
(주)비에이치,090460,2019/12,248435015,232725404,8288686,43867336
(주)비엔지티,032790,2011/12,27757234,26439092,1378390,1435500
(주)비엔지티,032790,2012/12,14232627,28290807,1011397,1899995
(주)비엔지티,032790,2013/12,10966339,26559412,60168,952621
(주)비엔지티,032790,2014/12,7487239,20871088,1139823,2153156
(주)비엔지티,032790,2015/12,9208811,20671085,1083562,2003152
(주)비엔지티,032790,2016/12,6807865,15177297,3700,1264528
(주)비엔지티,032790,2017/12,11226064,19065052,524563,5127187
(주)비엔지티,032790,2018/12,24833463,31103975,428598,2426104
(주)비엔지티,032790,2019/12,13003619,20872424,21791,3881506
(주)비엘,142760,2016/12,17670630,,543413,
(주)비엘,142760,2017/12,30816587,30907007,1188667,1188667
(주)비엘,142760,2018/12,17585781,69232528,1827854,10996574
(주)비엘,142760,2019/12,14888281,66552062,1567601,8079093
(주)비엘팜텍,065170,2011/12,15669940,32999280,1169579,10078885
(주)비엘팜텍,065170,2012/12,16079721,32874298,1081488,12800406
(주)비엘팜텍,065170,2013/12,18731940,21763023,825948,5230723
(주)비엘팜텍,065170,2014/12,11926193,21977863,1676226,7501750
(주)비엘팜텍,065170,2015/12,9354817,21475442,3876231,7478032
(주)비엘팜텍,065170,2016/12,16685137,30072810,3802006,8001087
(주)비엘팜텍,065170,2017/12,11444057,23995466,3066489,6672188
(주)비엘팜텍,065170,2018/12,37208152,57288990,6797689,9219335
(주)비엘팜텍,065170,2019/12,30667415,40276739,4427344,6496801
(주)비엠티,086670,2011/12,35212452,36583052,19787098,20997616
(주)비엠티,086670,2012/12,36828420,36726687,21971574,22934058
(주)비엠티,086670,2013/12,55115999,53782456,25282728,25282728
(주)비엠티,086670,2014/12,56914307,54788664,25405705,25405705
(주)비엠티,086670,2015/12,56311235,53673087,21009687,21009687
(주)비엠티,086670,2016/12,57163751,54122825,20766466,20766466
(주)비엠티,086670,2017/12,53884149,53966084,24091409,24091409
(주)비엠티,086670,2018/12,63576069,63640168,31291420,31291420
(주)비엠티,086670,2019/12,70156974,70169687,34293233,34293233
(주)비올,335890,2019/12,,,,
(주)비와이씨,001460,2011/12,144549242,147605717,126052522,127246984
(주)비와이씨,001460,2012/12,140891466,143410428,120871167,121715226
(주)비와이씨,001460,2013/12,75909789,76641710,59743784,60457067
(주)비와이씨,001460,2014/12,82852175,82095340,65603850,66578997
(주)비와이씨,001460,2015/12,92308773,91849038,67577326,68567867
(주)비와이씨,001460,2016/12,111545316,118647018,67357711,68256885
(주)비와이씨,001460,2017/12,116398038,112685946,61774776,62400941
(주)비와이씨,001460,2018/12,92652509,89810780,53291908,54609508
(주)비와이씨,001460,2019/12,115474537,118321886,44030357,45676332
(주)비즈니스온커뮤니케이션,138580,2017/12,33774606,,0,
(주)비즈니스온커뮤니케이션,138580,2018/12,37039298,,0,
(주)비즈니스온커뮤니케이션,138580,2019/12,59382579,,0,
(주)비지에프,027410,2014/12,639065378,723119335,61842160,62973067
(주)비지에프,027410,2015/12,785728685,947568412,47778215,52636925
(주)비지에프,027410,2016/12,839170161,983439971,77942496,80763742
(주)비지에프,027410,2017/12,399742549,438201259,0,2514982
(주)비지에프,027410,2018/12,253609484,315224626,0,3292347
(주)비지에프,027410,2019/12,248134719,319699377,0,2916201
(주)비지에프리테일,282330,2017/12,525639764,566642690,94036303,94442425
(주)비지에프리테일,282330,2018/12,670057644,696072311,102811284,103393148
