,회사명,회계년도,유형자산증가율,0,1
491,(주)남성,2015,-2.74,-3.35,-2.74
492,(주)남성,2016,0.81,4.03,0.81
493,(주)남성,2017,-1.65,-0.34,-1.65
494,(주)남성,2018,-1.74,-1.47,-1.74
495,(주)남성,2019,6.37,7.16,6.37
496,(주)내츄럴엔도텍,2013,99.35,99.35,11111111.11
497,(주)내츄럴엔도텍,2014,320.22,320.22,11111111.11
498,(주)내츄럴엔도텍,2015,-29.32,-29.32,11111111.11
499,(주)내츄럴엔도텍,2016,-2.35,-2.35,-2.35
500,(주)내츄럴엔도텍,2017,15.58,-2.62,15.58
501,(주)내츄럴엔도텍,2018,-8.17,-3.47,-8.17
502,(주)내츄럴엔도텍,2019,-8.57,-2.11,-8.57
503,(주)네오리진,2011,151.85,-57.76,11111111.11
504,(주)네오리진,2012,6.12,6.12,24.73
505,(주)네오리진,2013,-19.16,-19.16,11111111.11
506,(주)네오리진,2014,-35.12,-35.12,11111111.11
507,(주)네오리진,2015,-57.68,-57.68,11111111.11
508,(주)네오리진,2016,-1.85,-1.85,11111111.11
509,(주)네오리진,2017,20.52,20.52,11111111.11
510,(주)네오리진,2018,-2.87,-2.87,2307.19
511,(주)네오리진,2019,38.83,38.83,11111111.11
512,(주)네오셈,2018,0.0,0.0,11111111.11
513,(주)네오셈,2019,1254789.63,11111111.11,11111111.11
514,(주)네오오토,2015,57.05,29.38,11111111.11
515,(주)네오오토,2016,18.33,18.33,11111111.11
516,(주)네오오토,2017,0.93,0.93,11111111.11
517,(주)네오오토,2018,5.99,5.99,11111111.11
518,(주)네오오토,2019,-4.54,-4.54,11111111.11
519,(주)네오위즈,2011,394.58,633.17,11111111.11
520,(주)네오위즈,2012,-5.79,-3.92,-5.79
521,(주)네오위즈,2013,-4.09,-4.61,-4.09
522,(주)네오위즈,2014,-94.92,-97.83,-94.92
523,(주)네오위즈,2015,-34.62,-59.43,-34.62
524,(주)네오위즈,2016,39.26,-28.46,39.26
525,(주)네오위즈,2017,25.7,44.29,25.7
526,(주)네오위즈,2018,732.32,2993.05,732.32
527,(주)네오위즈,2019,49.68,92.48,49.68
528,(주)네오위즈홀딩스,2011,14.22,25.15,11111111.11
529,(주)네오위즈홀딩스,2012,-7.22,-28.62,-7.22
530,(주)네오위즈홀딩스,2013,-3.43,-44.63,-3.43
531,(주)네오위즈홀딩스,2014,-89.18,-84.46,-89.18
532,(주)네오위즈홀딩스,2015,-57.31,623.14,-57.31
533,(주)네오위즈홀딩스,2016,35.08,-44.06,35.08
534,(주)네오위즈홀딩스,2017,18.96,-74.97,18.96
535,(주)네오위즈홀딩스,2018,753.47,-99.82,753.47
536,(주)네오위즈홀딩스,2019,45.67,24888.89,45.67
537,(주)네오크레마,2019,-72.64,-72.64,11111111.11
538,(주)네오티스,2011,7.81,11111111.11,11111111.11
539,(주)네오티스,2012,61.28,61.28,11111111.11
540,(주)네오티스,2013,-6.02,-6.02,11111111.11
541,(주)네오티스,2014,-8.04,-9.43,-8.04
542,(주)네오티스,2015,-5.05,-4.15,-5.05
543,(주)네오티스,2016,-7.58,-6.32,-7.58
544,(주)네오티스,2017,-1.27,0.17,-1.27
545,(주)네오티스,2018,-5.29,-4.34,-5.29
546,(주)네오티스,2019,16.14,6.05,16.14
547,(주)네오팜,2011,-0.44,-50.91,11111111.11
548,(주)네오팜,2012,-6.06,-6.06,11111111.11
549,(주)네오팜,2013,-6.01,-6.01,11111111.11
550,(주)네오팜,2014,-6.04,-6.04,11111111.11
551,(주)네오팜,2015,-1.87,-1.87,11111111.11
552,(주)네오팜,2016,4.52,4.52,11111111.11
553,(주)네오팜,2017,3.27,3.28,3.27
554,(주)네오팜,2018,17.08,17.1,17.08
555,(주)네오팜,2019,-1.92,-1.91,-1.92
556,(주)네오펙트,2018,-51.25,-51.25,11111111.11
557,(주)네오펙트,2019,159.05,160.23,159.05
558,(주)네온테크,2018,23.54,23.54,11111111.11
559,(주)네온테크,2019,1254789.63,11111111.11,11111111.11
560,(주)네이블커뮤니케이션즈,2012,971.19,0.0,11111111.11
561,(주)네이블커뮤니케이션즈,2013,-1.82,-1.82,11111111.11
562,(주)네이블커뮤니케이션즈,2014,-1.88,-1.88,11111111.11
563,(주)네이블커뮤니케이션즈,2015,-1.77,-1.77,102.96
564,(주)네이블커뮤니케이션즈,2016,-2.95,-2.95,11111111.11
565,(주)네이블커뮤니케이션즈,2017,-6.71,-6.71,11111111.11
566,(주)네이블커뮤니케이션즈,2018,-6.44,-6.44,11111111.11
567,(주)네이블커뮤니케이션즈,2019,-4.65,-4.65,11111111.11
568,(주)네이처셀,2011,15.94,0.0,11111111.11
569,(주)네이처셀,2012,7.95,7.95,11111111.11
570,(주)네이처셀,2013,0.39,0.39,11111111.11
571,(주)네이처셀,2014,0.91,0.91,11111111.11
572,(주)네이처셀,2015,-4.07,-4.07,11111111.11
573,(주)네이처셀,2016,15.79,15.79,11111111.11
574,(주)네이처셀,2017,2.67,2.67,11111111.11
575,(주)네이처셀,2018,-4.85,-4.85,11111111.11
576,(주)네이처셀,2019,-7.59,-7.59,11111111.11
577,(주)네패스,2011,10.94,1106.22,11111111.11
578,(주)네패스,2012,11.01,31.99,11.01
579,(주)네패스,2013,4.52,13.12,4.52
580,(주)네패스,2014,-13.25,-18.7,-13.25
581,(주)네패스,2015,7.61,-9.16,7.61
582,(주)네패스,2016,-28.89,-5.93,-28.89
583,(주)네패스,2017,9.1,13.57,9.1
584,(주)네패스,2018,-9.46,-2.47,-9.46
585,(주)네패스,2019,87.47,11.51,87.47
586,(주)넥센,2011,0.04,-63.58,11111111.11
587,(주)넥센,2012,8.56,6.42,8.56
588,(주)넥센,2013,1.27,5.32,1.27
589,(주)넥센,2014,13.49,23.71,13.49
590,(주)넥센,2015,-1.5,-0.76,-1.5
591,(주)넥센,2016,-3.03,0.62,-3.03
592,(주)넥센,2017,29.91,44.48,29.91
593,(주)넥센,2018,1478.62,-5.5,1478.62
594,(주)넥센,2019,2.6,2.73,2.6
595,(주)넥스턴바이오사이언스,2011,-1.16,-99.36,11111111.11
596,(주)넥스턴바이오사이언스,2012,-2.7,-2.7,11111111.11
597,(주)넥스턴바이오사이언스,2013,-2.89,-2.89,11111111.11
598,(주)넥스턴바이오사이언스,2014,-4.17,-4.17,11111111.11
599,(주)넥스턴바이오사이언스,2015,9.39,9.39,11111111.11
600,(주)넥스턴바이오사이언스,2016,8.53,8.53,11111111.11
601,(주)넥스턴바이오사이언스,2017,7.67,7.67,11111111.11
602,(주)넥스턴바이오사이언스,2018,-0.68,-0.68,11111111.11
603,(주)넥스턴바이오사이언스,2019,80.89,80.89,11111111.11
604,(주)넥스트아이,2011,422.13,0.0,11111111.11
605,(주)넥스트아이,2012,31.86,31.86,11111111.11
606,(주)넥스트아이,2013,-14.38,-21.14,-14.38
607,(주)넥스트아이,2014,69.61,76.03,69.61
608,(주)넥스트아이,2015,3.56,-3.28,3.56
609,(주)넥스트아이,2016,13.84,1.76,13.84
610,(주)넥스트아이,2017,17.54,-6.84,17.54
611,(주)넥스트아이,2018,30.14,-3.66,30.14
612,(주)넥스트아이,2019,-9.98,-3.45,-9.98
613,(주)넥스트엔터테인먼트월드,2014,-94.7,-94.7,11111111.11
614,(주)넥스트엔터테인먼트월드,2015,-18.93,-19.59,-18.93
615,(주)넥스트엔터테인먼트월드,2016,5311.12,6147.75,5311.12
616,(주)넥스트엔터테인먼트월드,2017,26.89,26.51,26.89
617,(주)넥스트엔터테인먼트월드,2018,12.52,10.48,12.52
618,(주)넥스트엔터테인먼트월드,2019,19.52,5.12,19.52
619,(주)넥슨게임즈,2015,-77.83,-77.83,11111111.11
620,(주)넥슨게임즈,2016,1254789.63,11111111.11,11111111.11
621,(주)넥슨게임즈,2017,1254789.63,11111111.11,11111111.11
622,(주)넥슨게임즈,2018,80.69,80.69,11111111.11
623,(주)넥슨게임즈,2019,731.08,731.08,11111111.11
624,(주)넵튠,2015,0.0,0.0,11111111.11
625,(주)넵튠,2016,1254789.63,11111111.11,11111111.11
626,(주)넵튠,2017,38.96,14.68,38.96
627,(주)넵튠,2018,-3.82,-19.45,-3.82
628,(주)넵튠,2019,-18.16,-34.28,-18.16
629,(주)노랑풍선,2019,1.95,5388.38,11111111.11
630,(주)노루페인트,2011,1.3,11111111.11,11111111.11
631,(주)노루페인트,2012,6.24,6.01,6.24
632,(주)노루페인트,2013,1.55,0.6,1.55
633,(주)노루페인트,2014,1.89,1.02,1.89
634,(주)노루페인트,2015,0.05,0.23,0.05
635,(주)노루페인트,2016,1.42,1.42,1.42
636,(주)노루페인트,2017,4.5,0.14,4.5
637,(주)노루페인트,2018,0.85,1.63,0.85
638,(주)노루페인트,2019,0.82,1.05,0.82
639,(주)노루홀딩스,2011,0.19,34.19,11111111.11
640,(주)노루홀딩스,2012,-2.27,-42.02,-2.27
641,(주)노루홀딩스,2013,0.96,-4.51,0.96
642,(주)노루홀딩스,2014,0.2,-0.4,0.2
643,(주)노루홀딩스,2015,1.38,1.01,1.38
644,(주)노루홀딩스,2016,2.59,-13.17,2.59
645,(주)노루홀딩스,2017,3.47,18.8,3.47
646,(주)노루홀딩스,2018,-0.31,15.26,-0.31
647,(주)노루홀딩스,2019,2.45,70.23,2.45
648,(주)노바렉스,2018,34.96,-92.64,11111111.11
649,(주)노바렉스,2019,88.28,88.4,88.28
650,(주)노바텍,2018,-99.15,-99.15,11111111.11
651,(주)노바텍,2019,1262.02,15.22,1262.02
652,(주)노블엠앤비,2012,89.43,364.54,11111111.11
653,(주)노블엠앤비,2013,42.46,46.61,42.46
654,(주)노블엠앤비,2014,-8.1,-3.99,-8.1
655,(주)노블엠앤비,2015,18.36,-31.57,18.36
656,(주)노블엠앤비,2016,-16.38,-4.63,-16.38
657,(주)노블엠앤비,2017,-7.39,-6.61,-7.39
658,(주)노블엠앤비,2018,-5.7,-24.3,-5.7
659,(주)노블엠앤비,2019,-8.27,-21.08,-8.27
660,(주)노터스,2019,25.91,-29.04,11111111.11
661,(주)녹십자,2011,1254789.63,11111111.11,11111111.11
662,(주)녹십자,2012,19.55,20.72,19.55
663,(주)녹십자,2013,22.38,22.36,22.38
664,(주)녹십자,2014,11.07,8.9,11.07
665,(주)녹십자,2015,22.39,23.89,22.39
666,(주)녹십자,2016,10.72,11.24,10.72
667,(주)녹십자,2017,-0.37,-0.34,-0.37
668,(주)녹십자,2018,1.39,-0.49,1.39
669,(주)녹십자,2019,14.65,12.22,14.65
670,(주)녹십자엠에스,2014,21.08,-97.51,11111111.11
671,(주)녹십자엠에스,2015,17.59,17.59,11111111.11
672,(주)녹십자엠에스,2016,-3.42,-1.74,-3.42
673,(주)녹십자엠에스,2017,-7.65,-6.48,-7.65
674,(주)녹십자엠에스,2018,48.51,61.34,48.51
675,(주)녹십자엠에스,2019,82.78,102.12,82.78
676,(주)녹십자웰빙,2019,20.4,-47.69,11111111.11
677,(주)녹십자홀딩스,2011,1.19,11111111.11,11111111.11
678,(주)녹십자홀딩스,2012,14.07,30.22,14.07
679,(주)녹십자홀딩스,2013,18.27,26.35,18.27
680,(주)녹십자홀딩스,2014,10.21,15.23,10.21
681,(주)녹십자홀딩스,2015,21.19,18.66,21.19
682,(주)녹십자홀딩스,2016,18.31,33.41,18.31
683,(주)녹십자홀딩스,2017,16.18,-5.8,16.18
684,(주)녹십자홀딩스,2018,6.56,-9.63,6.56
685,(주)녹십자홀딩스,2019,9.35,-31.4,9.35
686,(주)녹원씨엔아이,2011,-43.45,-99.62,11111111.11
687,(주)녹원씨엔아이,2012,0.94,-2.82,0.94
688,(주)녹원씨엔아이,2013,-24.2,-14.94,-24.2
689,(주)녹원씨엔아이,2014,-6.75,-75.76,-6.75
690,(주)녹원씨엔아이,2015,315.14,-81.7,315.14
691,(주)녹원씨엔아이,2016,-99.03,-15.54,-99.03
692,(주)녹원씨엔아이,2017,9039.49,-61.45,9039.49
693,(주)녹원씨엔아이,2018,27.52,24305.94,27.52
694,(주)녹원씨엔아이,2019,51.23,7.91,51.23
695,(주)농심,2011,3.55,4808.32,11111111.11
696,(주)농심,2012,-1.39,-0.77,-1.39
697,(주)농심,2013,-1.23,-4.08,-1.23
698,(주)농심,2014,2.75,-3.12,2.75
699,(주)농심,2015,4.12,-4.37,4.12
700,(주)농심,2016,-3.58,-3.45,-3.58
701,(주)농심,2017,2.73,1.1,2.73
702,(주)농심,2018,3.17,0.83,3.17
703,(주)농심,2019,4.36,4.5,4.36
704,(주)농심홀딩스,2011,0.53,-84.99,11111111.11
705,(주)농심홀딩스,2012,1.11,-46.07,1.11
706,(주)농심홀딩스,2013,11.52,-61.99,11.52
707,(주)농심홀딩스,2014,8.71,-100.0,8.71
708,(주)농심홀딩스,2015,-2.36,11111111.11,-2.36
709,(주)농심홀딩스,2016,-2.14,inf,-2.14
710,(주)농심홀딩스,2017,-1.58,435.23,-1.58
711,(주)농심홀딩스,2018,-2.39,14.36,-2.39
712,(주)농심홀딩스,2019,-0.11,1121.16,-0.11
713,(주)누리플랜,2011,0.13,-92.51,11111111.11
714,(주)누리플랜,2012,3.68,3.78,3.68
715,(주)누리플랜,2013,-2.34,-1.34,-2.34
716,(주)누리플랜,2014,-3.46,-3.46,3.38
717,(주)누리플랜,2015,-45.23,-45.23,11111111.11
718,(주)누리플랜,2016,54.04,54.04,11111111.11
719,(주)누리플랜,2017,-1.72,-1.72,11111111.11
720,(주)누리플랜,2018,43.84,1.01,43.84
721,(주)누리플랜,2019,197.39,-4.46,197.39
722,(주)누리플렉스,2011,211.27,-43.16,11111111.11
723,(주)누리플렉스,2012,10.45,-79.86,10.45
724,(주)누리플렉스,2013,-21.25,405.33,-21.25
725,(주)누리플렉스,2014,-17.49,-46.09,-17.49
726,(주)누리플렉스,2015,-6.79,3.25,-6.79
727,(주)누리플렉스,2016,4.1,30.63,4.1
728,(주)누리플렉스,2017,23.42,-1.28,23.42
729,(주)누리플렉스,2018,6.71,-15.1,6.71
730,(주)누리플렉스,2019,5.24,10.15,5.24
731,(주)누보,2019,-45.09,-45.09,11111111.11
732,(주)뉴로스,2012,33.92,11111111.11,11111111.11
733,(주)뉴로스,2013,13.87,13.06,13.87
734,(주)뉴로스,2014,11.75,12.18,11.75
735,(주)뉴로스,2015,7.62,7.75,7.62
736,(주)뉴로스,2016,87.97,0.8,87.97
737,(주)뉴로스,2017,-1.22,-5.38,-1.22
738,(주)뉴로스,2018,6.99,32.37,6.99
739,(주)뉴로스,2019,-6.0,-5.49,-6.0
740,(주)뉴보텍,2011,-10.34,-58.38,11111111.11
741,(주)뉴보텍,2012,-11.05,-11.05,11111111.11
742,(주)뉴보텍,2013,-8.12,-8.12,11111111.11
743,(주)뉴보텍,2014,-4.69,-4.69,11111111.11
744,(주)뉴보텍,2015,-0.69,-0.69,11111111.11
745,(주)뉴보텍,2016,-2.76,-2.76,11111111.11
746,(주)뉴보텍,2017,1.56,1.56,11111111.11
747,(주)뉴보텍,2018,4.43,4.43,11111111.11
748,(주)뉴보텍,2019,77.43,77.43,11111111.11
749,(주)뉴인텍,2011,7.12,36.91,11111111.11
750,(주)뉴인텍,2012,-5.06,1.43,-5.06
751,(주)뉴인텍,2013,-3.74,-0.14,-3.74
752,(주)뉴인텍,2014,-6.24,9.53,-6.24
753,(주)뉴인텍,2015,7.23,-3.64,7.23
754,(주)뉴인텍,2016,-4.44,-3.83,-4.44
755,(주)뉴인텍,2017,5.72,8.14,5.72
756,(주)뉴인텍,2018,-1.18,-2.26,-1.18
757,(주)뉴인텍,2019,4.73,-2.72,4.73
758,(주)뉴트리,2018,-86.63,-86.63,11111111.11
759,(주)뉴트리,2019,58.47,63.09,58.47
760,(주)뉴파워프라즈마,2016,16.43,626.28,11111111.11
761,(주)뉴파워프라즈마,2017,23.12,15.37,23.12
762,(주)뉴파워프라즈마,2018,2.73,3.3,2.73
763,(주)뉴파워프라즈마,2019,15.49,16.64,15.49
764,(주)뉴프렉스,2011,1.8,-8.5,11111111.11
765,(주)뉴프렉스,2012,-0.29,9.0,-0.29
766,(주)뉴프렉스,2013,10.31,9.74,10.31
767,(주)뉴프렉스,2014,2.73,1.47,2.73
768,(주)뉴프렉스,2015,10.94,10.92,10.94
769,(주)뉴프렉스,2016,-2.44,-6.61,-2.44
770,(주)뉴프렉스,2017,9.62,10.01,9.62
771,(주)뉴프렉스,2018,33.5,4.34,33.5
772,(주)뉴프렉스,2019,6.08,-7.73,6.08
773,(주)다나와,2011,5.28,-99.04,11111111.11
774,(주)다나와,2012,-5.91,-5.48,-5.91
775,(주)다나와,2013,-13.21,-16.51,-13.21
776,(주)다나와,2014,-13.25,-12.72,-13.25
777,(주)다나와,2015,187.63,210.69,187.63
778,(주)다나와,2016,-11.16,-11.77,-11.16
779,(주)다나와,2017,309.66,115.05,309.66
780,(주)다나와,2018,64.64,-40.05,64.64
781,(주)다나와,2019,28.48,108.68,28.48
782,(주)다날,2011,-77.63,-77.63,11111111.11
783,(주)다날,2012,-28.33,-58.61,-28.33
784,(주)다날,2013,-12.41,72.36,-12.41
785,(주)다날,2014,-23.3,-16.96,-23.3
786,(주)다날,2015,-5.11,3.45,-5.11
787,(주)다날,2016,74.45,84.45,74.45
788,(주)다날,2017,106.66,-24.25,106.66
789,(주)다날,2018,95.39,75.69,95.39
790,(주)다날,2019,1.25,-22.74,1.25
791,(주)다보링크,2019,77.86,77.86,11111111.11
792,(주)다산네트웍스,2011,66.82,11111111.11,11111111.11
793,(주)다산네트웍스,2012,-2.61,-2.03,-2.61
794,(주)다산네트웍스,2013,5.31,-2.8,5.31
795,(주)다산네트웍스,2014,1.82,10.88,1.82
796,(주)다산네트웍스,2015,85.0,10.81,85.0
797,(주)다산네트웍스,2016,-22.98,10.1,-22.98
798,(주)다산네트웍스,2017,-30.16,-1.7,-30.16
799,(주)다산네트웍스,2018,1.66,-1.51,1.66
800,(주)다산네트웍스,2019,38.3,-1.22,38.3
801,(주)다우기술,2011,-6.28,98.86,11111111.11
802,(주)다우기술,2012,32.41,46.01,32.41
803,(주)다우기술,2013,25.09,-18.5,25.09
804,(주)다우기술,2014,26.49,1.49,26.49
805,(주)다우기술,2015,-2.15,-0.48,-2.15
806,(주)다우기술,2016,-7.54,-22.08,-7.54
807,(주)다우기술,2017,-4.22,-4.67,-4.22
808,(주)다우기술,2018,12.53,20.63,12.53
809,(주)다우기술,2019,18.77,1.35,18.77
810,(주)다우데이타,2011,-5.03,-54.17,11111111.11
811,(주)다우데이타,2012,35.68,21.2,35.68
812,(주)다우데이타,2013,29.37,1386.57,29.37
813,(주)다우데이타,2014,23.27,49.79,23.27
814,(주)다우데이타,2015,0.66,9.39,0.66
815,(주)다우데이타,2016,-7.05,-21.17,-7.05
816,(주)다우데이타,2017,-6.67,-56.22,-6.67
817,(주)다우데이타,2018,10.48,-69.93,10.48
818,(주)다우데이타,2019,37.68,-39.5,37.68
819,(주)다원시스,2011,37.14,-95.83,11111111.11
820,(주)다원시스,2012,40.77,40.77,11111111.11
821,(주)다원시스,2013,26.34,26.34,11111111.11
822,(주)다원시스,2014,51.59,51.59,11111111.11
823,(주)다원시스,2015,25.84,25.96,25.84
824,(주)다원시스,2016,6.57,5.54,6.57
825,(주)다원시스,2017,78.79,79.65,78.79
826,(주)다원시스,2018,12.93,12.04,12.93
827,(주)다원시스,2019,20.7,12.67,20.7
828,(주)다이나믹디자인,2015,-11.48,12.26,11111111.11
829,(주)다이나믹디자인,2016,-11.57,-4.86,-11.57
830,(주)다이나믹디자인,2017,-12.8,-6.7,-12.8
831,(주)다이나믹디자인,2018,-28.86,-22.48,-28.86
832,(주)다이나믹디자인,2019,-12.32,-4.94,-12.32
833,(주)대교,2011,15.96,97.24,11111111.11
834,(주)대교,2012,-1.43,2.98,-1.43
835,(주)대교,2013,-4.26,-3.41,-4.26
836,(주)대교,2014,8.3,-3.12,8.3
837,(주)대교,2015,4.83,3.87,4.83
838,(주)대교,2016,18.82,19.62,18.82
839,(주)대교,2017,-0.06,14.36,-0.06
840,(주)대교,2018,0.11,-1.19,0.11
841,(주)대교,2019,-3.09,-5.6,-3.09
842,(주)대구백화점,2011,-2.85,-91.37,11111111.11
843,(주)대구백화점,2012,4.8,4.8,11111111.11
844,(주)대구백화점,2013,-0.13,-0.13,11111111.11
845,(주)대구백화점,2014,-0.41,-0.41,11111111.11
846,(주)대구백화점,2015,-0.06,-0.07,-0.06
847,(주)대구백화점,2016,26.7,3.65,26.7
848,(주)대구백화점,2017,19.0,-1.09,19.0
849,(주)대구백화점,2018,-8.92,-13.37,-5.53
850,(주)대구백화점,2019,-1.68,-1.38,-1.68
851,(주)대덕,2011,24.49,-41.09,11111111.11
852,(주)대덕,2012,-8.7,-9.54,-8.7
853,(주)대덕,2013,-3.83,-3.61,-3.83
854,(주)대덕,2014,0.49,0.49,-92.65
855,(주)대덕,2015,-2.47,-2.47,11111111.11
856,(주)대덕,2016,-10.18,-10.18,11111111.11
857,(주)대덕,2017,7.92,7.92,11111111.11
858,(주)대덕,2018,150.5,150.5,11111111.11
859,(주)대덕,2019,-5.73,-7.38,-5.73
860,(주)대동,2011,0.88,-45.47,11111111.11
861,(주)대동,2012,-0.32,-0.05,-0.32
862,(주)대동,2013,-2.4,-2.92,-2.4
863,(주)대동,2014,2.24,-1.63,2.24
864,(주)대동,2015,-1.72,-3.45,-1.72
865,(주)대동,2016,-4.22,-5.43,-4.22
866,(주)대동,2017,0.77,-5.58,0.77
867,(주)대동,2018,13.15,0.43,13.15
868,(주)대동,2019,10.72,-1.02,10.72
869,(주)대동스틸,2011,-7.66,-94.66,11111111.11
870,(주)대동스틸,2012,-7.63,-7.63,11111111.11
871,(주)대동스틸,2013,-1.78,-1.78,11111111.11
872,(주)대동스틸,2014,14.32,14.32,11111111.11
873,(주)대동스틸,2015,-3.06,-3.06,11111111.11
874,(주)대동스틸,2016,-4.15,-4.15,11111111.11
875,(주)대동스틸,2017,-2.71,-2.71,11111111.11
876,(주)대동스틸,2018,-0.74,-0.74,11111111.11
877,(주)대동스틸,2019,-4.02,-4.02,11111111.11
878,(주)대륙제관,2011,7.27,0.0,11111111.11
879,(주)대륙제관,2012,7.86,7.86,11111111.11
880,(주)대륙제관,2013,-0.29,-0.29,11111111.11
881,(주)대륙제관,2014,4.66,4.66,11111111.11
882,(주)대륙제관,2015,3.98,3.98,11111111.11
883,(주)대륙제관,2016,16.24,16.24,11111111.11
884,(주)대륙제관,2017,7.51,7.51,11111111.11
885,(주)대륙제관,2018,-0.22,-0.22,11111111.11
886,(주)대륙제관,2019,0.35,0.35,11111111.11
887,(주)대림제지,2011,-6.73,0.0,11111111.11
888,(주)대림제지,2012,-8.06,-8.06,11111111.11
889,(주)대림제지,2013,-11.16,-11.16,11111111.11
890,(주)대림제지,2014,-4.53,-4.53,11111111.11
891,(주)대림제지,2015,29.83,29.83,11111111.11
892,(주)대림제지,2016,-5.89,-5.89,11111111.11
893,(주)대림제지,2017,396.95,396.95,11111111.11
894,(주)대림제지,2018,9.35,12.69,9.35
895,(주)대림제지,2019,-1.8,-1.8,-91.06
896,(주)대명소노시즌,2011,-0.79,19.66,11111111.11
897,(주)대명소노시즌,2012,-29.57,-1.69,-29.57
898,(주)대명소노시즌,2013,-60.67,-66.71,-60.67
899,(주)대명소노시즌,2014,-16.61,-3.33,-16.61
900,(주)대명소노시즌,2015,-15.8,26.24,-15.8
901,(주)대명소노시즌,2016,8.64,4.61,8.64
902,(주)대명소노시즌,2017,7621.52,-30.36,7621.52
903,(주)대명소노시즌,2018,-16.83,-1.21,-16.83
904,(주)대명소노시즌,2019,-99.05,-1.75,-99.05
905,(주)대성미생물연구소,2011,17.69,548.79,11111111.11
906,(주)대성미생물연구소,2012,-7.03,-7.03,11111111.11
907,(주)대성미생물연구소,2013,12.98,12.98,11111111.11
908,(주)대성미생물연구소,2014,-3.24,-3.24,11111111.11
909,(주)대성미생물연구소,2015,-5.32,-5.32,11111111.11
910,(주)대성미생물연구소,2016,-4.91,-4.91,11111111.11
911,(주)대성미생물연구소,2017,1.85,1.85,11111111.11
912,(주)대성미생물연구소,2018,-2.97,-2.97,11111111.11
913,(주)대성미생물연구소,2019,78.18,78.18,11111111.11
914,(주)대성엘텍,2011,-10.36,237.49,11111111.11
915,(주)대성엘텍,2012,2.8,18.51,2.8
916,(주)대성엘텍,2013,-11.44,-5.7,-11.44
917,(주)대성엘텍,2014,0.06,5.97,0.06
918,(주)대성엘텍,2015,-8.08,0.67,-8.08
919,(주)대성엘텍,2016,0.84,1.58,0.84
920,(주)대성엘텍,2017,-5.45,-2.65,-5.45
921,(주)대성엘텍,2018,-0.45,-2.02,-0.45
922,(주)대성엘텍,2019,12.08,9.87,12.08
923,(주)대성파인텍,2011,16.93,-71.06,11111111.11
924,(주)대성파인텍,2012,-8.08,-7.42,-8.08
925,(주)대성파인텍,2013,-1.35,-7.61,-1.35
926,(주)대성파인텍,2014,73.63,82.64,73.63
927,(주)대성파인텍,2015,0.13,1.19,0.13
928,(주)대성파인텍,2016,30.17,33.59,30.17
929,(주)대성파인텍,2017,80.34,86.74,80.34
930,(주)대성파인텍,2018,8.11,11.76,8.11
931,(주)대성파인텍,2019,-7.06,-7.05,-7.06
932,(주)대양금속,2011,-7.37,31.13,11111111.11
933,(주)대양금속,2012,-15.49,-15.49,-15.49
934,(주)대양금속,2013,-14.07,-14.07,-14.07
935,(주)대양금속,2014,-4.66,-4.66,-4.66
936,(주)대양금속,2015,-11.7,-11.7,-65.96
937,(주)대양금속,2016,-11.41,-11.41,11111111.11
938,(주)대양금속,2017,-8.87,-8.87,11111111.11
