회사명,거래소코드,회계년도,영업이익(개별),영업이익(연결)
(주)제로투세븐,159580,Dec-18,-3098794,-4708161
(주)제로투세븐,159580,Dec-19,12713488,11241650
(주)제우스,79370,Dec-10,12845341,18637280
(주)제우스,79370,Dec-11,8805637,15752195
(주)제우스,79370,Dec-12,1010539,2904420
(주)제우스,79370,Dec-13,12130541,22637879
(주)제우스,79370,Dec-14,14331470,20524084
(주)제우스,79370,Dec-15,18283113,24373679
(주)제우스,79370,Dec-16,14426350,24030277
(주)제우스,79370,Dec-17,22278788,33024902
(주)제우스,79370,Dec-18,28835189,40108158
(주)제우스,79370,Dec-19,11866560,18187673
(주)제이브이엠,54950,Dec-10,9539531,0
(주)제이브이엠,54950,Dec-11,20433336,0
(주)제이브이엠,54950,Dec-12,14344641,0
(주)제이브이엠,54950,Dec-13,18186064,0
(주)제이브이엠,54950,Dec-14,16308441,12045955
(주)제이브이엠,54950,Dec-15,8113981,6469410
(주)제이브이엠,54950,Dec-16,14527582,14788282
(주)제이브이엠,54950,Dec-17,18510684,18741991
(주)제이브이엠,54950,Dec-18,12463955,13297486
(주)제이브이엠,54950,Dec-19,12049509,10461825
(주)제이스텍,90470,Dec-10,7476927,9453060
(주)제이스텍,90470,Dec-11,6143914,0
(주)제이스텍,90470,Dec-12,6787310,0
(주)제이스텍,90470,Dec-13,-4687061,0
(주)제이스텍,90470,Dec-14,3971131,0
(주)제이스텍,90470,Dec-15,4057855,0
(주)제이스텍,90470,Dec-16,16932030,16964107
(주)제이스텍,90470,Dec-17,100636288,100647459
(주)제이스텍,90470,Dec-18,6237101,6258629
(주)제이스텍,90470,Dec-19,797843,398929
(주)제이시스메디칼,287410,Dec-18,0,0
(주)제이시스메디칼,287410,Dec-19,0,0
(주)제이에스코퍼레이션,194370,Dec-16,14712327,12399008
(주)제이에스코퍼레이션,194370,Dec-17,20226497,15151255
(주)제이에스코퍼레이션,194370,Dec-18,16617445,4477123
(주)제이에스코퍼레이션,194370,Dec-19,18172450,11098653
(주)제이에스티나,26040,Dec-10,9885614,9992222
(주)제이에스티나,26040,Dec-11,5889885,5726486
(주)제이에스티나,26040,Dec-12,8102017,7521818
(주)제이에스티나,26040,Dec-13,10573367,10061017
(주)제이에스티나,26040,Dec-14,10823243,10351968
(주)제이에스티나,26040,Dec-15,5398462,4137163
(주)제이에스티나,26040,Dec-16,9442463,7893021
(주)제이에스티나,26040,Dec-17,266539,-48277
(주)제이에스티나,26040,Dec-18,-817270,-856462
(주)제이에스티나,26040,Dec-19,-28078187,-28539486
(주)제이엘케이,322510,Dec-19,-10613354,-10793760
(주)제이와이피엔터테인먼트,35900,Jun-10,-5957213,0
(주)제이와이피엔터테인먼트,35900,Jun-11,101481,101481
(주)제이와이피엔터테인먼트,35900,Dec-12,-3668273,-6527263
(주)제이와이피엔터테인먼트,35900,Dec-13,-2003489,-2553317
(주)제이와이피엔터테인먼트,35900,Dec-14,6691761,8256638
(주)제이와이피엔터테인먼트,35900,Dec-15,3979871,4198535
(주)제이와이피엔터테인먼트,35900,Dec-16,11367233,13811807
(주)제이와이피엔터테인먼트,35900,Dec-17,17894404,19462607
(주)제이와이피엔터테인먼트,35900,Dec-18,25430890,28748635
(주)제이와이피엔터테인먼트,35900,Dec-19,39233152,43458525
(주)제이웨이,58420,Dec-10,-9588792,-1819990
(주)제이웨이,58420,Dec-11,-4351970,0
(주)제이웨이,58420,Dec-12,-1608659,0
(주)제이웨이,58420,Dec-13,-1412291,-1726344
(주)제이웨이,58420,Dec-14,-2136131,-2273982
(주)제이웨이,58420,Dec-15,833732,537355
(주)제이웨이,58420,Dec-16,-754898,-1047982
(주)제이웨이,58420,Dec-17,-2215703,-2449985
(주)제이웨이,58420,Dec-18,-2048084,-1450828
(주)제이웨이,58420,Dec-19,-1464726,-1247159
(주)제이티,89790,Dec-10,-11915691,0
(주)제이티,89790,Dec-11,5165125,0
(주)제이티,89790,Dec-12,3687427,0
(주)제이티,89790,Dec-13,-2099324,0
(주)제이티,89790,Dec-14,6584008,6280360
(주)제이티,89790,Dec-15,-3437504,0
(주)제이티,89790,Dec-16,-8575318,0
(주)제이티,89790,Dec-17,604800,0
(주)제이티,89790,Dec-18,3031592,0
(주)제이티,89790,Dec-19,6153285,6153285
(주)제이티씨,950170,Feb-19,24765791,17286945
(주)제일기획,30000,Dec-10,85954537,138927860
(주)제일기획,30000,Dec-11,67502651,108629820
(주)제일기획,30000,Dec-12,56949870,125954461
(주)제일기획,30000,Dec-13,51097179,129986589
(주)제일기획,30000,Dec-14,31477422,126772497
(주)제일기획,30000,Dec-15,31568494,127217996
(주)제일기획,30000,Dec-16,63987895,149549496
(주)제일기획,30000,Dec-17,56602611,156535959
(주)제일기획,30000,Dec-18,54947129,181096628
(주)제일기획,30000,Dec-19,63730802,205813034
(주)제일바이오,52670,Dec-10,442753,0
(주)제일바이오,52670,Dec-11,514178,0
(주)제일바이오,52670,Dec-12,861200,0
(주)제일바이오,52670,Dec-13,251328,0
(주)제일바이오,52670,Dec-14,1015304,0
(주)제일바이오,52670,Dec-15,1039363,0
(주)제일바이오,52670,Dec-16,824866,0
(주)제일바이오,52670,Dec-17,1109458,0
(주)제일바이오,52670,Dec-18,1403131,0
(주)제일바이오,52670,Dec-19,520098,0
(주)제일테크노스,38010,Dec-10,1513368,1511948
(주)제일테크노스,38010,Dec-11,2766575,3646067
(주)제일테크노스,38010,Dec-12,3639578,4961796
(주)제일테크노스,38010,Dec-13,2878330,3701070
(주)제일테크노스,38010,Dec-14,8084987,9868032
(주)제일테크노스,38010,Dec-15,5445524,6666303
(주)제일테크노스,38010,Dec-16,3698733,4529774
(주)제일테크노스,38010,Dec-17,5625401,5642061
(주)제일테크노스,38010,Dec-18,7967635,8919986
(주)제일테크노스,38010,Dec-19,4361368,4897130
(주)제주반도체,80220,Dec-10,13503055,13472616
(주)제주반도체,80220,Dec-11,14793954,14118642
(주)제주반도체,80220,Dec-12,-2519551,-2757926
(주)제주반도체,80220,Dec-13,-6880072,-7102023
(주)제주반도체,80220,Dec-14,-7655702,-7080134
(주)제주반도체,80220,Dec-15,1888255,1094076
(주)제주반도체,80220,Dec-16,3558108,463433
(주)제주반도체,80220,Dec-17,11342751,8433247
(주)제주반도체,80220,Dec-18,15898459,12795521
(주)제주반도체,80220,Dec-19,5605685,6146950
(주)제주항공,89590,Dec-15,51409779,0
(주)제주항공,89590,Dec-16,58662131,58415264
(주)제주항공,89590,Dec-17,101550189,101318496
(주)제주항공,89590,Dec-18,102277551,101202719
(주)제주항공,89590,Dec-19,-34799483,-32889588
(주)제테마,216080,Dec-19,-10734910,0
(주)젬백스&카엘,82270,Dec-10,-5090667,-11667976
(주)젬백스&카엘,82270,Dec-11,-2381863,-8491852
(주)젬백스&카엘,82270,Dec-12,4152019,-5353654
(주)젬백스&카엘,82270,Dec-13,822947,-10574251
(주)젬백스&카엘,82270,Dec-14,-75760,-5555648
(주)젬백스&카엘,82270,Dec-15,3345107,-2760703
(주)젬백스&카엘,82270,Dec-16,-4851736,-17616739
(주)젬백스&카엘,82270,Dec-17,1214529,-1414645
(주)젬백스&카엘,82270,Dec-18,-1171013,-662609
(주)젬백스&카엘,82270,Dec-19,-5625252,-8397519
(주)젬백스링크,64800,Dec-10,2028895,1471536
(주)젬백스링크,64800,Dec-11,851861,2575827
(주)젬백스링크,64800,Dec-12,-916697,-1708597
(주)젬백스링크,64800,Dec-13,78750,-869702
(주)젬백스링크,64800,Dec-14,828955,106754
(주)젬백스링크,64800,Dec-15,-374604,0
(주)젬백스링크,64800,Dec-16,-894472,-1677237
(주)젬백스링크,64800,Dec-17,855369,23281502
(주)젬백스링크,64800,Dec-18,1228331,-274320
(주)젬백스링크,64800,Dec-19,6158853,5871845
(주)조비,1550,Dec-10,-233254,0
(주)조비,1550,Dec-11,-9144921,0
(주)조비,1550,Dec-12,-2663869,0
(주)조비,1550,Dec-13,3902842,0
(주)조비,1550,Dec-14,879662,0
(주)조비,1550,Dec-15,3647822,0
(주)조비,1550,Dec-16,2338790,0
(주)조비,1550,Dec-17,1613973,0
(주)조비,1550,Dec-18,1894998,0
(주)조비,1550,Dec-19,967630,0
(주)조이시티,67000,Dec-10,3532457,2172943
(주)조이시티,67000,Dec-11,6745157,6343089
(주)조이시티,67000,Dec-12,9031225,8201665
(주)조이시티,67000,Dec-13,-1091847,-971037
(주)조이시티,67000,Dec-14,5110979,5561923
(주)조이시티,67000,Dec-15,8357334,8294483
(주)조이시티,67000,Dec-16,2975100,3072209
(주)조이시티,67000,Dec-17,-2905516,-2745083
(주)조이시티,67000,Dec-18,-5270118,-5446744
(주)조이시티,67000,Dec-19,8978287,8547463
(주)조흥,2600,Dec-10,5644508,0
(주)조흥,2600,Dec-11,9527669,0
(주)조흥,2600,Dec-12,6479317,0
(주)조흥,2600,Dec-13,5610548,0
(주)조흥,2600,Dec-14,7161912,0
(주)조흥,2600,Dec-15,6581862,0
(주)조흥,2600,Dec-16,11526984,0
(주)조흥,2600,Dec-17,14075158,0
(주)조흥,2600,Dec-18,11369421,0
(주)조흥,2600,Dec-19,12349895,0
(주)종근당,185750,Dec-13,7538973,0
(주)종근당,185750,Dec-14,53930224,0
(주)종근당,185750,Dec-15,42705086,0
(주)종근당,185750,Dec-16,61249545,0
(주)종근당,185750,Dec-17,78116736,77764992
(주)종근당,185750,Dec-18,78005021,75739894
(주)종근당,185750,Dec-19,77025458,74575613
(주)종근당바이오,63160,Dec-10,19379362,0
(주)종근당바이오,63160,Dec-11,13544619,0
(주)종근당바이오,63160,Dec-12,8799249,0
(주)종근당바이오,63160,Dec-13,1948557,0
(주)종근당바이오,63160,Dec-14,-2641493,0
(주)종근당바이오,63160,Dec-15,8042192,0
(주)종근당바이오,63160,Dec-16,11615923,0
(주)종근당바이오,63160,Dec-17,9032703,0
(주)종근당바이오,63160,Dec-18,7008984,0
(주)종근당바이오,63160,Dec-19,15791857,15412574
(주)종근당홀딩스,1630,Dec-10,61995235,78433047
(주)종근당홀딩스,1630,Dec-11,72385604,87353517
(주)종근당홀딩스,1630,Dec-12,57681385,78691063
(주)종근당홀딩스,1630,Dec-13,880765,82440634
(주)종근당홀딩스,1630,Dec-14,6703806,30729902
(주)종근당홀딩스,1630,Dec-15,9665422,28182086
(주)종근당홀딩스,1630,Dec-16,8363761,23050479
(주)종근당홀딩스,1630,Dec-17,7566793,43495867
(주)종근당홀딩스,1630,Dec-18,14194584,53715502
(주)종근당홀딩스,1630,Dec-19,10163776,86159910
(주)좋은사람들,33340,Dec-10,6252794,5991746
(주)좋은사람들,33340,Dec-11,2227393,1112904
(주)좋은사람들,33340,Dec-12,4104856,2993140
(주)좋은사람들,33340,Dec-13,1741611,676719
(주)좋은사람들,33340,Dec-14,2722528,2409320
(주)좋은사람들,33340,Dec-15,264140,1216924
(주)좋은사람들,33340,Dec-16,-4942893,-4155952
(주)좋은사람들,33340,Dec-17,-5369066,-4941073
(주)좋은사람들,33340,Dec-18,2516593,2532183
(주)좋은사람들,33340,Dec-19,-9201425,-9191370
(주)주연테크,44380,Dec-10,2028565,0
(주)주연테크,44380,Dec-11,-8895507,0
(주)주연테크,44380,Dec-12,-2518539,0
(주)주연테크,44380,Dec-13,-1973835,0
(주)주연테크,44380,Dec-14,-1718777,0
(주)주연테크,44380,Dec-15,-5429193,0
(주)주연테크,44380,Dec-16,470268,374296
(주)주연테크,44380,Dec-17,-4138416,-6770095
(주)주연테크,44380,Dec-18,-1496056,-1503454
(주)주연테크,44380,Dec-19,-2485581,-3839050
(주)중앙디앤엠,51980,Dec-10,-7856467,-866081
(주)중앙디앤엠,51980,Dec-11,3947674,3483009
(주)중앙디앤엠,51980,Dec-12,2625278,2625278
(주)중앙디앤엠,51980,Dec-13,-4249878,-4438296
(주)중앙디앤엠,51980,Dec-14,-3803863,-4578365
(주)중앙디앤엠,51980,Dec-15,-7520459,-9085804
(주)중앙디앤엠,51980,Dec-16,-2272098,-2231726
(주)중앙디앤엠,51980,Dec-17,283564,-559015
(주)중앙디앤엠,51980,Dec-18,-1799210,-2338571
(주)중앙디앤엠,51980,Dec-19,-6505274,-8514820
(주)중앙백신연구소,72020,Dec-10,4570077,0
(주)중앙백신연구소,72020,Dec-11,2331374,0
(주)중앙백신연구소,72020,Dec-12,4422145,0
(주)중앙백신연구소,72020,Dec-13,5099341,0
(주)중앙백신연구소,72020,Dec-14,5537450,0
(주)중앙백신연구소,72020,Dec-15,3633118,0
(주)중앙백신연구소,72020,Dec-16,6987276,0
(주)중앙백신연구소,72020,Dec-17,5546812,0
(주)중앙백신연구소,72020,Dec-18,3504614,0
(주)중앙백신연구소,72020,Dec-19,2712902,0
(주)중앙에너비스,440,Sep-10,2085937,0
(주)중앙에너비스,440,Sep-11,3835644,0
(주)중앙에너비스,440,Sep-12,2748330,0
(주)중앙에너비스,440,Sep-13,2546899,0
(주)중앙에너비스,440,Sep-14,2109379,2650684
(주)중앙에너비스,440,Dec-15,1179899,2134158
(주)중앙에너비스,440,Dec-16,1323469,2106153
(주)중앙에너비스,440,Dec-17,642132,0
(주)중앙에너비스,440,Dec-18,1424706,0
(주)중앙에너비스,440,Dec-19,630966,638178
(주)지노믹트리,228760,Dec-19,-9490036,-10308127
(주)지누스,13890,Dec-19,57581430,103868178
(주)지니뮤직,43610,Dec-10,-1922338,0
(주)지니뮤직,43610,Dec-11,-2316411,0
(주)지니뮤직,43610,Dec-12,651753,591533
(주)지니뮤직,43610,Dec-13,-2163248,0
(주)지니뮤직,43610,Dec-14,7511577,0
(주)지니뮤직,43610,Dec-15,1935731,0
(주)지니뮤직,43610,Dec-16,4899082,0
(주)지니뮤직,43610,Dec-17,2401672,0
(주)지니뮤직,43610,Dec-18,6889092,6889092
(주)지니뮤직,43610,Dec-19,8127067,0
(주)지니틱스,303030,Dec-18,0,0
(주)지니틱스,303030,Dec-19,5429890,0
(주)지란지교시큐리티,208350,Dec-14,0,0
(주)지란지교시큐리티,208350,Dec-15,0,0
(주)지란지교시큐리티,208350,Dec-16,2773087,0
(주)지란지교시큐리티,208350,Dec-17,2358504,8383243
(주)지란지교시큐리티,208350,Dec-18,2518158,2784804
(주)지란지교시큐리티,208350,Dec-19,2785642,3428449
(주)지씨셀,144510,Dec-16,1998089,0
(주)지씨셀,144510,Dec-17,1650256,0
(주)지씨셀,144510,Dec-18,435054,0
(주)지씨셀,144510,Dec-19,-3476260,-3254149
(주)지어소프트,51160,Dec-10,-8872650,-7956402
(주)지어소프트,51160,Dec-11,-11216709,-10783361
(주)지어소프트,51160,Dec-12,-4158101,-2899430
(주)지어소프트,51160,Dec-13,-6278316,-5967403
(주)지어소프트,51160,Dec-14,327030,-697968
(주)지어소프트,51160,Dec-15,-157746,-571033
(주)지어소프트,51160,Dec-16,-2195633,-1484347
(주)지어소프트,51160,Dec-17,-856296,896857
(주)지어소프트,51160,Dec-18,2127068,1172741
(주)지어소프트,51160,Dec-19,349669,-129607
(주)지에스,78930,Dec-10,170720000,710941000
(주)지에스,78930,Dec-11,303955000,930384000
(주)지에스,78930,Dec-12,129806000,684269000
(주)지에스,78930,Dec-13,296474000,552130000
(주)지에스,78930,Dec-14,219716000,-34328000
(주)지에스,78930,Dec-15,144418000,1581778000
(주)지에스,78930,Dec-16,335806000,1754224000
(주)지에스,78930,Dec-17,450162000,2071234000
(주)지에스,78930,Dec-18,469410000,2209837000
(주)지에스,78930,Dec-19,309032000,2033142000
(주)지에스글로벌,1250,Dec-10,14835828,19251687
(주)지에스글로벌,1250,Dec-11,16107942,-3638960
(주)지에스글로벌,1250,Dec-12,16140155,30888725
(주)지에스글로벌,1250,Dec-13,8491908,13729895
(주)지에스글로벌,1250,Dec-14,13740893,23378619
(주)지에스글로벌,1250,Dec-15,28747686,28908533
(주)지에스글로벌,1250,Dec-16,33184884,36411795
(주)지에스글로벌,1250,Dec-17,28031260,48023416
(주)지에스글로벌,1250,Dec-18,40003703,56129900
(주)지에스글로벌,1250,Dec-19,45275488,58277396
(주)지에스리테일,7070,Dec-11,102215184,102991319
(주)지에스리테일,7070,Dec-12,144691867,140474056
(주)지에스리테일,7070,Dec-13,155466377,155049771
(주)지에스리테일,7070,Dec-14,143374461,143310178
(주)지에스리테일,7070,Dec-15,215745796,225793503
(주)지에스리테일,7070,Dec-16,208207527,218058674
(주)지에스리테일,7070,Dec-17,154734672,165713644
(주)지에스리테일,7070,Dec-18,139172633,180259204
(주)지에스리테일,7070,Dec-19,180325417,238835956
(주)지에스이,53050,Dec-10,4495388,0
(주)지에스이,53050,Dec-11,6832444,0
(주)지에스이,53050,Dec-12,5730585,0
(주)지에스이,53050,Dec-13,5904051,0
(주)지에스이,53050,Dec-14,5852928,0
(주)지에스이,53050,Dec-15,6912172,0
(주)지에스이,53050,Dec-16,7251905,0
(주)지에스이,53050,Dec-17,6385778,0
(주)지에스이,53050,Dec-18,7349937,0
(주)지에스이,53050,Dec-19,5593577,0
(주)지엔씨에너지,119850,Dec-13,5605439,5844974
(주)지엔씨에너지,119850,Dec-14,5253582,0
(주)지엔씨에너지,119850,Dec-15,9195668,0
(주)지엔씨에너지,119850,Dec-16,10827395,0
(주)지엔씨에너지,119850,Dec-17,6562447,6699874
(주)지엔씨에너지,119850,Dec-18,5140564,6521623
(주)지엔씨에너지,119850,Dec-19,5924608,9064781
(주)지엔코,65060,Dec-10,10294603,12475637
(주)지엔코,65060,Dec-11,15622785,15291451
(주)지엔코,65060,Dec-12,10801885,12500588
(주)지엔코,65060,Dec-13,8015292,8732236
(주)지엔코,65060,Dec-14,3404518,3844993
(주)지엔코,65060,Dec-15,1952277,-20601
(주)지엔코,65060,Dec-16,1450410,1089119
(주)지엔코,65060,Dec-17,3535258,9951030
(주)지엔코,65060,Dec-18,1015964,-25291250
(주)지엔코,65060,Dec-19,779371,-7597802
(주)지투알,35000,Dec-10,3721175,11934747
(주)지투알,35000,Dec-11,3494841,12807212
(주)지투알,35000,Dec-12,2269794,15107915
(주)지투알,35000,Dec-13,-1547191,16133938
(주)지투알,35000,Dec-14,-751232,12839344
(주)지투알,35000,Dec-15,2513443,13807788
(주)지투알,35000,Dec-16,1797973,19588688
(주)지투알,35000,Dec-17,9334287,19713358
(주)지투알,35000,Dec-18,1163929,25412263
(주)지투알,35000,Dec-19,10672022,21891879
(주)지티지웰니스,219750,Dec-18,-2322233,-3081136
(주)지티지웰니스,219750,Dec-19,-3635989,-4589381
(주)진도,88790,Dec-10,13216827,13006791
(주)진도,88790,Dec-11,17723552,17582902
(주)진도,88790,Dec-12,9999869,9889909
(주)진도,88790,Dec-13,7054579,6289729
(주)진도,88790,Dec-14,4975163,4923641
(주)진도,88790,Dec-15,5193282,5154401
(주)진도,88790,Dec-16,10745239,10936811
(주)진도,88790,Dec-17,11601630,11458829
(주)진도,88790,Dec-18,7342620,7314679
(주)진도,88790,Dec-19,-2918727,-2921233
(주)진로발효,18120,Dec-10,16345890,0
(주)진로발효,18120,Dec-11,10608258,0
(주)진로발효,18120,Dec-12,12940031,0
(주)진로발효,18120,Dec-13,18339417,0
(주)진로발효,18120,Dec-14,19421413,0
(주)진로발효,18120,Dec-15,21657367,0
(주)진로발효,18120,Dec-16,21287947,21447015
(주)진로발효,18120,Dec-17,19813348,19995014
(주)진로발효,18120,Dec-18,16512114,16523349
(주)진로발효,18120,Dec-19,16179027,16490054
(주)진매트릭스,109820,Dec-10,-23505,-23505
(주)진매트릭스,109820,Dec-11,-591308,-634409
(주)진매트릭스,109820,Dec-12,-734497,-1170984
(주)진매트릭스,109820,Dec-13,-1545187,-1417670
(주)진매트릭스,109820,Dec-14,-1451892,-1321787
(주)진매트릭스,109820,Dec-15,-1525301,-2161992
(주)진매트릭스,109820,Dec-16,-3493741,-3980558
(주)진매트릭스,109820,Dec-17,-1405405,-1762234
(주)진매트릭스,109820,Dec-18,-2459882,-2806391
(주)진매트릭스,109820,Dec-19,-2354697,0
(주)진바이오텍,86060,Dec-10,1700500,1367830
(주)진바이오텍,86060,Dec-11,1108190,1286376
(주)진바이오텍,86060,Dec-12,943269,1276101
(주)진바이오텍,86060,Dec-13,1152670,165048
(주)진바이오텍,86060,Dec-14,1221600,1010942
(주)진바이오텍,86060,Dec-15,1956807,1066768
(주)진바이오텍,86060,Dec-16,2181312,3445108
(주)진바이오텍,86060,Dec-17,1778167,2312141
(주)진바이오텍,86060,Dec-18,1914806,6270669
(주)진바이오텍,86060,Dec-19,746756,841408
(주)진성티이씨,36890,Dec-10,8910979,16518696
(주)진성티이씨,36890,Dec-11,19272084,21980472
(주)진성티이씨,36890,Dec-12,12203760,10214260
(주)진성티이씨,36890,Dec-13,9923383,8160924
(주)진성티이씨,36890,Dec-14,16386956,15335887
(주)진성티이씨,36890,Dec-15,18900592,14948906
