회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),유형자산(*)(IFRS)(천원),유형자산(*)(IFRS연결)(천원),유동자산(*)(IFRS)(천원),유동자산(*)(IFRS연결)(천원),자본(*)(IFRS)(천원),자본(*)(IFRS연결)(천원)
(주)코디엠,224060,2016/12,66363876,68181742,4812859,5225870,46898059,49010029,15630539,15881906
(주)코디엠,224060,2017/12,63642121,60951343,3773243,4173216,26335507,27965406,58188439,55282274
(주)코디엠,224060,2018/12,93249224,93910822,7634740,7854408,34680386,41411536,56473710,56410617
(주)코디엠,224060,2019/12,99756487,117030999,4918932,5691271,16502998,22953173,58648221,65611713
(주)코렌텍,104540,2013/12,60395989,60227570,10440531,10443467,38014402,38154346,44890730,44483677
(주)코렌텍,104540,2014/12,70867317,70512556,13668166,13673974,40797552,40683493,48946052,48303613
(주)코렌텍,104540,2015/12,73096731,71517889,14716294,14856120,39844603,40026034,58167936,56266889
(주)코렌텍,104540,2016/12,99565637,97043566,19854924,19989840,60253638,60076661,64608731,61731589
(주)코렌텍,104540,2017/12,104081744,100577807,30926016,31150662,50269308,49912846,58092408,54319984
(주)코렌텍,104540,2018/12,61569703,64259905,15010826,14992505,36224940,39025082,22614340,24085935
(주)코렌텍,104540,2019/12,60803833,62778527,13763784,13894942,34788377,36621581,28335833,29938860
(주)코리아나화장품,027050,2011/12,116578021,116062305,44635979,45735390,51067559,52804072,66376968,61744074
(주)코리아나화장품,027050,2012/12,94488684,97333543,49385613,50282472,28412584,30996866,73412040,72556380
(주)코리아나화장품,027050,2013/12,109765089,113212596,60048317,60851952,30859557,34345511,73168594,72481082
(주)코리아나화장품,027050,2014/12,111361525,114446178,60476706,62244093,29232010,34268976,66223867,65950411
(주)코리아나화장품,027050,2015/12,120298535,121613975,58917109,65625855,36825335,38710538,79507434,79087423
(주)코리아나화장품,027050,2016/12,116975574,118519738,59678697,66762405,33946738,35626287,81643385,80967946
(주)코리아나화장품,027050,2017/12,118189904,121097694,56725071,63264645,34021604,37481252,77695626,77412681
(주)코리아나화장품,027050,2018/12,119444340,122612031,56789986,62817219,32255093,38009704,77908783,77632446
(주)코리아나화장품,027050,2019/12,118570683,122298260,54224758,60041840,30317657,38183955,77972743,77548486
(주)코리아센터,290510,2019/12,289601314,344866909,35150055,57218268,65491263,123354009,187214774,198144410
(주)코리아써키트,007810,2011/12,340400022,419488244,142994968,167397241,120422423,131364555,189560315,248163825
(주)코리아써키트,007810,2012/12,358964874,462312486,162362686,184762929,119325026,142921605,211805321,286741523
(주)코리아써키트,007810,2013/12,437456608,551207964,185242988,212743615,136275280,163678659,310896054,396058466
(주)코리아써키트,007810,2014/12,435293020,542551001,194354765,219240008,122727262,164655855,322704704,397406160
(주)코리아써키트,007810,2015/12,458321359,526992026,190190995,211889352,152832116,195627494,348521553,398771647
(주)코리아써키트,007810,2016/12,474901058,520500737,175206846,195093588,172340307,201233974,355499900,390902233
(주)코리아써키트,007810,2017/12,490634591,556503135,182427734,201647651,169041274,228841758,361860818,415371181
(주)코리아써키트,007810,2018/12,424573323,500488797,158029885,182901219,147117756,232814988,326791203,387776024
(주)코리아써키트,007810,2019/12,419683120,478120049,139037748,163011180,145436417,225667204,344322490,390491858
(주)코리아에스이,101670,2011/12,31839539,,5724566,,23971854,,28160464,
(주)코리아에스이,101670,2012/12,32442231,,8896622,,18660683,,28940582,
(주)코리아에스이,101670,2013/12,32848207,,8764762,,20473333,,29646624,
(주)코리아에스이,101670,2014/12,32300334,,10044953,,19791778,,29557964,
(주)코리아에스이,101670,2015/12,33123010,,9837425,,19360586,,30323595,
(주)코리아에스이,101670,2016/12,32251323,,9378146,,20632567,,29807519,
(주)코리아에스이,101670,2017/12,32323515,41482384,8728112,17700056,20028773,22404699,29115065,37958115
(주)코리아에스이,101670,2018/12,31810812,38971319,8494779,16340320,21693313,21888020,28036205,34904038
(주)코리아에스이,101670,2019/12,31419853,35532474,8229212,14517992,18648750,20511200,28754759,32556061
(주)코맥스,036690,2011/12,82421529,85058009,23316244,24614200,42694349,49962574,30272677,30546179
(주)코맥스,036690,2012/12,78345348,77308571,23220156,24196778,40616498,44544405,36215051,34660619
(주)코맥스,036690,2013/12,84340852,83485160,23696239,24607352,47421042,51579955,42510334,40962150
(주)코맥스,036690,2014/12,87857145,85749893,24065627,24916698,48726488,51668019,44744289,44212552
(주)코맥스,036690,2015/12,91621910,89131049,24152807,24943739,52528644,55148047,48695070,49260214
(주)코맥스,036690,2016/12,99980155,96774640,24716342,25406239,60658827,62717404,56347416,57273466
(주)코맥스,036690,2017/12,106655383,104882960,25186315,26049005,66563641,69903093,65003911,63723784
(주)코맥스,036690,2018/12,104635175,105445314,24978549,25764259,67124599,70704587,66023622,66288337
(주)코맥스,036690,2019/12,110227306,110179684,24620622,25323505,73455721,76952225,69292612,69616113
(주)코메론,049430,2011/12,80060805,92395037,19218939,29551866,29261595,51124963,68433756,72802329
(주)코메론,049430,2012/12,84688990,95687089,9100095,23601358,26536669,45866808,72776358,77644151
(주)코메론,049430,2013/12,90611510,102537204,12165787,20690714,36959668,55581951,76953649,82776052
(주)코메론,049430,2014/12,96982463,110437411,12773503,20591903,44988291,56744429,82113658,89120284
(주)코메론,049430,2015/12,99793969,116526898,12218541,19516225,49442396,63155666,91184469,100605587
(주)코메론,049430,2016/12,121683156,136746192,12084085,18721967,70927735,85754282,103190184,112540066
(주)코메론,049430,2017/12,128677892,139135359,12173558,18542591,76701463,88090420,114073393,119338208
(주)코메론,049430,2018/12,131102656,142536732,12165477,21468040,76747689,96854671,122535016,128415959
(주)코메론,049430,2019/12,139321513,153773823,12004008,21328705,88780271,102816185,131868118,140474821
(주)코미코,183300,2017/12,107469975,121072950,27126102,49444859,32146186,67378295,69819281,71966199
(주)코미코,183300,2018/12,192706409,232717205,63424350,103135308,53898447,116962656,105912159,99678975
(주)코미코,183300,2019/12,219618361,292076428,74681468,154931914,48180684,119808828,128388913,122130423
(주)코미팜,041960,2011/12,63862358,64118373,22882692,22895279,28518574,28685286,39031581,39237058
(주)코미팜,041960,2012/12,75454549,76977313,31055264,31063801,31368359,31591117,39542860,40564868
(주)코미팜,041960,2013/12,108552947,108796731,54905989,55024060,30156590,30293038,44469551,44719909
(주)코미팜,041960,2014/12,123833297,124397607,61036843,61153400,42198996,42294212,52770009,53158669
(주)코미팜,041960,2015/12,132664026,133389118,65434894,66101462,41431444,43593355,75587396,76129750
(주)코미팜,041960,2016/12,129362509,149843271,65872151,71975256,36136536,52344925,79128775,99300977
(주)코미팜,041960,2017/12,130076692,149268453,63426022,70327743,38897146,53634097,88618496,107304405
(주)코미팜,041960,2018/12,124823223,139903685,60850734,71714642,43153308,48743115,83126711,97986811
(주)코미팜,041960,2019/12,117266964,125644473,57882783,73701791,52429319,46909364,68353514,76165829
(주)코세스,089890,2011/12,51223430,,13865187,,33027641,,17712864,
(주)코세스,089890,2012/12,44657581,,17625858,,22149655,,23726006,
(주)코세스,089890,2013/12,44475967,,16788587,,19180086,,13639318,
(주)코세스,089890,2014/12,41946083,,15289686,,20105149,,4985814,
(주)코세스,089890,2015/12,36744393,,14398939,,17709824,,4302060,
(주)코세스,089890,2016/12,27340392,,13695036,,8857972,,4286110,
(주)코세스,089890,2017/12,33041534,,13143825,,14347532,,14442273,
(주)코세스,089890,2018/12,58280091,,31286495,,21202780,,21034449,
(주)코세스,089890,2019/12,54005557,,31506259,,16896367,,27093647,
(주)코센,009730,2011/12,49522297,,11780879,,32996474,,17000367,
(주)코센,009730,2012/12,47949209,,9770354,,26395413,,12628271,
(주)코센,009730,2013/12,54362478,,10459288,,32708285,,18854454,
(주)코센,009730,2014/12,64673696,64057472,11903597,13607169,40708899,39349590,24075674,23666367
(주)코센,009730,2015/12,59592393,58921631,9160852,9944852,37349484,37199997,26155532,24517596
(주)코센,009730,2016/12,59382953,60000751,8908923,8908923,33895696,33995036,23537835,23750526
(주)코센,009730,2017/12,57150089,57162040,8120779,8120779,32779704,32779767,29253316,29260101
(주)코센,009730,2018/12,55961553,55576704,8289217,8289217,32631595,32631602,22534573,22144548
(주)코센,009730,2019/12,85173019,84205795,7879685,9789779,31104686,32638370,8492259,3206098
(주)코스나인,082660,2011/12,51717753,55915463,33092930,46837055,9820545,8587778,21803498,21333651
(주)코스나인,082660,2012/12,81217642,113926933,38618532,62087526,33324712,51146864,28713544,32355159
(주)코스나인,082660,2013/12,111676298,183177965,52236333,78828082,50214540,101503298,35491623,41972959
(주)코스나인,082660,2014/12,108814269,179680497,62276883,90277248,37404951,88505797,39207249,53073891
(주)코스나인,082660,2015/12,116789204,193477266,68138127,96402154,38105293,94318875,41069374,59865405
(주)코스나인,082660,2016/12,127906327,197249708,65046180,90775344,49610356,93875580,54430292,69296536
(주)코스나인,082660,2017/12,103432210,181360692,46375204,66453389,37204464,106329317,55847753,61310071
(주)코스나인,082660,2018/12,59229592,79381517,35835,14848906,53813912,61237170,13988608,13599808
(주)코스나인,082660,2019/12,51820707,,3609191,,10359712,,13531334,
(주)코스메카코리아,241710,2016/12,136293484,143045906,32091714,37915820,91395357,101397407,105246446,104839062
(주)코스메카코리아,241710,2017/12,143768583,151059278,47108105,53194552,73025022,90526613,112396331,113468532
(주)코스메카코리아,241710,2018/12,209034455,315034709,67250537,136330883,50196100,122449782,125719320,171616124
(주)코스메카코리아,241710,2019/12,236253555,350909520,76194829,145838015,59013390,138459672,131899474,172409769
(주)코스온,069110,2011/12,8919999,,1393204,,7431734,,6998528,
(주)코스온,069110,2012/12,12406078,,254192,,12025784,,7562818,
(주)코스온,069110,2013/12,23090426,,8623213,,13097253,,10166418,
(주)코스온,069110,2014/12,40522770,,10677091,,25966251,,23566919,
(주)코스온,069110,2015/12,73978304,,15209948,,51109088,,50659612,
(주)코스온,069110,2016/12,97746430,101838339,20727032,22043889,59839009,65679404,61448490,61315372
(주)코스온,069110,2017/12,130244325,139432991,29994507,31517238,76248671,87335695,71392269,72113138
(주)코스온,069110,2018/12,188453474,221447294,28766653,65887348,106755301,129903382,108749483,112401290
(주)코스온,069110,2019/12,199014917,239961867,37443874,110461939,76595011,95604973,108235718,107932375
(주)코썬바이오,204990,2016/12,50534728,,6895289,,43022298,,44768328,
(주)코썬바이오,204990,2017/12,120440135,128032491,7050583,7272529,39322117,48642838,116097583,114129527
(주)코썬바이오,204990,2018/12,70686827,65519401,6660183,6708992,24635106,25297143,64970764,54284043
(주)코썬바이오,204990,2019/12,10592988,14760523,5446782,6164986,3592144,5173126,4880662,4868520
(주)코아스,071950,2011/12,105316982,,24858335,,72913442,,39220961,
(주)코아스,071950,2012/12,103282530,103422937,24653316,24653316,69999092,70227879,42234575,42229412
(주)코아스,071950,2013/12,97482840,98569947,26291411,26297836,62700142,63960405,37820847,37878259
(주)코아스,071950,2014/12,100115022,101027896,26351873,26358686,64907403,65993045,40592909,40679602
(주)코아스,071950,2015/12,88639409,89438043,28208087,28216261,52808933,53918865,30815855,30797970
(주)코아스,071950,2016/12,77108379,76929028,31659919,31666614,39195376,39500732,24695976,24636529
(주)코아스,071950,2017/12,78598722,79069618,34548062,34551877,36632258,37590743,23395467,23663704
(주)코아스,071950,2018/12,77054399,78534357,33446020,33460572,36481178,38438820,22945143,23446318
(주)코아스,071950,2019/12,76111816,77314339,35174647,35186771,34135576,35843533,24818979,25320220
(주)코아시아,045970,2011/12,111755480,230066991,8210,61333753,10660784,159664332,110931094,100131158
(주)코아시아,045970,2012/12,112377746,238163639,372,63706994,11129058,164010033,111520532,102289190
(주)코아시아,045970,2013/12,115254162,272680457,52,78457280,14097854,183112339,111713952,100091851
(주)코아시아,045970,2014/12,120624578,242015229,23,82701408,7500534,146862086,117604751,86077683
(주)코아시아,045970,2015/12,156388729,351679808,9276,126737277,7221734,165941804,122687711,126171665
(주)코아시아,045970,2016/12,133251418,325515778,247132,123405179,5102501,147964980,100210305,142678699
(주)코아시아,045970,2017/12,133209216,331114667,195138,119472272,4092108,155225084,113219880,150814848
(주)코아시아,045970,2018/12,116806123,327476522,120628,117486099,4092178,134732393,100781059,138567140
(주)코아시아,045970,2019/12,184988248,326298702,23734872,133005122,42218106,133696308,120089669,142347787
(주)코아시아옵틱스,196450,2014/12,89124159,92040010,18517696,30247841,47615629,52657324,78879720,83487696
(주)코아시아옵틱스,196450,2015/12,94222143,99856404,19440882,46919678,40058305,44403697,72894296,74971505
(주)코아시아옵틱스,196450,2016/12,66168487,69867088,7338552,8381112,27583499,29091333,35380334,35161985
(주)코아시아옵틱스,196450,2017/12,65341499,68339098,4443199,4542244,19803476,21241886,44824321,45785930
(주)코아시아옵틱스,196450,2018/12,57201104,57405388,4398922,4603041,15311943,15384954,38963354,39107347
(주)코아시아옵틱스,196450,2019/12,98098809,114274762,10209477,66550587,37523250,35572594,73966035,75559877
(주)코엔텍,029960,2011/12,68789564,73048836,44462238,47243273,9922591,17747710,59967069,63404904
(주)코엔텍,029960,2012/12,78052674,83764683,43769925,46455018,19728197,29079685,67866529,72879822
(주)코엔텍,029960,2013/12,85854792,93103166,45439565,48069562,21296558,32230049,75545140,82006665
(주)코엔텍,029960,2014/12,96224387,104498650,58161307,60748829,17223326,29196595,82508774,90119012
(주)코엔텍,029960,2015/12,120353597,130554728,90021312,92475220,13109712,27114109,87902334,97222875
(주)코엔텍,029960,2016/12,142900118,153917415,88711656,91109007,36272991,51114217,100613825,110624034
(주)코엔텍,029960,2017/12,160299247,172746242,83171459,85408357,58505500,74921431,113844367,125556413
(주)코엔텍,029960,2018/12,195319411,196343451,75990044,75990044,113495246,114519287,148743717,148686380
