회사명,거래소코드,회계년도,매출총이익(손실)(IFRS)(천원),매출액(수익)(*)(IFRS)(천원),매출총이익(손실)(IFRS연결)(천원),매출액(수익)(*)(IFRS연결)(천원)
(주)코렌텍,104540,2018/12,18014098,33162333,18227555,33405771
(주)코렌텍,104540,2019/12,24933144,40160881,25010625,40189165
(주)코리아나화장품,027050,2010/12,82938095,105055229,89182905,111394371
(주)코리아나화장품,027050,2011/12,76653772,98241147,83248084,105626347
(주)코리아나화장품,027050,2012/12,71466767,91874297,77614570,97725699
(주)코리아나화장품,027050,2013/12,67577563,90802891,71833885,95705637
(주)코리아나화장품,027050,2014/12,67831094,95875695,72301703,101113985
(주)코리아나화장품,027050,2015/12,75719092,132265577,79510772,136517442
(주)코리아나화장품,027050,2016/12,67019908,117715807,71263782,124019612
(주)코리아나화장품,027050,2017/12,62908037,104418987,67251837,111708970
(주)코리아나화장품,027050,2018/12,59496472,103382174,66034286,115727727
(주)코리아나화장품,027050,2019/12,46114457,104498899,53131525,117202282
(주)코리아센터,290510,2019/12,46295617,60654091,94431020,251498425
(주)코리아써키트,007810,2010/12,5118264,244141878,18020691,319177060
(주)코리아써키트,007810,2011/12,13926212,348086886,16819941,402015466
(주)코리아써키트,007810,2012/12,42892063,439777883,57369347,519497206
(주)코리아써키트,007810,2013/12,45546895,461211813,61348414,547056321
(주)코리아써키트,007810,2014/12,33565889,446627051,53671113,553161676
(주)코리아써키트,007810,2015/12,49424901,479113668,63451345,564337230
(주)코리아써키트,007810,2016/12,22171961,473115281,31670006,545300471
(주)코리아써키트,007810,2017/12,20225264,520449531,27888246,591598882
(주)코리아써키트,007810,2018/12,-8368864,470282408,-2627199,535824715
(주)코리아써키트,007810,2019/12,23670099,464928460,31301785,543423599
(주)코리아에스이,101670,2010/12,7072287,23380742,,
(주)코리아에스이,101670,2011/12,6766149,17043512,,
(주)코리아에스이,101670,2012/12,4416099,15021697,,
(주)코리아에스이,101670,2013/12,5070065,15303457,,
(주)코리아에스이,101670,2014/12,3619085,10057353,,
(주)코리아에스이,101670,2015/12,4750040,13625089,,
(주)코리아에스이,101670,2016/12,4890989,14685102,,
(주)코리아에스이,101670,2017/12,3066099,13030513,3248240,15575053
(주)코리아에스이,101670,2018/12,2293103,11525626,1177126,14292442
(주)코리아에스이,101670,2019/12,3347643,11770769,1487828,13269092
(주)코맥스,036690,2010/12,18779150,90781358,20883323,94174458
(주)코맥스,036690,2011/12,21787497,92576852,23972141,97232046
(주)코맥스,036690,2012/12,23233873,88318606,23858221,88535834
(주)코맥스,036690,2013/12,23938607,100650673,24721497,101190432
(주)코맥스,036690,2014/12,21422692,108511513,23685143,109601468
(주)코맥스,036690,2015/12,23595699,114588992,25502623,114259254
(주)코맥스,036690,2016/12,29893750,130828797,31005792,131799755
(주)코맥스,036690,2017/12,33912123,140251626,33814271,140191670
(주)코맥스,036690,2018/12,30489573,143251522,30807069,144404504
(주)코맥스,036690,2019/12,27219868,141560724,28620482,143101259
(주)코메론,049430,2010/12,13823122,41925924,23836154,66986454
(주)코메론,049430,2011/12,14467855,41509338,24185149,71184833
(주)코메론,049430,2012/12,11060278,40747857,20823181,64721357
(주)코메론,049430,2013/12,11090350,44168185,18962374,57260368
(주)코메론,049430,2014/12,13795496,49206110,21747629,62019224
(주)코메론,049430,2015/12,16779544,51961667,25546220,67912627
(주)코메론,049430,2016/12,21055536,57587894,28377793,68905533
(주)코메론,049430,2017/12,20440025,57281934,28626437,68450794
(주)코메론,049430,2018/12,17587289,56263805,25617366,68746431
(주)코메론,049430,2019/12,17760477,53170157,26984293,66630535
(주)코미코,183300,2017/12,32794839,67620643,59893892,125056374
(주)코미코,183300,2018/12,44940357,92016326,79440847,166567372
(주)코미코,183300,2019/12,36211315,86295619,80413755,173461446
(주)코미팜,041960,2010/12,7885042,18173231,8152600,20557275
(주)코미팜,041960,2011/12,7928225,18579560,8185342,20300520
(주)코미팜,041960,2012/12,8487552,20984014,8589931,22110189
(주)코미팜,041960,2013/12,9032579,25848107,9067637,26464655
(주)코미팜,041960,2014/12,11740362,34454104,11740362,34454104
(주)코미팜,041960,2015/12,11026478,36405104,11026478,36405104
(주)코미팜,041960,2016/12,10960241,37636362,10960241,37636362
(주)코미팜,041960,2017/12,11425988,35612736,11595958,36641053
(주)코미팜,041960,2018/12,9778308,34994051,9778308,34994051
(주)코미팜,041960,2019/12,12217815,36290780,11416994,35489960
(주)코세스,089890,2010/12,6479233,31809092,,
(주)코세스,089890,2011/12,19071326,73348583,,
(주)코세스,089890,2012/12,16406566,76703224,,
(주)코세스,089890,2013/12,3016449,33924903,,
(주)코세스,089890,2014/12,4472621,36893090,,
(주)코세스,089890,2015/12,8459159,43068850,,
(주)코세스,089890,2016/12,4915073,27874008,,
(주)코세스,089890,2017/12,11264411,40922185,,
(주)코세스,089890,2018/12,17434543,65510151,,
(주)코세스,089890,2019/12,13586016,65578193,,
(주)코센,009730,2010/12,5182089,78150339,,
(주)코센,009730,2011/12,-2317016,71831910,,
(주)코센,009730,2012/12,-105796,57546398,,
(주)코센,009730,2013/12,4929431,54813931,,
(주)코센,009730,2014/12,5029198,60619827,5029198,60619827
(주)코센,009730,2015/12,5994888,57840688,5973239,57840688
(주)코센,009730,2016/12,-527122,53942891,-527122,53942891
(주)코센,009730,2017/12,5790272,57272647,5790272,57272647
(주)코센,009730,2018/12,4295368,54690486,4295368,54690486
(주)코센,009730,2019/12,4226068,54358101,5433152,58286145
(주)코스나인,082660,2010/12,6051739,56724467,10709319,93484987
(주)코스나인,082660,2011/12,-1196349,24317774,-3413462,41948955
(주)코스나인,082660,2012/12,2218381,57825065,15160026,144642730
(주)코스나인,082660,2013/12,10208093,135510618,27509808,329560818
(주)코스나인,082660,2014/12,7154833,116237160,25978330,340181128
(주)코스나인,082660,2015/12,115315,60230474,17911931,263647344
(주)코스나인,082660,2016/12,3221695,64929568,14269574,207265945
(주)코스나인,082660,2017/12,-2660714,29633121,-210591,184419003
(주)코스나인,082660,2018/12,2291518,7869161,-5221481,87007413
(주)코스나인,082660,2019/12,1240168,18356749,,
(주)코스메카코리아,241710,2016/12,29851443,152174095,35121566,165176125
(주)코스메카코리아,241710,2017/12,31265122,158226664,38927708,182327850
(주)코스메카코리아,241710,2018/12,35881714,206522830,51997167,303292618
(주)코스메카코리아,241710,2019/12,33291266,194650606,63682904,347017988
(주)코스온,069110,2010/12,245202,10791240,,
(주)코스온,069110,2011/12,716724,12706404,,
(주)코스온,069110,2012/12,705524,19572843,,
(주)코스온,069110,2013/12,1188012,10590781,,
(주)코스온,069110,2014/12,6440307,26482611,,
(주)코스온,069110,2015/12,16614297,61919904,,
(주)코스온,069110,2016/12,19300763,77287333,21079613,83065519
(주)코스온,069110,2017/12,17363956,85620455,20805833,100485580
(주)코스온,069110,2018/12,12433386,83677255,22121265,110339643
(주)코스온,069110,2019/12,13036001,87425534,19673466,109273819
(주)코썬바이오,204990,2016/12,12714935,28617962,,
(주)코썬바이오,204990,2017/12,9904827,21885626,12691480,25656055
(주)코썬바이오,204990,2018/12,2067828,8109348,3230928,9538711
(주)코썬바이오,204990,2019/12,544066,4971604,-2912816,2695516
(주)코아스,071950,2010/12,23480889,80336724,,
(주)코아스,071950,2011/12,27600732,85674154,,
(주)코아스,071950,2012/12,23219720,76689973,23219720,76689973
(주)코아스,071950,2013/12,22566064,86235377,22848710,88205985
(주)코아스,071950,2014/12,30291351,96549996,30601295,98865609
(주)코아스,071950,2015/12,23344509,95420564,23625959,96543277
(주)코아스,071950,2016/12,30918530,95622309,31439499,97114676
(주)코아스,071950,2017/12,35930032,111953910,36758550,114066385
(주)코아스,071950,2018/12,28088537,105463463,29006197,108592320
(주)코아스,071950,2019/12,31260920,111573398,32003304,112874041
(주)코아시아,045970,2010/12,2533405,2533405,215003343,215003343
(주)코아시아,045970,2011/12,2237657,2237657,225605229,225605229
(주)코아시아,045970,2012/12,2446883,2446883,33088320,232726081
(주)코아시아,045970,2013/12,1045729,1045729,34534546,287641466
(주)코아시아,045970,2014/12,1197948,1197948,23558812,256190480
(주)코아시아,045970,2015/12,1768437,1768437,44315841,277561320
(주)코아시아,045970,2016/12,-1497885,9429026,62647285,396061922
(주)코아시아,045970,2017/12,4133309,4759216,71719649,424250341
(주)코아시아,045970,2018/12,5144814,5486096,53121969,378373276
(주)코아시아,045970,2019/12,10499887,92228286,59739935,438868162
(주)코아시아옵틱스,196450,2014/12,889239,34372397,2119526,34003314
(주)코아시아옵틱스,196450,2015/12,1819195,54078161,2524849,55771549
(주)코아시아옵틱스,196450,2016/12,-8169672,27291639,-8930965,39695061
(주)코아시아옵틱스,196450,2017/12,3866578,11299145,4671689,14231304
(주)코아시아옵틱스,196450,2018/12,-792189,8332433,-499933,9054296
(주)코아시아옵틱스,196450,2019/12,11978814,68698817,20401314,86156042
(주)코엔텍,029960,2010/12,4881673,22715592,6917742,27836820
(주)코엔텍,029960,2011/12,7747467,26576187,9517656,32481918
(주)코엔텍,029960,2012/12,12293210,31823757,13973487,37954321
(주)코엔텍,029960,2013/12,11146828,31718394,12805301,38761496
(주)코엔텍,029960,2014/12,12979010,34502273,15061151,41597450
(주)코엔텍,029960,2015/12,11639898,33913775,14592082,42298254
(주)코엔텍,029960,2016/12,19232773,48583970,20757466,55095779
(주)코엔텍,029960,2017/12,21416183,53606953,23923966,61255105
(주)코엔텍,029960,2018/12,31285334,64252487,33992897,72239031
(주)코엔텍,029960,2019/12,32583915,71114061,,
(주)코오롱,002020,2010/12,33354037,37020621,111046316,274860411
(주)코오롱,002020,2011/12,49991356,54420816,159088053,592073843
(주)코오롱,002020,2012/12,53952482,58723557,453913504,4713474822
(주)코오롱,002020,2013/12,57820133,62686234,486516325,4427687063
(주)코오롱,002020,2014/12,54212173,59152501,447520480,4139649552
(주)코오롱,002020,2015/12,49992051,54932379,361270363,3820812376
(주)코오롱,002020,2016/12,47673225,52652827,455722153,3936858959
(주)코오롱,002020,2017/12,60369419,60369419,458313152,4392955166
(주)코오롱,002020,2018/12,58173002,58173002,446989635,4324491258
(주)코오롱,002020,2019/12,60462265,60462265,466420158,4405957744
(주)코원플레이,056000,2010/12,23287117,121160639,25453897,126758850
(주)코원플레이,056000,2011/12,2155557,53965470,6291233,73923620
(주)코원플레이,056000,2012/12,-2087300,30108280,-1685714,32576529
(주)코원플레이,056000,2013/12,1182150,21845946,1664795,29535151
(주)코원플레이,056000,2014/12,5288455,23755138,5252459,31463462
(주)코원플레이,056000,2015/12,-1613533,14315823,-1099999,14986884
(주)코원플레이,056000,2016/12,10438189,29984912,,
(주)코원플레이,056000,2017/12,13060095,28767652,13265312,30676039
(주)코원플레이,056000,2018/12,9616114,19715433,10337183,25727901
(주)코원플레이,056000,2019/12,6768840,14925981,5984422,19805335
(주)코윈테크,282880,2019/12,27043787,91102339,27231216,91102339
(주)코이즈,121850,2012/12,13970546,35081512,13003999,35504279
(주)코이즈,121850,2013/12,5055519,23850267,4158027,24137513
(주)코이즈,121850,2014/12,5146929,27672251,5017237,27864355
(주)코이즈,121850,2015/12,3618942,22911803,3457287,26005034
(주)코이즈,121850,2016/12,4949674,28975469,5504743,31440808
(주)코이즈,121850,2017/12,-3278522,21082535,-2627772,26389826
(주)코이즈,121850,2018/12,-1203903,17016870,-1718763,19147494
(주)코이즈,121850,2019/12,4283481,32361376,3914445,35464086
(주)코콤,015710,2010/12,16593668,72063511,16593668,72063511
(주)코콤,015710,2011/12,21838201,80976405,21838201,80976405
(주)코콤,015710,2012/12,21623291,83264613,21628620,83325226
(주)코콤,015710,2013/12,22866041,95215396,22882009,95237687
(주)코콤,015710,2014/12,27075835,103538393,27075835,103538393
(주)코콤,015710,2015/12,31067760,110754965,31067760,110754965
(주)코콤,015710,2016/12,31308710,113892164,31308710,113892164
(주)코콤,015710,2017/12,35833483,143089164,35833483,143089164
(주)코콤,015710,2018/12,44722087,163612643,44722087,163612643
(주)코콤,015710,2019/12,37931815,133903684,37931815,133903684
(주)코텍,052330,2010/12,34268192,150968047,,
(주)코텍,052330,2011/12,41172556,160410463,,
(주)코텍,052330,2012/12,42889077,162916100,,
(주)코텍,052330,2013/12,43774181,169811475,,
(주)코텍,052330,2014/12,28442845,148845717,,
(주)코텍,052330,2015/12,54464518,242012570,,
(주)코텍,052330,2016/12,72000918,297954883,,
(주)코텍,052330,2017/12,68330777,327482316,,
(주)코텍,052330,2018/12,80037542,346599584,,
(주)코텍,052330,2019/12,71117099,285254264,71126091,285258696
(주)코퍼스코리아,322780,2019/12,,,,
(주)코프라,126600,2010/12,10584498,68288165,,
(주)코프라,126600,2011/12,9692510,84182929,,
(주)코프라,126600,2012/12,12372270,88396764,,
(주)코프라,126600,2013/12,15617105,91297124,15617105,91297124
(주)코프라,126600,2014/12,19174153,106408968,18764875,105294129
(주)코프라,126600,2015/12,22837692,111032727,22764048,115810321
(주)코프라,126600,2016/12,23798121,119147770,25800678,130126018
(주)코프라,126600,2017/12,17830568,121749156,20185711,134792885
(주)코프라,126600,2018/12,15845669,141443988,19390832,161369458
(주)코프라,126600,2019/12,15236193,132583682,24181603,182893389
(주)콘텐트리중앙,036420,2019/12,-10025354,73377032,239725003,554208374
(주)콤텍시스템,031820,2010/12,17461975,156391188,18069185,159241242
(주)콤텍시스템,031820,2011/12,15030974,178626024,15294665,180706217
(주)콤텍시스템,031820,2012/12,17117452,159020939,17135789,160422329
(주)콤텍시스템,031820,2013/12,17378344,180253440,17592349,181677649
(주)콤텍시스템,031820,2014/12,16434849,184931656,16565879,186113130
(주)콤텍시스템,031820,2015/12,14508367,145313732,14696543,146291127
(주)콤텍시스템,031820,2016/12,17759453,165814378,17877540,166860474
(주)콤텍시스템,031820,2017/12,15008226,142500270,15179632,143622951
(주)콤텍시스템,031820,2018/12,18057729,125165448,,
(주)콤텍시스템,031820,2019/12,30039200,238820532,,
(주)큐로,015590,2010/12,20514663,201900658,23779355,209583273
(주)큐로,015590,2011/12,-17789612,243654611,-16851162,252763353
(주)큐로,015590,2012/12,32627192,263752234,34757853,282943904
(주)큐로,015590,2013/12,25350769,220549121,28992035,239973517
(주)큐로,015590,2014/12,14253897,273526804,18213224,297335288
(주)큐로,015590,2015/12,9734081,223716709,,
(주)큐로,015590,2016/12,5242075,191355119,,
(주)큐로,015590,2017/12,13839371,156189124,,
(주)큐로,015590,2018/12,-6495876,90218430,,
(주)큐로,015590,2019/12,28395356,147117472,28395356,147117472
(주)큐로컴,040350,2010/12,4024583,11335286,3964583,11275286
(주)큐로컴,040350,2011/12,1558276,9880127,1450676,9772527
(주)큐로컴,040350,2012/12,1538233,8541652,1379399,8382819
(주)큐로컴,040350,2013/12,2245952,13142280,4891560,22244467
(주)큐로컴,040350,2014/12,1777539,10903410,4365060,21349457
(주)큐로컴,040350,2015/12,2766396,12666448,4985525,22428307
(주)큐로컴,040350,2016/12,1811972,12319856,3116914,18985337
(주)큐로컴,040350,2017/12,1858496,11295570,2313824,12683664
(주)큐로컴,040350,2018/12,1155508,10311666,2765292,13915367
(주)큐로컴,040350,2019/12,2021783,10211913,4941720,15051780
