회사명,거래소코드,회계년도,* (정상)영업손익(보고서기재)(IFRS)(천원),* (정상)영업손익(보고서기재)(IFRS연결)(천원),이자비용(*)(IFRS)(천원),이자비용(*)(IFRS연결)(천원),이자지급(-)(IFRS)(천원),이자지급(-)(IFRS연결)(천원)
(주)일신석재,007110,2017/12,973720,,413942,,-413942,
(주)일신석재,007110,2018/12,1445901,,446202,,-446202,
(주)일신석재,007110,2019/12,1753513,,451975,,-498071,
(주)일신석재,007110,2020/12,1641325,,400069,,-408834,
(주)일야,058450,2010/12,-648993,-141562,97142,97142,0,0
(주)일야,058450,2011/12,-4603779,-4057717,70560,70560,0,0
(주)일야,058450,2012/12,-5111176,-6319091,306821,365473,0,0
(주)일야,058450,2013/12,1288330,,374205,,0,
(주)일야,058450,2014/12,5112575,,402868,,0,
(주)일야,058450,2015/12,3662035,,171932,,0,
(주)일야,058450,2016/12,2583500,,74661,,0,
(주)일야,058450,2017/12,-3106234,,107061,,0,
(주)일야,058450,2018/12,-4206325,,254517,,0,
(주)일야,058450,2019/12,-4371497,-4135867,465104,713499,0,0
(주)일야,058450,2020/12,-1373068,-1966424,91348,486759,0,0
(주)일지테크,019540,2010/12,6795342,6795342,257361,257361,-236250,-236250
(주)일지테크,019540,2011/12,7293605,6783762,1096863,1096891,-1000911,-1000939
(주)일지테크,019540,2012/12,15844819,8508638,1252400,3798730,-1344444,-3053152
(주)일지테크,019540,2013/12,10506172,12658947,872481,4572797,-840651,-5079992
(주)일지테크,019540,2014/12,7455237,29538090,807068,4295997,-789961,-4206383
(주)일지테크,019540,2015/12,-3232844,18519511,715811,5105763,-721491,-5029965
(주)일지테크,019540,2016/12,-373367,26611910,1153053,5334926,-1176563,-5355394
(주)일지테크,019540,2017/12,480738,922264,1398890,6165320,-1390832,-5920668
(주)일지테크,019540,2018/12,8254309,1493492,1371962,5599968,0,-2682306
(주)일지테크,019540,2019/12,4963587,-14582282,1711340,5930727,1740401,-2383675
(주)일지테크,019540,2020/12,8474608,-9153724,998867,5002016,-1007728,-5250661
(주)일진파워,094820,2010/12,1331020,,40353,,-42405,
(주)일진파워,094820,2011/12,6599574,,470711,,-416030,
(주)일진파워,094820,2012/12,2669791,,1384853,,-1398678,
(주)일진파워,094820,2013/12,6263965,,1023414,,-1035305,
(주)일진파워,094820,2014/12,6957781,8349611,277594,959081,-333226,-985767
(주)일진파워,094820,2015/12,5992142,8227536,75175,515339,-75898,-528323
(주)일진파워,094820,2016/12,5107626,8204556,11884,449130,-9162,-447676
(주)일진파워,094820,2017/12,16303332,17774021,3017,280099,-4002,-187823
(주)일진파워,094820,2018/12,16560824,19063746,3831,40735,-3832,-40736
(주)일진파워,094820,2019/12,11965574,14363542,25415,66009,-1518,-39302
(주)일진파워,094820,2020/12,9871564,13071221,25369,28643,-119,-249
(주)잇츠한불,226320,2015/12,111822536,111751425,0,0,0,0
(주)잇츠한불,226320,2016/12,73435931,73288748,0,0,0,0
(주)잇츠한불,226320,2017/12,19027244,45366029,0,0,-990631,-992724
(주)잇츠한불,226320,2018/12,2736021,19913150,0,0,-730860,-862175
(주)잇츠한불,226320,2019/12,-9614751,10931674,0,0,-593556,-941683
(주)잇츠한불,226320,2020/12,-19929936,3755263,0,0,-574055,-965470
(주)잉크테크,049550,2010/12,-1189835,-195570,1683914,1683914,-1567252,-1567252
(주)잉크테크,049550,2011/12,-7678602,-7319056,2109993,2110238,-1897234,-1900528
(주)잉크테크,049550,2012/12,5328449,5531872,3112705,3112705,-1983172,-1983172
(주)잉크테크,049550,2013/12,2174491,2757954,3081691,3081691,-2074686,-2074686
(주)잉크테크,049550,2014/12,-5088276,-4974393,2654477,2654477,-2430475,-2430475
(주)잉크테크,049550,2015/12,-4391869,-4295685,2732797,2732797,-2389646,-2389646
(주)잉크테크,049550,2016/12,176489,-56818,2667038,2667038,-2494926,-2494926
(주)잉크테크,049550,2017/12,-6732786,-6915053,2658757,2658757,-2496825,-2496825
(주)잉크테크,049550,2018/12,-415485,-938876,1606515,1606515,-1219983,-1219983
(주)잉크테크,049550,2019/12,-1629086,-1319239,1992498,1992498,-1523956,-1523956
(주)잉크테크,049550,2020/12,1760459,2367673,1588841,1638403,-1133899,-1183460
(주)자비스,254120,2016/12,,,,,,
(주)자비스,254120,2017/12,,,,,,
(주)자비스,254120,2018/12,,,,,,
(주)자비스,254120,2019/12,-460454,-578255,535418,535608,-186366,-186366
(주)자비스,254120,2020/12,-1591899,-1879966,355317,356516,-157214,-156769
(주)자연과환경,043910,2010/12,2033677,2035980,1924488,1924488,-1665958,-1665958
(주)자연과환경,043910,2011/12,-19435888,-18990442,2447912,2447912,-1841483,-1841483
(주)자연과환경,043910,2012/12,-5808963,-7090955,1652843,1704452,-1172061,-1245443
(주)자연과환경,043910,2013/12,-2591342,-2841220,1239881,1333878,-679891,-773888
(주)자연과환경,043910,2014/12,1063685,522870,570489,330022,-239542,-258826
(주)자연과환경,043910,2015/12,328685,395417,275951,519298,-286621,-528585
(주)자연과환경,043910,2016/12,-2557921,-5197104,262813,375515,-260817,-469317
(주)자연과환경,043910,2017/12,-3949318,-4382462,270437,513299,-140545,-379578
(주)자연과환경,043910,2018/12,674255,558504,259686,492462,-196078,-428726
(주)자연과환경,043910,2019/12,850450,813590,295452,528701,-283437,-516990
(주)자연과환경,043910,2020/12,-4779529,-5543946,346167,538462,-283437,-477368
(주)장원테크,174880,2016/12,-8081748,5107269,114173,818517,-113035,-870490
(주)장원테크,174880,2017/12,-8285933,2823064,23571,796023,-3850,-158875
(주)장원테크,174880,2018/12,4594043,11569651,28,726072,-155555,-881598
(주)장원테크,174880,2019/12,-3376994,-3905704,1273957,1964478,-948705,-1898727
(주)장원테크,174880,2020/12,-15472383,-19486405,8973772,9329570,-2533553,-3373152
(주)정다운,208140,2014/12,,,,,,
(주)정다운,208140,2015/12,,,,,,
(주)정다운,208140,2016/12,2377150,3259051,823703,913291,-871833,-966034
(주)정다운,208140,2017/12,11221181,11073062,669244,715134,-662279,-709355
(주)정다운,208140,2018/12,13507872,12494995,1122653,1313148,-1099927,-1514521
(주)정다운,208140,2019/12,5300075,3156217,1483997,2023313,-2104697,-2941110
(주)정다운,208140,2020/12,-1871777,-1186406,1744435,2183897,-1679625,-2479160
(주)정상제이엘에스,040420,2010/12,19997131,19996350,701,701,0,0
(주)정상제이엘에스,040420,2011/12,14650437,14721785,5,5,0,0
(주)정상제이엘에스,040420,2012/12,10350292,10436744,1,711,0,0
(주)정상제이엘에스,040420,2013/12,8005541,7983832,0,0,0,0
(주)정상제이엘에스,040420,2014/12,7481707,7207954,0,0,0,0
(주)정상제이엘에스,040420,2015/12,7302595,6875719,0,0,0,0
(주)정상제이엘에스,040420,2016/12,8585242,8678730,134012,134310,0,0
(주)정상제이엘에스,040420,2017/12,9796677,10339772,190867,190867,0,0
(주)정상제이엘에스,040420,2018/12,10915358,10887968,202751,202751,0,0
(주)정상제이엘에스,040420,2019/12,13060056,13395135,469784,472002,0,0
(주)정상제이엘에스,040420,2020/12,9015607,8774891,793216,813729,0,0
(주)정원엔시스,045510,2010/12,-3747328,,2187957,,-2112618,
(주)정원엔시스,045510,2011/12,586521,,2001640,,-2027961,
(주)정원엔시스,045510,2012/12,1830702,,1796047,,-1750921,
(주)정원엔시스,045510,2013/12,2201966,,936656,,-992645,
(주)정원엔시스,045510,2014/12,4445213,,849534,,-839639,
(주)정원엔시스,045510,2015/12,4018714,4061477,563179,650658,-560838,-637819
(주)정원엔시스,045510,2016/12,1870901,2563900,539253,658856,-542265,-677844
(주)정원엔시스,045510,2017/12,1823116,2316080,337289,449622,-335851,-448436
(주)정원엔시스,045510,2018/12,2287368,2496738,203660,357404,-207032,-354348
(주)정원엔시스,045510,2019/12,1644730,1766492,200786,371047,-198395,-368536
(주)정원엔시스,045510,2020/12,1193940,1145099,159528,304794,-161384,-312075
(주)제넥신,095700,2010/12,-5439418,-5439418,0,0,-178411,-178411
(주)제넥신,095700,2011/12,-6844669,-7009922,248086,248086,-463373,-463373
(주)제넥신,095700,2012/12,-2692825,-2692825,761154,761154,-447748,-447748
(주)제넥신,095700,2013/12,-7050849,,1948482,,-843757,
(주)제넥신,095700,2014/12,-5207707,,1030720,,-385848,
(주)제넥신,095700,2015/12,1086622,,290443,,-123460,
(주)제넥신,095700,2016/12,-23327163,,736027,,-260966,
(주)제넥신,095700,2017/12,-26859178,,1106495,,-499782,
(주)제넥신,095700,2018/12,-38083104,,2668075,,-333537,
(주)제넥신,095700,2019/12,-44536068,,4585177,,-250110,
(주)제넥신,095700,2020/12,-38729166,-39159543,2910446,2922190,-153834,-153834
(주)제넨바이오,072520,2010/12,-2169090,-4231026,585021,996409,-585021,-996409
(주)제넨바이오,072520,2011/12,3830101,4792123,1942690,2294433,-1851703,-2203446
(주)제넨바이오,072520,2012/12,6618937,6887638,2036187,2383523,-2054438,-2401774
(주)제넨바이오,072520,2013/12,-5595189,-4185935,1791270,2092140,-1804533,-2091846
(주)제넨바이오,072520,2014/12,-37700458,-31045624,1378109,1626229,-1377851,-1625971
(주)제넨바이오,072520,2015/12,-22906069,-15460142,1621695,1876965,-1602230,-1844991
(주)제넨바이오,072520,2016/12,-5731624,-5205523,1651644,1890599,-1746318,-1997388
(주)제넨바이오,072520,2017/12,752329,2162118,1064855,1442619,-652091,-998005
(주)제넨바이오,072520,2018/12,-2390841,-2377142,2528602,2528602,-815054,-815054
(주)제넨바이오,072520,2019/12,-11931152,-16480822,3518767,3724161,-226082,-263624
(주)제넨바이오,072520,2020/12,-11700763,-11909311,1033352,1585100,-635395,-1059340
(주)제노레이,122310,2018/12,10227309,10958080,344148,344149,-97668,-97668
(주)제노레이,122310,2019/12,13877527,14668169,237159,243216,-84532,-90589
(주)제노레이,122310,2020/12,11491761,11119466,236174,239205,-173534,-176565
(주)제노포커스,187420,2015/12,600221,1098014,18510,18510,-263846,-263846
(주)제노포커스,187420,2016/12,1040673,1325988,0,0,0,0
(주)제노포커스,187420,2017/12,927387,1192095,0,103198,0,-164677
(주)제노포커스,187420,2018/12,-765145,-1213556,0,41271,0,-36086
(주)제노포커스,187420,2019/12,-2180603,-2877734,80703,249068,-67134,-139899
(주)제노포커스,187420,2020/12,-1599543,-4698150,576754,2091147,-146514,-96976
(주)제놀루션,225220,2020/12,54041352,,1704,,-146119,
(주)제닉,123330,2011/12,13332276,,59636,,-97488,
(주)제닉,123330,2012/12,7558922,7109063,14078,16904,-14756,-17582
(주)제닉,123330,2013/12,5708951,3867023,7715,44590,-21738,-58613
(주)제닉,123330,2014/12,2543965,1913511,58683,58683,-61357,-61357
(주)제닉,123330,2015/12,3258541,3119225,219770,255346,-219770,-255346
(주)제닉,123330,2016/12,4032151,5360362,174980,457568,-174980,-457568
(주)제닉,123330,2017/12,-4390221,-8285857,935580,1313825,-184505,-562750
(주)제닉,123330,2018/12,-9167101,-11410097,216880,1022714,-139000,-944834
(주)제닉,123330,2019/12,-890554,-5026610,190774,1299608,-184520,-1149409
(주)제닉,123330,2020/12,1131520,1040273,651551,1018999,-309389,-822746
(주)제로투세븐,159580,2013/12,1973792,4782476,301153,301153,-314625,-314625
(주)제로투세븐,159580,2014/12,-3546156,-113503,8415,8415,-7845,-7845
(주)제로투세븐,159580,2015/12,-2399768,-444029,255772,255772,-204819,-204819
(주)제로투세븐,159580,2016/12,-9967519,-12180531,488181,488923,-387081,-387823
(주)제로투세븐,159580,2017/12,571978,-2543467,804021,835416,-804539,-835934
(주)제로투세븐,159580,2018/12,-3098794,-4708162,810368,841596,-815350,-846579
(주)제로투세븐,159580,2019/12,12713488,11241650,887051,888612,-990484,-992044
(주)제로투세븐,159580,2020/12,1062366,568791,497446,500514,-545304,-548372
(주)제우스,079370,2010/12,12845342,18637280,299276,1284320,-287553,-1273605
(주)제우스,079370,2011/12,8805636,15752197,337137,1162362,-346354,-1172579
(주)제우스,079370,2012/12,1010539,2904420,264116,900132,-286300,-922316
(주)제우스,079370,2013/12,12130541,22637880,127316,857335,-107068,-837087
(주)제우스,079370,2014/12,14331470,20524085,332684,1094226,-331863,-1093406
(주)제우스,079370,2015/12,18283114,24373679,442613,1362485,-444933,-1161669
(주)제우스,079370,2016/12,14426351,24030277,367031,1121785,-361723,-1121785
(주)제우스,079370,2017/12,22278788,33024902,442191,1065200,-422323,-1060567
(주)제우스,079370,2018/12,28835189,40108158,812969,1638004,-808811,-1633845
(주)제우스,079370,2019/12,11866560,18187673,748617,1805447,-770532,-1805325
(주)제우스,079370,2020/12,7757765,18208701,589232,1731740,-1031548,-2164263
(주)제이브이엠,054950,2010/12,9539533,,0,,-5949028,
(주)제이브이엠,054950,2011/12,20433336,,0,,-4196642,
(주)제이브이엠,054950,2012/12,14344641,,0,,-2882281,
(주)제이브이엠,054950,2013/12,18186064,,0,,-1683290,
(주)제이브이엠,054950,2014/12,16308440,12045955,0,0,-1134759,-1231490
(주)제이브이엠,054950,2015/12,8113982,6469410,0,0,-391632,-601720
(주)제이브이엠,054950,2016/12,14527582,14788281,0,0,-363415,-498819
(주)제이브이엠,054950,2017/12,18510686,18741991,0,0,-281305,-459784
(주)제이브이엠,054950,2018/12,12463956,13297487,0,0,-87141,-146736
(주)제이브이엠,054950,2019/12,12049509,10461825,0,0,-69101,-156401
(주)제이브이엠,054950,2020/12,12688944,15704538,0,0,-35890,-147602
(주)제이스텍,090470,2010/12,7476927,9453060,259466,0,-259466,0
(주)제이스텍,090470,2011/12,6143914,,79134,,-79134,
(주)제이스텍,090470,2012/12,6787310,,59336,,-59336,
(주)제이스텍,090470,2013/12,-4687061,,43408,,-43408,
(주)제이스텍,090470,2014/12,3971131,,64081,,-64081,
(주)제이스텍,090470,2015/12,4057856,,110284,,-110284,
(주)제이스텍,090470,2016/12,16932030,16964107,470444,470444,-470444,-470444
(주)제이스텍,090470,2017/12,100636288,100647459,416643,416643,-416643,-416643
(주)제이스텍,090470,2018/12,6237102,6258629,1199,3307,-1199,-3307
(주)제이스텍,090470,2019/12,797843,398928,156866,156866,-169821,-186073
(주)제이스텍,090470,2020/12,-9792716,-10267853,200342,222010,-256893,-277497
(주)제이시스메디칼,287410,2018/12,,,,,,
(주)제이시스메디칼,287410,2019/12,,,,,,
(주)제이시스메디칼,287410,2020/12,,,,,,
(주)제이앤티씨,204270,2020/12,-8393244,74903661,1214000,1601256,-1241470,-1855980
(주)제이에스코퍼레이션,194370,2016/12,14712327,12399008,417785,608034,-68692,-259118
(주)제이에스코퍼레이션,194370,2017/12,20226498,15151255,94338,234745,-54618,-195025
(주)제이에스코퍼레이션,194370,2018/12,16617445,4477122,39877,161710,-39877,-161710
(주)제이에스코퍼레이션,194370,2019/12,18172450,11098653,31141,356499,-31141,-356499
(주)제이에스코퍼레이션,194370,2020/12,6698524,7945475,931335,2631898,-931335,-2636485
(주)제이에스티나,026040,2010/12,9885615,9992223,1196959,1253707,-1121443,-1178190
(주)제이에스티나,026040,2011/12,5889884,5726486,1138639,1186634,-875019,-923014
(주)제이에스티나,026040,2012/12,8102018,7521818,1020810,1061558,-1036445,-1077194
(주)제이에스티나,026040,2013/12,10573367,10061017,814507,849477,-797325,-832296
(주)제이에스티나,026040,2014/12,10823244,10351968,737987,772253,-749050,-783317
(주)제이에스티나,026040,2015/12,5398462,4137163,1094404,1135216,-582803,-621718
(주)제이에스티나,026040,2016/12,9442462,7893021,1110052,1116155,-504805,-510908
(주)제이에스티나,026040,2017/12,266539,-48277,602990,602990,-505671,-505671
(주)제이에스티나,026040,2018/12,-817270,-856462,558391,558391,-568975,-568975
(주)제이에스티나,026040,2019/12,-28078190,-28539486,345758,346926,-338596,-339741
(주)제이에스티나,026040,2020/12,-13386562,-13714442,501750,501750,-489307,-489307
(주)제이엘케이,322510,2019/12,-10613354,-10793760,70833,70958,-70338,-70463
(주)제이엘케이,322510,2020/12,-7469977,-7533992,299860,300094,-266930,-267164
(주)제이와이피엔터테인먼트,035900,2010/06,-5957213,,9252,,0,
(주)제이와이피엔터테인먼트,035900,2011/06,101481,101481,0,0,0,0
(주)제이와이피엔터테인먼트,035900,2012/12,-3668273,-6527263,57995,108552,-36326,-86883
(주)제이와이피엔터테인먼트,035900,2013/12,-2003489,-2553317,488103,578610,-158728,-249235
(주)제이와이피엔터테인먼트,035900,2014/12,6691761,8256638,535759,535759,-179571,-179571
(주)제이와이피엔터테인먼트,035900,2015/12,3979872,4198535,595163,595163,-456989,-456989
(주)제이와이피엔터테인먼트,035900,2016/12,11367233,13811808,0,0,0,0
(주)제이와이피엔터테인먼트,035900,2017/12,17894404,19462607,0,0,0,0
(주)제이와이피엔터테인먼트,035900,2018/12,25430889,28748634,0,0,0,0
(주)제이와이피엔터테인먼트,035900,2019/12,39233152,43458525,40716,49145,0,0
(주)제이와이피엔터테인먼트,035900,2020/12,37374302,44136483,80740,93526,0,0
(주)제이웨이,058420,2010/12,-9588793,-1819990,0,9020,-1338520,0
(주)제이웨이,058420,2011/12,-4351971,,0,,-125261,
(주)제이웨이,058420,2012/12,-1608659,,0,,-15196,
(주)제이웨이,058420,2013/12,-1412292,-1726344,0,0,-23673,-26632
(주)제이웨이,058420,2014/12,-2136131,-2273982,0,0,-5,-9061
(주)제이웨이,058420,2015/12,833733,537355,0,0,0,-9056
(주)제이웨이,058420,2016/12,-754898,-1047983,0,0,0,0
(주)제이웨이,058420,2017/12,-2215703,-2449985,0,0,-365,-365
(주)제이웨이,058420,2018/12,-2048084,-1450828,0,0,-209492,0
(주)제이웨이,058420,2019/12,-1464726,-1247159,43413,0,-8322,-265987
(주)제이웨이,058420,2020/12,-4701854,-7611689,103565,0,-12218,-137604
(주)제이티,089790,2010/12,-11915691,,0,,-1084313,
(주)제이티,089790,2011/12,5165123,,0,,-882532,
(주)제이티,089790,2012/12,3687428,,0,,-492493,
(주)제이티,089790,2013/12,-2099324,,331003,,-116296,
(주)제이티,089790,2014/12,6584007,6280361,0,0,-91525,-187308
(주)제이티,089790,2015/12,-3437504,,0,,-452896,
(주)제이티,089790,2016/12,-8575318,,1247505,,-577047,
(주)제이티,089790,2017/12,604800,,1065083,,-717790,
(주)제이티,089790,2018/12,3031592,,739895,,-774909,
(주)제이티,089790,2019/12,6153285,6153285,501521,501521,-413732,-413732
(주)제이티,089790,2020/12,5413160,5316366,406154,406154,-468120,-461683
(주)제이티씨,950170,2019/02,24765791,17286945,189129,232236,-179149,-251007
(주)제이티씨,950170,2020/02,15543388,-6978024,1241223,2456421,-204898,-570006
(주)제일기획,030000,2010/12,85954537,138927860,386957,434383,-386957,-434383
(주)제일기획,030000,2011/12,67502651,108629820,282988,354996,-282988,-354996
(주)제일기획,030000,2012/12,56949870,125954461,168560,342733,-168560,-342733
