회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원)
(주)만도,204320,2016/12,2810428675,4464352802
(주)만도,204320,2017/12,2709747615,4451024579
(주)만도,204320,2018/12,2714015575,4437275124
(주)만도,204320,2019/12,2806053322,4595620752
(주)매직마이크로,127160,2015/12,79922509,94090170
(주)매직마이크로,127160,2016/12,75398103,95243648
(주)매직마이크로,127160,2017/12,82455752,92684328
(주)매직마이크로,127160,2018/12,138617436,139584364
(주)매직마이크로,127160,2019/12,121574113,128970686
(주)매커스,093520,2011/12,37207753,35751624
(주)매커스,093520,2012/12,52692001,51334756
(주)매커스,093520,2013/12,61651465,60516645
(주)매커스,093520,2014/12,63178407,62102997
(주)매커스,093520,2015/12,79392262,79015516
(주)매커스,093520,2016/12,82273920,80310030
(주)매커스,093520,2017/12,83719033,84880295
(주)매커스,093520,2018/12,85519934,87116654
(주)매커스,093520,2019/12,100464022,101122964
(주)머큐리,100590,2018/12,92783500,
(주)머큐리,100590,2019/12,105086804,
(주)멀티캠퍼스,067280,2011/12,92747740,
(주)멀티캠퍼스,067280,2012/12,94769199,100887428
(주)멀티캠퍼스,067280,2013/12,125655976,131865485
(주)멀티캠퍼스,067280,2014/12,134915672,140569824
(주)멀티캠퍼스,067280,2015/12,83258772,90882280
(주)멀티캠퍼스,067280,2016/12,100654367,108376665
(주)멀티캠퍼스,067280,2017/12,110800922,116933657
(주)멀티캠퍼스,067280,2018/12,135548993,143682541
(주)멀티캠퍼스,067280,2019/12,192260153,204059370
(주)메드팩토,235980,2019/12,80699693,
(주)메디아나,041920,2014/12,37520424,37022568
(주)메디아나,041920,2015/12,44525642,44440742
(주)메디아나,041920,2016/12,52836144,54286539
(주)메디아나,041920,2017/12,55118507,55899309
(주)메디아나,041920,2018/12,56673633,56785375
(주)메디아나,041920,2019/12,64785938,64760524
(주)메디콕스,054180,2011/06,49273294,
(주)메디콕스,054180,2012/06,48355990,
(주)메디콕스,054180,2013/06,46422957,
(주)메디콕스,054180,2014/06,45123117,
(주)메디콕스,054180,2015/06,47650418,
(주)메디콕스,054180,2016/06,47501946,
(주)메디콕스,054180,2017/06,55276578,
(주)메디콕스,054180,2018/06,52453346,
(주)메디콕스,054180,2019/06,55809765,56061813
(주)메디톡스,086900,2011/12,52882085,
(주)메디톡스,086900,2012/12,70534491,
(주)메디톡스,086900,2013/12,76459828,79413781
(주)메디톡스,086900,2014/12,164170079,168510780
(주)메디톡스,086900,2015/12,196039588,203552001
(주)메디톡스,086900,2016/12,316197930,324030421
(주)메디톡스,086900,2017/12,372487019,389129325
(주)메디톡스,086900,2018/12,371313719,395014966
(주)메디톡스,086900,2019/12,388656491,421529504
(주)메디프론디비티,065650,2011/12,38643828,
(주)메디프론디비티,065650,2012/12,36480797,
(주)메디프론디비티,065650,2013/12,34717842,
(주)메디프론디비티,065650,2014/12,26481958,
(주)메디프론디비티,065650,2015/12,30838944,
(주)메디프론디비티,065650,2016/12,27752725,
(주)메디프론디비티,065650,2017/12,26243666,
(주)메디프론디비티,065650,2018/12,21570269,
(주)메디프론디비티,065650,2019/12,19459610,
(주)메지온,140410,2012/12,67301828,
(주)메지온,140410,2013/12,63339954,
(주)메지온,140410,2014/12,77874768,
(주)메지온,140410,2015/12,103052493,
(주)메지온,140410,2016/12,95163992,95899262
(주)메지온,140410,2017/12,69214903,74038036
(주)메지온,140410,2018/12,69570473,75059445
(주)메지온,140410,2019/12,53051381,58873712
(주)메카로,241770,2017/12,139563314,
(주)메카로,241770,2018/12,153155096,153900401
(주)메카로,241770,2019/12,155822453,160150690
(주)메타랩스,090370,2011/12,159040186,172242048
(주)메타랩스,090370,2012/12,145398780,155383022
(주)메타랩스,090370,2013/12,128265379,141315712
(주)메타랩스,090370,2014/12,133463146,144811072
(주)메타랩스,090370,2015/12,102937043,114036049
(주)메타랩스,090370,2016/12,69570147,76691075
(주)메타랩스,090370,2017/12,46492007,49442520
(주)메타랩스,090370,2018/12,94348739,107107244
(주)메타랩스,090370,2019/12,87086191,98289716
(주)메타바이오메드,059210,2011/12,51986148,53888254
(주)메타바이오메드,059210,2012/12,70610811,103430144
(주)메타바이오메드,059210,2013/12,86017736,116787858
(주)메타바이오메드,059210,2014/12,87001675,115055910
(주)메타바이오메드,059210,2015/12,78506507,113783500
(주)메타바이오메드,059210,2016/12,84517023,120076739
(주)메타바이오메드,059210,2017/12,85352955,119664761
(주)메타바이오메드,059210,2018/12,92743969,97693208
(주)메타바이오메드,059210,2019/12,100502619,103291753
(주)멕아이씨에스,058110,2015/12,21692930,
(주)멕아이씨에스,058110,2016/12,25442971,25034699
(주)멕아이씨에스,058110,2017/12,23670512,22742806
(주)멕아이씨에스,058110,2018/12,22418604,24438555
(주)멕아이씨에스,058110,2019/12,23149543,24850344
(주)멜파스,096640,2011/12,206312580,
(주)멜파스,096640,2012/12,337616465,
(주)멜파스,096640,2013/12,323146730,
(주)멜파스,096640,2014/12,218188128,
(주)멜파스,096640,2015/12,154131402,
(주)멜파스,096640,2016/12,152386728,
(주)멜파스,096640,2017/12,120391705,
(주)멜파스,096640,2018/12,85345225,
(주)멜파스,096640,2019/12,79763076,79763076
(주)모나리자,012690,2011/12,59334257,
(주)모나리자,012690,2012/12,63959812,
(주)모나리자,012690,2013/12,69499188,
(주)모나리자,012690,2014/12,74989695,
(주)모나리자,012690,2015/12,78701061,
(주)모나리자,012690,2016/12,80562144,
(주)모나리자,012690,2017/12,82624169,
(주)모나리자,012690,2018/12,77510035,
(주)모나리자,012690,2019/12,77097695,
(주)모나미,005360,2011/12,173582830,212142757
(주)모나미,005360,2012/12,169875598,197773862
(주)모나미,005360,2013/12,145811785,173422869
(주)모나미,005360,2014/12,137568817,168281436
(주)모나미,005360,2015/12,131744651,162288656
(주)모나미,005360,2016/12,132886425,166157077
(주)모나미,005360,2017/12,135292125,167851330
(주)모나미,005360,2018/12,128522683,170574793
(주)모나미,005360,2019/12,134666403,181549399
(주)모다이노칩,080420,2011/12,101633300,101030538
(주)모다이노칩,080420,2012/12,106349074,105565770
(주)모다이노칩,080420,2013/12,115564411,114703529
(주)모다이노칩,080420,2014/12,128618582,129108309
(주)모다이노칩,080420,2015/12,124120077,124530773
(주)모다이노칩,080420,2016/12,554195548,587888975
(주)모다이노칩,080420,2017/12,563330684,655118222
(주)모다이노칩,080420,2018/12,542612898,644227913
(주)모다이노칩,080420,2019/12,754509203,897502146
(주)모두투어네트워크,080160,2011/12,129028111,135617087
(주)모두투어네트워크,080160,2012/12,143328005,148778611
(주)모두투어네트워크,080160,2013/12,147490152,152328686
(주)모두투어네트워크,080160,2014/12,174834922,224323662
(주)모두투어네트워크,080160,2015/12,168428745,182491978
(주)모두투어네트워크,080160,2016/12,198954820,210376977
(주)모두투어네트워크,080160,2017/12,254950078,338240134
(주)모두투어네트워크,080160,2018/12,257527533,334585105
(주)모두투어네트워크,080160,2019/12,262603012,420625003
(주)모바일리더,100030,2011/12,26680375,
(주)모바일리더,100030,2012/12,28901056,33964958
(주)모바일리더,100030,2013/12,31569553,35412533
(주)모바일리더,100030,2014/12,31473907,34794238
(주)모바일리더,100030,2015/12,30574230,34097530
(주)모바일리더,100030,2016/12,31427792,34015404
(주)모바일리더,100030,2017/12,32620239,32019617
(주)모바일리더,100030,2018/12,32933009,36279508
(주)모바일리더,100030,2019/12,26732015,37969975
(주)모베이스,101330,2011/12,102135324,126176365
(주)모베이스,101330,2012/12,89877803,131756961
(주)모베이스,101330,2013/12,112791032,167704781
(주)모베이스,101330,2014/12,107741838,180852346
(주)모베이스,101330,2015/12,108267700,199989247
(주)모베이스,101330,2016/12,113668794,247707378
(주)모베이스,101330,2017/12,124151932,250446108
(주)모베이스,101330,2018/12,142758429,299284345
(주)모베이스,101330,2019/12,183624767,991473184
(주)모베이스전자,012860,2011/12,307863738,380125419
(주)모베이스전자,012860,2012/12,315139527,422182775
(주)모베이스전자,012860,2013/12,342132299,450980636
(주)모베이스전자,012860,2014/12,351320759,496070372
(주)모베이스전자,012860,2015/12,420980691,583108622
(주)모베이스전자,012860,2016/12,511445672,645936899
(주)모베이스전자,012860,2017/12,469397329,576154630
(주)모베이스전자,012860,2018/12,521893192,635384033
(주)모베이스전자,012860,2019/12,562807773,673938142
(주)모비스,250060,2016/12,,
(주)모비스,250060,2017/12,18034552,
(주)모비스,250060,2018/12,27488905,27598719
(주)모비스,250060,2019/12,27231710,42509164
(주)모아텍,033200,2011/12,118377928,157788919
(주)모아텍,033200,2012/12,136342613,173163582
(주)모아텍,033200,2013/12,136266555,163786350
(주)모아텍,033200,2014/12,122539689,119705602
(주)모아텍,033200,2015/12,114388725,126152187
(주)모아텍,033200,2016/12,112582404,113160821
(주)모아텍,033200,2018/03,83117401,80920977
(주)모아텍,033200,2019/03,83063356,81214750
(주)모토닉,009680,2011/12,374105347,423199251
(주)모토닉,009680,2012/12,388016191,450624651
(주)모토닉,009680,2013/12,395645331,456090969
(주)모토닉,009680,2014/12,421213140,429411204
(주)모토닉,009680,2015/12,424152336,429266968
(주)모토닉,009680,2016/12,429295064,433121255
(주)모토닉,009680,2017/12,429710114,431546721
(주)모토닉,009680,2018/12,433308277,434168419
(주)모토닉,009680,2019/12,438252302,440900556
(주)모헨즈,006920,2011/12,22765571,58299134
(주)모헨즈,006920,2012/12,19949958,55237958
(주)모헨즈,006920,2013/12,21858311,60752764
(주)모헨즈,006920,2014/12,25390937,71805977
(주)모헨즈,006920,2015/12,26759716,75913169
(주)모헨즈,006920,2016/12,27642045,79697874
(주)모헨즈,006920,2017/12,26072046,83268394
(주)모헨즈,006920,2018/12,29467950,67384499
(주)모헨즈,006920,2019/12,25717995,58143099
(주)무학,033920,2011/12,324149166,325551244
(주)무학,033920,2012/12,376629191,376640770
(주)무학,033920,2013/12,440361967,441322084
(주)무학,033920,2014/12,530006394,534230440
(주)무학,033920,2015/12,553245545,556846377
(주)무학,033920,2016/12,598614925,603740662
(주)무학,033920,2017/12,666177429,670089159
(주)무학,033920,2018/12,618960531,618969273
(주)무학,033920,2019/12,624439398,624618562
(주)미래생명자원,218150,2015/12,,
(주)미래생명자원,218150,2016/12,,
(주)미래생명자원,218150,2017/12,28668565,30960328
(주)미래생명자원,218150,2018/12,30126626,34085140
(주)미래생명자원,218150,2019/12,34097096,38518768
(주)미래아이앤지,007120,2011/12,40419986,40944375
(주)미래아이앤지,007120,2012/12,36577462,37376216
(주)미래아이앤지,007120,2013/12,32881790,33288537
(주)미래아이앤지,007120,2014/12,48802259,48844887
(주)미래아이앤지,007120,2015/12,48258949,47974558
(주)미래아이앤지,007120,2016/12,52448637,52119332
(주)미래아이앤지,007120,2017/12,68770378,68822164
(주)미래아이앤지,007120,2018/12,57637429,57570343
(주)미래아이앤지,007120,2019/12,72260851,72302050
(주)미래컴퍼니,049950,2011/12,102340517,102459368
(주)미래컴퍼니,049950,2012/12,108970493,111468183
(주)미래컴퍼니,049950,2013/12,85430379,88595021
(주)미래컴퍼니,049950,2014/12,80877083,83230684
(주)미래컴퍼니,049950,2015/12,87501848,89398997
(주)미래컴퍼니,049950,2016/12,97078555,99550771
(주)미래컴퍼니,049950,2017/12,161327672,164648625
(주)미래컴퍼니,049950,2018/12,138548469,141860588
(주)미래컴퍼니,049950,2019/12,129827035,133767810
(주)미코,059090,2011/12,120539782,154834983
(주)미코,059090,2012/12,126737365,155496949
(주)미코,059090,2013/12,102180694,162859575
(주)미코,059090,2014/12,81049533,153113170
(주)미코,059090,2015/12,86230655,159736611
(주)미코,059090,2016/12,84702031,166968576
(주)미코,059090,2017/12,95824441,202082378
(주)미코,059090,2018/12,120303041,332053846
(주)미코,059090,2019/12,135623302,404978178
(주)미투온,201490,2016/12,45084252,47339503
(주)미투온,201490,2017/12,125030188,149419199
(주)미투온,201490,2018/12,100462888,152485031
(주)미투온,201490,2019/12,100407142,175119533
(주)바른손,018700,2011/03,72601060,76283352
(주)바른손,018700,2012/03,70723789,72025623
(주)바른손,018700,2013/03,58292650,60226651
(주)바른손,018700,2014/03,54206209,55215989
(주)바른손,018700,2015/03,25693324,26672163
(주)바른손,018700,2016/03,28014321,29041271
(주)바른손,018700,2017/03,40475076,40851312
(주)바른손,018700,2018/03,38500063,41829499
(주)바른손,018700,2019/03,37155302,39243971
(주)바른손이앤에이,035620,2011/12,34357694,34607288
(주)바른손이앤에이,035620,2012/12,38596638,41503340
(주)바른손이앤에이,035620,2013/12,44090031,43721997
(주)바른손이앤에이,035620,2014/12,36408403,34439524
(주)바른손이앤에이,035620,2015/12,47498518,47832856
(주)바른손이앤에이,035620,2016/12,76119603,68782257
(주)바른손이앤에이,035620,2017/12,58622618,72073730
(주)바른손이앤에이,035620,2018/12,111896610,113995488
(주)바른손이앤에이,035620,2019/12,106761431,103169274
(주)바른전자,064520,2011/12,111469827,110932311
(주)바른전자,064520,2012/12,90931046,90478042
(주)바른전자,064520,2013/12,100508137,100527791
(주)바른전자,064520,2014/12,106060658,
(주)바른전자,064520,2015/12,120857096,122404388
(주)바른전자,064520,2016/12,122909653,124804257
(주)바른전자,064520,2017/12,92951554,95254890
(주)바른전자,064520,2018/12,77219134,78019141
(주)바른전자,064520,2019/12,76731767,76832470
(주)바이넥스,053030,2011/12,98339090,100681382
(주)바이넥스,053030,2012/12,136833583,143800524
(주)바이넥스,053030,2013/12,122594066,122267849
(주)바이넥스,053030,2014/12,128676935,
(주)바이넥스,053030,2015/12,176114856,
(주)바이넥스,053030,2016/12,173319425,177100025
(주)바이넥스,053030,2017/12,164893896,167774068
(주)바이넥스,053030,2018/12,187688906,190422759
(주)바이넥스,053030,2019/12,202621622,202782054
(주)바이오니아,064550,2011/12,72556990,70634407
(주)바이오니아,064550,2012/12,71433403,68131985
(주)바이오니아,064550,2013/12,70195687,69934207
(주)바이오니아,064550,2014/12,67268295,67359506
(주)바이오니아,064550,2015/12,71640245,71985448
(주)바이오니아,064550,2016/12,63509702,63709625
(주)바이오니아,064550,2017/12,58705528,58695411
(주)바이오니아,064550,2018/12,69333072,70807118
(주)바이오니아,064550,2019/12,74980585,82099866
(주)바이오로그디바이스,208710,2014/12,,
(주)바이오로그디바이스,208710,2015/12,30840976,42361952
(주)바이오로그디바이스,208710,2016/12,36981690,52640799
(주)바이오로그디바이스,208710,2017/12,44572583,63923411
(주)바이오로그디바이스,208710,2018/12,53535174,76554499
(주)바이오로그디바이스,208710,2019/12,53107447,88918610
(주)바이오솔루션,086820,2018/12,52865195,
(주)바이오솔루션,086820,2019/12,51807476,
(주)바이오스마트,038460,2011/12,58410641,69038826
(주)바이오스마트,038460,2012/12,62828352,69022715
(주)바이오스마트,038460,2013/12,65522917,72124579
(주)바이오스마트,038460,2014/12,58839431,67761449
(주)바이오스마트,038460,2015/12,63767156,74576208
(주)바이오스마트,038460,2016/12,85147873,112165319
(주)바이오스마트,038460,2017/12,88806853,112735334
(주)바이오스마트,038460,2018/12,96526170,141383449
(주)바이오스마트,038460,2019/12,119972450,183543718
