회사명,거래소코드,회계년도,당기순이익(손실)(IFRS)(천원),당기순이익(손실)(IFRS연결)(천원)
(주)케이엔엔,058400,2018/12,7551905,7840467
(주)케이엔엔,058400,2019/12,7588622,8126481
(주)케이엔제이,272110,2019/12,4148331,4441817
(주)케이엘넷,039420,2010/12,559583,
(주)케이엘넷,039420,2011/12,569656,
(주)케이엘넷,039420,2012/12,-499770,
(주)케이엘넷,039420,2013/12,1375507,1375507
(주)케이엘넷,039420,2014/12,2454759,2627692
(주)케이엘넷,039420,2015/12,2524026,2460456
(주)케이엘넷,039420,2016/12,1602482,1609996
(주)케이엘넷,039420,2017/12,2798365,2791930
(주)케이엘넷,039420,2018/12,2310347,1689448
(주)케이엘넷,039420,2019/12,3706699,3811868
(주)케이엠,083550,2010/12,6281438,7955979
(주)케이엠,083550,2011/12,4215957,4922329
(주)케이엠,083550,2012/12,1389754,2778658
(주)케이엠,083550,2013/12,779335,2176474
(주)케이엠,083550,2014/12,1857809,3091017
(주)케이엠,083550,2015/12,3099958,6770659
(주)케이엠,083550,2016/12,1148761,3425787
(주)케이엠,083550,2017/12,949884,4111213
(주)케이엠,083550,2018/12,3706935,4578031
(주)케이엠,083550,2019/12,5937181,6394604
(주)케이엠더블유,032500,2010/12,-2025613,-5730219
(주)케이엠더블유,032500,2011/12,-25379367,-34633920
(주)케이엠더블유,032500,2012/12,25117024,37497545
(주)케이엠더블유,032500,2013/12,24406102,39930772
(주)케이엠더블유,032500,2014/12,-13045009,-12511355
(주)케이엠더블유,032500,2015/12,-48110971,-47815273
(주)케이엠더블유,032500,2016/12,4381950,3708181
(주)케이엠더블유,032500,2017/12,-9184345,-8687401
(주)케이엠더블유,032500,2018/12,-31792757,-31291924
(주)케이엠더블유,032500,2019/12,100342064,102659893
(주)케이이씨,092220,2010/12,-51209644,-61453023
(주)케이이씨,092220,2011/12,-29326515,-40258079
(주)케이이씨,092220,2012/12,-54016243,-52659479
(주)케이이씨,092220,2013/12,-18609954,-28033543
(주)케이이씨,092220,2014/12,16883154,3237232
(주)케이이씨,092220,2015/12,-442822,523479
(주)케이이씨,092220,2016/12,97722,75022
(주)케이이씨,092220,2017/12,-2468339,1365010
(주)케이이씨,092220,2018/12,1465180,1752673
(주)케이이씨,092220,2019/12,-19210810,-19726091
(주)케이지모빌리언스,046440,2010/12,8381519,8452923
(주)케이지모빌리언스,046440,2011/12,9029509,9278853
(주)케이지모빌리언스,046440,2012/12,15512083,15694059
(주)케이지모빌리언스,046440,2013/12,13837601,8914600
(주)케이지모빌리언스,046440,2014/12,14967864,
(주)케이지모빌리언스,046440,2015/12,7869091,
(주)케이지모빌리언스,046440,2016/12,10806007,10806007
(주)케이지모빌리언스,046440,2017/12,13406750,12654600
(주)케이지모빌리언스,046440,2018/12,12671217,12119266
(주)케이지모빌리언스,046440,2019/12,17906001,17606275
(주)케이지이니시스,035600,2010/12,7207743,10971858
(주)케이지이니시스,035600,2011/12,12131492,15829534
(주)케이지이니시스,035600,2012/12,22797500,
(주)케이지이니시스,035600,2013/12,19188137,21616396
(주)케이지이니시스,035600,2014/12,24372880,25691380
(주)케이지이니시스,035600,2015/12,21553999,3364111
(주)케이지이니시스,035600,2016/12,5424562,13578015
(주)케이지이니시스,035600,2017/12,-38306163,3026893
(주)케이지이니시스,035600,2018/12,31436874,39874884
(주)케이지이니시스,035600,2019/12,40601537,60026124
(주)케이티,030200,2010/12,1248846000,1314884000
(주)케이티,030200,2011/12,1289055000,1452019000
(주)케이티,030200,2012/12,719352000,1111450000
(주)케이티,030200,2013/12,-392311000,-60251000
(주)케이티,030200,2014/12,-1141889000,-966176000
(주)케이티,030200,2015/12,770324000,631288000
(주)케이티,030200,2016/12,809330000,797844000
(주)케이티,030200,2017/12,463268000,561526000
(주)케이티,030200,2018/12,561224000,762305000
(주)케이티,030200,2019/12,431828000,669347000
(주)케이티서브마린,060370,2010/12,8182033,
(주)케이티서브마린,060370,2011/12,6700080,
(주)케이티서브마린,060370,2012/12,7951921,
(주)케이티서브마린,060370,2013/12,6146031,
(주)케이티서브마린,060370,2014/12,9017881,
(주)케이티서브마린,060370,2015/12,4144955,
(주)케이티서브마린,060370,2016/12,5145918,
(주)케이티서브마린,060370,2017/12,8242548,
(주)케이티서브마린,060370,2018/12,-4286227,
(주)케이티서브마린,060370,2019/12,486032,
(주)케이티스카이라이프,053210,2011/12,31256603,26648829
(주)케이티스카이라이프,053210,2012/12,56145215,55575482
(주)케이티스카이라이프,053210,2013/12,72554033,72724380
(주)케이티스카이라이프,053210,2014/12,55553081,55162194
(주)케이티스카이라이프,053210,2015/12,74443827,72986740
(주)케이티스카이라이프,053210,2016/12,65937774,68863323
(주)케이티스카이라이프,053210,2017/12,55181095,57314013
(주)케이티스카이라이프,053210,2018/12,50960691,52010216
(주)케이티스카이라이프,053210,2019/12,50361448,56007737
(주)케이티씨에스,058850,2010/12,16722229,
(주)케이티씨에스,058850,2011/12,19355311,
(주)케이티씨에스,058850,2012/12,17677058,
(주)케이티씨에스,058850,2013/12,12544294,
(주)케이티씨에스,058850,2014/12,11203313,13322526
(주)케이티씨에스,058850,2015/12,7910120,13533560
(주)케이티씨에스,058850,2016/12,7865254,7854633
(주)케이티씨에스,058850,2017/12,8266159,7385006
(주)케이티씨에스,058850,2018/12,11174368,11401358
(주)케이티씨에스,058850,2019/12,7378972,7530107
(주)케이티아이에스,058860,2010/12,20536711,
(주)케이티아이에스,058860,2011/12,21554518,
(주)케이티아이에스,058860,2012/12,18262308,
(주)케이티아이에스,058860,2013/12,13829677,
(주)케이티아이에스,058860,2014/12,9407801,
(주)케이티아이에스,058860,2015/12,15040764,
(주)케이티아이에스,058860,2016/12,9990999,
(주)케이티아이에스,058860,2017/12,8336872,
(주)케이티아이에스,058860,2018/12,7900863,
(주)케이티아이에스,058860,2019/12,9203428,
(주)케이티알파,036030,2010/12,-9078922,-4844757
(주)케이티알파,036030,2011/12,-11396227,-2002301
(주)케이티알파,036030,2012/12,-10549310,-8876832
(주)케이티알파,036030,2013/12,2300943,3551365
(주)케이티알파,036030,2014/12,12205645,
(주)케이티알파,036030,2015/12,7258295,
(주)케이티알파,036030,2016/12,4297853,
(주)케이티알파,036030,2017/12,3224800,
(주)케이티알파,036030,2018/12,881567,
(주)케이티알파,036030,2019/12,1426363,
(주)케이티앤지,033780,2010/12,931126723,1030788607
(주)케이티앤지,033780,2011/12,767894329,806463278
(주)케이티앤지,033780,2012/12,751615603,718677658
(주)케이티앤지,033780,2013/12,481741854,558194389
(주)케이티앤지,033780,2014/12,759650038,800411846
(주)케이티앤지,033780,2015/12,971105262,1046154494
(주)케이티앤지,033780,2016/12,1096954949,1203742347
(주)케이티앤지,033780,2017/12,998206029,1211446576
(주)케이티앤지,033780,2018/12,856689554,903359164
(주)케이티앤지,033780,2019/12,891380828,1037198625
(주)케이프,064820,2010/12,975230,
(주)케이프,064820,2011/12,3220965,
(주)케이프,064820,2012/12,3057379,2262300
(주)케이프,064820,2013/12,-12034566,-15049205
(주)케이프,064820,2014/12,114682,163691
(주)케이프,064820,2015/12,-4660229,-2928284
(주)케이프,064820,2016/12,6934307,7829314
(주)케이프,064820,2017/12,740062,3136290
(주)케이프,064820,2018/12,2398963,4176501
(주)케이프,064820,2019/12,6649018,8238048
(주)케이피에스,256940,2017/12,2193293,
(주)케이피에스,256940,2018/12,6792500,6806838
(주)케이피에스,256940,2019/12,-307534,-346434
(주)케이피에프,024880,2010/12,17213886,15880019
(주)케이피에프,024880,2011/12,10134207,8987551
(주)케이피에프,024880,2012/12,10945157,3269797
(주)케이피에프,024880,2013/12,1780627,147451
(주)케이피에프,024880,2014/12,-14992430,-23423507
(주)케이피에프,024880,2015/12,10374654,11029847
(주)케이피에프,024880,2016/12,25410969,4432606
(주)케이피에프,024880,2017/12,7026094,12828581
(주)케이피에프,024880,2018/12,7235334,9342170
(주)케이피에프,024880,2019/12,7380293,7612659
(주)케이피엠테크,042040,2010/12,-2722975,-235758
(주)케이피엠테크,042040,2011/12,-3957865,-3856661
(주)케이피엠테크,042040,2012/12,-19256560,-20861554
(주)케이피엠테크,042040,2013/12,-15650803,-13532465
(주)케이피엠테크,042040,2014/12,3828717,3977605
(주)케이피엠테크,042040,2015/12,2265906,1996435
(주)케이피엠테크,042040,2016/12,-3271474,-3055982
(주)케이피엠테크,042040,2017/12,-3371261,-5606172
(주)케이피엠테크,042040,2018/12,29956876,32768619
(주)케이피엠테크,042040,2019/12,-30406753,-35339299
(주)케이피티유,054410,2010/12,330990,1745817
(주)케이피티유,054410,2011/12,626368,-3171267
(주)케이피티유,054410,2012/12,221210,-1881853
(주)케이피티유,054410,2013/12,391412,
(주)케이피티유,054410,2014/12,2545997,
(주)케이피티유,054410,2015/12,4766976,
(주)케이피티유,054410,2016/12,3696520,
(주)케이피티유,054410,2017/12,4004273,4236785
(주)케이피티유,054410,2018/12,697230,2259756
(주)케이피티유,054410,2019/12,-764474,
(주)케일럼,258610,2017/12,711877,
(주)케일럼,258610,2018/12,2948171,2810885
(주)케일럼,258610,2019/12,-1292626,-1190805
(주)켐온,217600,2015/12,,
(주)켐온,217600,2016/12,,
(주)켐온,217600,2017/12,-1562828,
(주)켐온,217600,2018/12,844201,
(주)켐온,217600,2019/12,1929996,
(주)켐트로닉스,089010,2010/12,6620372,6405780
(주)켐트로닉스,089010,2011/12,7516750,9094428
(주)켐트로닉스,089010,2012/12,16390378,13845004
(주)켐트로닉스,089010,2013/12,25361656,20899849
(주)켐트로닉스,089010,2014/12,-6651086,-4635103
(주)켐트로닉스,089010,2015/12,-8510237,-9108933
(주)켐트로닉스,089010,2016/12,-2283144,-5910302
(주)켐트로닉스,089010,2017/12,-16670328,-16143114
(주)켐트로닉스,089010,2018/12,2121077,1145164
(주)켐트로닉스,089010,2019/12,136261,16589112
(주)켐트로스,220260,2015/12,,
(주)켐트로스,220260,2016/12,,
(주)켐트로스,220260,2017/12,1085174,
(주)켐트로스,220260,2018/12,5490554,
(주)켐트로스,220260,2019/12,282619,
(주)코다코,046070,2010/12,1084053,
(주)코다코,046070,2011/12,1916553,
(주)코다코,046070,2012/12,3433204,
(주)코다코,046070,2013/12,5232527,5435343
(주)코다코,046070,2014/12,5105775,5211437
(주)코다코,046070,2015/12,5780974,6067659
(주)코다코,046070,2016/12,10037632,10750888
(주)코다코,046070,2017/12,7683584,-2389449
(주)코다코,046070,2018/12,-18525374,-24789229
(주)코다코,046070,2019/12,-11580291,-23437603
(주)코데즈컴바인,047770,2010/12,10022676,10491638
(주)코데즈컴바인,047770,2011/12,6743791,3033324
(주)코데즈컴바인,047770,2012/12,-15150948,-15682044
(주)코데즈컴바인,047770,2013/12,-18804655,-19646159
(주)코데즈컴바인,047770,2014/12,-30283942,-23822397
(주)코데즈컴바인,047770,2015/12,-12123145,-12378524
(주)코데즈컴바인,047770,2016/12,1567983,1483530
(주)코데즈컴바인,047770,2017/12,2198778,2133789
(주)코데즈컴바인,047770,2018/12,4402153,3527074
(주)코데즈컴바인,047770,2019/12,6912549,6903733
(주)코디,080530,2010/12,6752642,
(주)코디,080530,2011/12,3447199,
(주)코디,080530,2012/12,-4240752,-7363681
(주)코디,080530,2013/12,510497,-220929
(주)코디,080530,2014/12,-1280131,700598
(주)코디,080530,2015/12,-5564956,-4030321
(주)코디,080530,2016/12,-10848923,-12863200
(주)코디,080530,2017/12,-18992038,-19204480
(주)코디,080530,2018/12,-12270327,-11832211
(주)코디,080530,2019/12,-4977578,-7046096
(주)코디엠,224060,2015/12,1469022,
(주)코디엠,224060,2016/12,-5260291,-5413917
(주)코디엠,224060,2017/12,1921380,-4047905
(주)코디엠,224060,2018/12,-14753233,-12145462
(주)코디엠,224060,2019/12,435793,6060174
(주)코렌텍,104540,2013/12,3586248,3347977
(주)코렌텍,104540,2014/12,-1245991,-1466556
(주)코렌텍,104540,2015/12,423373,-859436
(주)코렌텍,104540,2016/12,2146668,1199387
(주)코렌텍,104540,2017/12,-6155289,-7378800
(주)코렌텍,104540,2018/12,-35033847,-29763062
(주)코렌텍,104540,2019/12,2368592,2505582
(주)코리아나화장품,027050,2010/12,-1444238,-3006222
(주)코리아나화장품,027050,2011/12,1551346,644133
(주)코리아나화장품,027050,2012/12,7389835,11250025
(주)코리아나화장품,027050,2013/12,137988,269574
(주)코리아나화장품,027050,2014/12,-5939859,-5710966
(주)코리아나화장품,027050,2015/12,6407644,6237299
(주)코리아나화장품,027050,2016/12,4036577,4066482
(주)코리아나화장품,027050,2017/12,915682,1769137
(주)코리아나화장품,027050,2018/12,1362245,1654416
(주)코리아나화장품,027050,2019/12,628952,513457
(주)코리아센터,290510,2019/12,4073312,7018472
(주)코리아써키트,007810,2010/12,-3400855,8788440
(주)코리아써키트,007810,2011/12,4587481,13916614
(주)코리아써키트,007810,2012/12,24416893,41829791
(주)코리아써키트,007810,2013/12,26323568,34021477
(주)코리아써키트,007810,2014/12,14668186,4652411
(주)코리아써키트,007810,2015/12,29204684,7408041
(주)코리아써키트,007810,2016/12,9550979,-4194050
(주)코리아써키트,007810,2017/12,9299954,29629690
(주)코리아써키트,007810,2018/12,-34969002,-27865837
(주)코리아써키트,007810,2019/12,17214315,2124891
(주)코리아에스이,101670,2010/12,3433132,
(주)코리아에스이,101670,2011/12,3045302,
(주)코리아에스이,101670,2012/12,1901977,
(주)코리아에스이,101670,2013/12,1216864,
(주)코리아에스이,101670,2014/12,466170,
(주)코리아에스이,101670,2015/12,968283,
(주)코리아에스이,101670,2016/12,909235,
(주)코리아에스이,101670,2017/12,16290,3666729
(주)코리아에스이,101670,2018/12,-721796,-2711012
(주)코리아에스이,101670,2019/12,839865,-2141248
(주)코맥스,036690,2010/12,1506870,1810034
(주)코맥스,036690,2011/12,6226226,5687165
(주)코맥스,036690,2012/12,6611514,5110279
(주)코맥스,036690,2013/12,7769818,7717808
(주)코맥스,036690,2014/12,3584225,4470273
(주)코맥스,036690,2015/12,4803037,5830515
(주)코맥스,036690,2016/12,8404401,8971035
(주)코맥스,036690,2017/12,9196942,7319401
(주)코맥스,036690,2018/12,3016440,3019688
(주)코맥스,036690,2019/12,3841818,3900604
(주)코메론,049430,2010/12,6543396,8329918
(주)코메론,049430,2011/12,4423991,4734346
(주)코메론,049430,2012/12,5664203,7051478
(주)코메론,049430,2013/12,4448732,5147518
(주)코메론,049430,2014/12,6851925,7904317
(주)코메론,049430,2015/12,10129323,12210190
(주)코메론,049430,2016/12,12207517,12748627
(주)코메론,049430,2017/12,12750799,9500732
(주)코메론,049430,2018/12,11512355,12241205
(주)코메론,049430,2019/12,11722140,14302685
(주)코미코,183300,2017/12,18493608,18816806
(주)코미코,183300,2018/12,29175931,30284917
(주)코미코,183300,2019/12,22780618,22816433
(주)코미팜,041960,2010/12,965875,671004
(주)코미팜,041960,2011/12,23257,-134851
(주)코미팜,041960,2012/12,272385,1011468
(주)코미팜,041960,2013/12,1007045,-82363
(주)코미팜,041960,2014/12,-2225024,-2149582
(주)코미팜,041960,2015/12,-6490144,-6547683
(주)코미팜,041960,2016/12,364371,227479
(주)코미팜,041960,2017/12,532839,-5196171
(주)코미팜,041960,2018/12,-12666526,-15510105
(주)코미팜,041960,2019/12,-15574953,-23266628
(주)코세스,089890,2010/12,922274,
(주)코세스,089890,2011/12,4134292,
(주)코세스,089890,2012/12,6335374,
(주)코세스,089890,2013/12,-10576376,
(주)코세스,089890,2014/12,-8654084,
(주)코세스,089890,2015/12,-886867,
(주)코세스,089890,2016/12,-1236662,
(주)코세스,089890,2017/12,10550713,
(주)코세스,089890,2018/12,9159323,
(주)코세스,089890,2019/12,6243922,
(주)코센,009730,2010/12,241475,
(주)코센,009730,2011/12,-8598818,
(주)코센,009730,2012/12,-7057700,
(주)코센,009730,2013/12,569516,
(주)코센,009730,2014/12,1975174,1207731
(주)코센,009730,2015/12,1920000,1099987
(주)코센,009730,2016/12,-9705040,-8774957
(주)코센,009730,2017/12,2142108,4334679
(주)코센,009730,2018/12,-10173342,-10328397
(주)코센,009730,2019/12,-51002925,-56783988
(주)코스나인,082660,2010/12,-1346802,-1139349
(주)코스나인,082660,2011/12,-6370371,-13955528
(주)코스나인,082660,2012/12,-3633538,733648
(주)코스나인,082660,2013/12,268534,6684938
(주)코스나인,082660,2014/12,-1497353,5855195
(주)코스나인,082660,2015/12,-4790349,942625
(주)코스나인,082660,2016/12,-3574213,-6508331
(주)코스나인,082660,2017/12,-19267294,-29605356
(주)코스나인,082660,2018/12,-44513331,-49456748
(주)코스나인,082660,2019/12,-28904051,
(주)코스메카코리아,241710,2016/12,9028477,11504553
(주)코스메카코리아,241710,2017/12,7728404,9934089
(주)코스메카코리아,241710,2018/12,10582100,9163943
(주)코스메카코리아,241710,2019/12,7344367,4034208
(주)코스온,069110,2010/12,-2230909,
(주)코스온,069110,2011/12,52861,
(주)코스온,069110,2012/12,179674,
(주)코스온,069110,2013/12,-2666643,
