,순이익증가율,순이익증가률개별,순이익증가률연결
7194,-6.81,5.1,-5.98
7195,59.15,35.18,54.39
7196,-34.4,-33.97,-33.95
7197,4.96,192.11,47.56
7198,-15.27,-15.27,0.0
7199,-24.27,-24.27,0.0
7200,-31.97,-31.97,0.0
7201,59.88,59.88,0.0
7202,-33.57,-33.57,0.0
7203,-16.56,-16.56,0.0
7204,-5.23,-5.23,0.0
7205,16.49,16.49,0.0
7206,-118.02,-223.83,-118.02
7207,1254789.63,11111111.11,11111111.11
7208,1254789.63,11111111.11,11111111.11
7209,430.46,430.46,212.87
7210,-40.53,-40.53,0.0
7211,-40.79,-40.79,0.0
7212,-24.97,-24.97,0.0
7213,-72.66,-72.66,0.0
7214,61.8,61.8,0.0
7215,-21.93,53735.83,7158.17
7216,-10.49,-2.12,-10.89
7217,-21.69,-35.91,-22.33
7218,43.32,57.69,43.39
7219,29.4,27.84,30.7
7220,15.56,12.96,15.06
7221,0.07,-9.0,0.64
7222,-25.16,-14.18,-25.43
7223,14.19,4.05,14.82
7224,230.28,-99.64,-98.93
7225,-79.64,-5.08,-79.64
7226,-765.22,-493.62,-765.22
7227,1254789.63,11111111.11,11111111.11
7228,-1888.91,-4163.61,-1888.91
7229,1254789.63,11111111.11,11111111.11
7230,-89.33,-89.33,-59.94
7231,224.16,224.16,33.17
7232,177.16,177.16,97.25
7233,-14.17,-67.01,34.88
7234,-38.74,209.69,-38.74
7235,-105.09,-104.53,-105.09
7236,-45.66,11111111.11,11111111.11
7237,-64.28,8.0,-63.62
7238,-95.47,-83.73,-95.49
7239,-15985.62,-941.97,-15985.62
7240,1254789.63,11111111.11,11111111.11
7241,-59.82,144.93,-59.81
7242,189.41,-72.35,189.41
7243,-27.18,2.98,-27.18
7244,-18.51,2.0,-18.51
7245,-150.66,-153.63,-150.66
7246,1254789.63,11111111.11,11111111.11
7247,1254789.63,11111111.11,11111111.11
7248,1254789.63,11111111.11,11111111.11
7249,-48.38,-40.82,-49.81
7250,-247.97,-244.38,-253.07
7251,1254789.63,11111111.11,11111111.11
7252,1254789.63,11111111.11,11111111.11
7253,-199.04,-201.5,-207.84
7254,1254789.63,11111111.11,11111111.11
7255,-64.68,-64.68,11111111.11
7256,76.94,76.94,11111111.11
7257,550.46,550.46,0.0
7258,87.23,87.23,0.0
7259,-22.46,-22.46,0.0
7260,-61.87,8.33,-61.87
7261,-46.1,-82.59,-46.66
7262,391.7,-209.64,391.7
7263,-77.92,11111111.11,0.0
7264,-74.7,314.14,-74.7
7265,-141.71,-143.85,-142.36
7266,1254789.63,11111111.11,11111111.11
7267,0.0,0.0,0.0
7268,-114.07,-114.07,0.0
7269,0.0,11111111.11,0.0
7270,128.62,128.62,0.0
7271,41.37,289.47,-18.15
7272,53.04,118.05,52.24
7273,50.48,54.74,50.96
7274,-122.18,-126.22,-122.18
7275,1254789.63,11111111.11,11111111.11
7276,1254789.63,11111111.11,11111111.11
7277,1254789.63,11111111.11,11111111.11
7278,1254789.63,11111111.11,11111111.11
7279,1413.08,-93.58,1348.62
7280,-33.02,8054.29,-33.02
7281,0.0,0.0,0.0
7282,-90.23,-90.23,0.0
7283,405.96,405.96,0.0
7284,-94.85,-94.85,0.0
7285,76.8,578.14,0.0
7286,79.13,79.13,0.0
7287,-51.08,52.41,-51.08
7288,-3.12,-2.42,-4.12
7289,12.17,13.22,16.43
7290,69.75,73.63,77.18
7291,-124.17,-23.45,-122.23
7292,-341.1,-341.1,11111111.11
7293,1254789.63,11111111.11,11111111.11
7294,-71.31,11111111.11,11111111.11
7295,-616.99,-324.67,-616.99
7296,1254789.63,11111111.11,11111111.11
7297,1254789.63,11111111.11,11111111.11
7298,1254789.63,11111111.11,11111111.11
7299,1254789.63,11111111.11,11111111.11
7300,43.83,40.23,43.83
7301,62.79,100.21,65.3
7302,96.46,57.03,95.74
7303,-48.95,-50.13,60.94
7304,-166.27,-223.02,-166.27
7305,1254789.63,11111111.11,11111111.11
7306,-350.76,-350.76,11111111.11
7307,-675.27,11111111.11,-675.27
7308,1254789.63,11111111.11,11111111.11
7309,1254789.63,11111111.11,11111111.11
7310,1254789.63,11111111.11,11111111.11
7311,1254789.63,11111111.11,11111111.11
7312,-23.24,11111111.11,11111111.11
7313,-148.73,-458.08,-148.73
7314,1254789.63,11111111.11,11111111.11
7315,-867.85,-867.85,11111111.11
7316,1254789.63,11111111.11,11111111.11
7317,593.77,722.92,-44.75
7318,-143.8,-134.74,-143.8
7319,1254789.63,11111111.11,11111111.11
7320,407.04,407.04,11111111.11
7321,-715.21,-386.74,-715.21
7322,1254789.63,11111111.11,11111111.11
7323,1254789.63,11111111.11,11111111.11
7324,-74.29,-34.5,-74.29
7325,1646.54,376.35,1646.54
7326,-97.58,-98.13,-97.6
7327,-2218.52,-4404.62,-2218.52
7328,1254789.63,11111111.11,11111111.11
7329,-34.36,-37.0,-34.8
7330,-55.62,-77.32,-56.49
7331,-4.63,48.77,-6.48
7332,-65.82,-53.83,-68.96
7333,34.41,547.63,1266.91
7334,116.58,12.62,98.29
7335,171.05,432.25,200.57
7336,-21.47,7.81,-18.67
7337,-98.17,-44.28,-86.33
7338,628.04,99.1,59.23
7339,-270.99,-67.3,-156.61
7340,-2.63,-2.63,11111111.11
7341,-252.62,-476.01,-194.05
7342,1254789.63,11111111.11,11111111.11
7343,-11.3,-82.31,422.9
7344,-37.54,-37.54,0.0
7345,-36.02,-36.02,0.0
7346,-61.69,-61.69,0.0
7347,107.71,107.71,0.0
7348,-6.1,-6.1,0.0
7349,-67.0,-98.21,-67.0
7350,-144.89,-4530.91,-173.94
7351,1254789.63,11111111.11,11111111.11
7352,220.63,641.34,11111111.11
7353,-10.58,6.19,-10.14
7354,50.76,17.52,51.03
7355,-42.02,-53.87,-42.08
7356,29.94,34.0,30.43
7357,54.07,74.98,53.86
7358,-17.93,9.43,-18.41
7359,-58.77,-67.2,-58.74
7360,27.36,27.36,29.17
7361,-42.06,15.15,21.37
7362,48.94,28.03,48.94
7363,-27.0,-21.46,-27.0
7364,53.56,54.02,53.56
7365,54.47,47.83,54.47
7366,4.41,20.52,4.41
7367,-25.48,4.45,-25.48
7368,28.84,-9.71,28.84
7369,16.84,1.82,16.84
7370,74.91,57.77,31.56
7371,59.06,57.76,60.95
7372,-25.23,-21.92,-24.66
7373,-100.59,-99.9,-100.59
7374,1071.2,1071.2,11111111.11
7375,-108.14,269.71,-108.14
7376,-320.95,-320.95,11111111.11
7377,1254789.63,11111111.11,11111111.11
7378,1254789.63,11111111.11,11111111.11
7379,-1861.02,46.24,-2384.24
7380,-2477.18,-2477.18,11111111.11
7381,1254789.63,11111111.11,11111111.11
7382,348.27,11111111.11,11111111.11
7383,53.24,53.24,0.0
7384,-266.94,-266.94,0.0
7385,0.0,11111111.11,0.0
7386,0.0,11111111.11,0.0
7387,0.0,11111111.11,0.0
7388,0.0,11111111.11,0.0
7389,-13.19,-13.19,0.0
7390,-31.83,-31.83,0.0
7391,-237.72,-237.72,0.0
7392,0.0,11111111.11,0.0
7393,0.0,11111111.11,0.0
7394,-89.13,246.82,-89.13
7395,-8.92,-2.79,-8.92
7396,-876.32,-605.47,-897.73
7397,1254789.63,11111111.11,11111111.11
7398,-338.27,-574.92,-338.27
7399,1254789.63,11111111.11,11111111.11
7400,1254789.63,11111111.11,11111111.11
7401,1254789.63,11111111.11,11111111.11
7402,811.19,11111111.11,811.19
7403,-12.41,-657.6,-12.41
7404,-97.85,11111111.11,-83.9
7405,-5263.18,11111111.11,-790.45
7406,1254789.63,11111111.11,11111111.11
7407,1254789.63,11111111.11,11111111.11
7408,1254789.63,11111111.11,11111111.11
7409,128.85,11111111.11,3.54
7410,-13.65,-14.4,-13.65
7411,-9.68,36.92,-7.75
7412,-45.77,-30.6,-55.98
7413,175.42,-99.28,175.42
7414,239.9,239.9,0.0
7415,-1584.16,-1584.16,0.0
7416,0.0,11111111.11,0.0
7417,749.87,749.87,0.0
7418,-38.89,63.33,-38.89
7419,-83.52,-92.63,-76.47
7420,-283.59,-615.25,-162.06
7421,1254789.63,11111111.11,11111111.11
7422,-15.4,11111111.11,11111111.11
7423,-166.19,-182.72,-166.19
7424,1254789.63,11111111.11,11111111.11
7425,1254789.63,11111111.11,11111111.11
7426,26.54,11111111.11,11111111.11
7427,-96.94,-71.56,-96.94
7428,-2476.8,-2486.41,-2476.8
7429,1254789.63,11111111.11,11111111.11
7430,-1942.73,-1925.83,-1942.73
7431,1254789.63,11111111.11,11111111.11
7432,1254789.63,11111111.11,11111111.11
7433,1254789.63,11111111.11,11111111.11
7434,1254789.63,11111111.11,11111111.11
7435,-87.58,-72.8,-19.61
7436,406.18,-0.8,241.82
7437,-150.99,-57.61,-150.99
7438,2378.99,2378.99,11111111.11
7439,-115.19,-115.19,11111111.11
7440,-318.1,11111111.11,-318.1
7441,1254789.63,11111111.11,11111111.11
7442,-556.2,-556.2,-991.1
7443,1254789.63,11111111.11,11111111.11
7444,-124.28,-102.63,-124.28
7445,1254789.63,11111111.11,11111111.11
7446,1254789.63,11111111.11,11111111.11
7447,1254789.63,11111111.11,11111111.11
7448,1254789.63,11111111.11,11111111.11
7449,1254789.63,11111111.11,11111111.11
7450,87.92,11111111.11,6.91
7451,58.55,81.03,58.55
7452,-7.01,-6.74,-7.01
7453,9.43,14.78,9.44
7454,-15.2,-23.3,-15.2
7455,76.34,111.38,76.35
7456,9.1,2.43,9.1
7457,52.49,152.09,52.49
7458,-33.43,-33.43,-54.63
7459,26.2,-69.52,698.98
7460,-105.92,65.91,-105.92
7461,10.72,10.72,11111111.11
7462,-839.5,-839.5,11111111.11
7463,-468.63,11111111.11,-468.63
7464,253.0,253.0,11111111.11
7465,375.15,-65.58,285.68
7466,-98.49,-891.11,-98.5
7467,-1908.12,11111111.11,-1455.69
7468,-227.52,-227.52,11111111.11
7469,1254789.63,11111111.11,11111111.11
7470,1254789.63,11111111.11,11111111.11
7471,1254789.63,11111111.11,11111111.11
7472,1254789.63,11111111.11,11111111.11
7473,1254789.63,11111111.11,11111111.11
7474,-98.37,11111111.11,-98.37
7475,-653.68,-157.82,-653.68
7476,1254789.63,11111111.11,11111111.11
7477,1254789.63,11111111.11,11111111.11
7478,0.03,-59.25,-70.12
7479,-113.66,-107.23,-113.66
7480,1254789.63,11111111.11,11111111.11
7481,-1155.33,-1155.33,11111111.11
7482,1254789.63,11111111.11,11111111.11
7483,-733.51,-825.67,-733.51
7484,1254789.63,11111111.11,11111111.11
7485,1254789.63,11111111.11,11111111.11
7486,154.05,11111111.11,11111111.11
7487,2.74,2.04,0.79
7488,-7.09,-6.77,-10.14
7489,81.26,78.43,90.74
7490,25.51,29.51,25.23
7491,-0.88,-2.41,-0.36
7492,48.53,48.51,48.54
7493,29.38,29.38,29.38
7494,-40.77,-40.77,-40.77
7495,32.04,159.41,35.21
7496,-18.79,-18.79,0.0
7497,0.27,0.27,0.0
7498,-63.54,-63.54,0.0
7499,266.26,266.26,0.0
7500,62.83,62.83,0.0
7501,-42.49,-42.49,0.0
7502,61.43,61.43,0.0
7503,176.83,-6.65,176.83
7504,-63.88,-66.04,-63.88
7505,-7.27,-64.78,0.0
7506,52.99,52.99,0.0
7507,-35.89,19.74,-35.89
7508,20.99,43.9,20.99
7509,21.74,16.96,21.74
7510,17.34,-6.3,17.34
7511,-54.61,-57.27,-54.61
7512,-13.34,-0.48,-13.34
7513,85.06,15.37,85.06
7514,-93.91,-83.04,18.61
7515,-19.07,410.22,-69.54
7516,96.21,-29.25,106.48
7517,-66.34,1.96,-67.29
7518,-255.18,-258.61,-255.18
7519,1254789.63,11111111.11,11111111.11
7520,132.45,2.39,130.7
7521,-78.73,-61.5,-78.57
7522,569.66,569.66,1183.06
7523,-84.0,-84.0,0.0
7524,-287.21,-2054.36,-287.21
7525,1254789.63,11111111.11,11111111.11
7526,39.93,27.71,40.03
7527,-97.15,-122.42,-96.97
7528,3735.48,11111111.11,3735.48
7529,0.0,11111111.11,0.0
7530,0.0,11111111.11,0.0
7531,0.0,11111111.11,0.0
7532,-71.37,11111111.11,-71.37
7533,-256.14,-118.61,-256.14
7534,1254789.63,11111111.11,11111111.11
7535,112.25,112.25,11111111.11
7536,-1.86,-1.86,11111111.11
7537,2235.86,2235.86,11111111.11
7538,-170.36,-151.61,-187.02
7539,1254789.63,11111111.11,11111111.11
7540,1254789.63,11111111.11,11111111.11
7541,1254789.63,11111111.11,11111111.11
7542,1254789.63,11111111.11,11111111.11
7543,-736.1,-736.1,11111111.11
7544,1254789.63,11111111.11,11111111.11
7545,1254789.63,11111111.11,11111111.11
7546,131.26,131.26,11111111.11
7547,-1242.96,-1242.96,-881.14
7548,1254789.63,11111111.11,11111111.11
7549,1254789.63,11111111.11,11111111.11
7550,1254789.63,11111111.11,11111111.11
7551,1254789.63,11111111.11,11111111.11
7552,0.0,11111111.11,0.0
7553,0.0,11111111.11,0.0
7554,0.0,11111111.11,0.0
7555,0.0,11111111.11,0.0
7556,0.0,0.0,0.0
7557,-151.44,-150.5,-151.44
7558,1254789.63,11111111.11,11111111.11
7559,1254789.63,11111111.11,11111111.11
7560,1254789.63,11111111.11,11111111.11
7561,-10.45,-5.24,-10.45
7562,-7.43,326.03,1026.18
7563,-81.79,-51.09,-81.79
7564,83.84,84.02,83.84
7565,-14.38,-16.58,-14.38
7566,-56.52,-28.37,-56.52
7567,2.43,-48.3,2.43
7568,-47.03,-6.86,-47.03
7569,-147.03,-304.42,-147.03
7570,1254789.63,11111111.11,11111111.11
7571,906.28,1332.32,906.28
7572,0.1,0.1,0.0
7573,38.42,38.42,0.0
7574,-18.82,-15.8,105.04
7575,61.11,-4.42,67.94
7576,-45.95,-28.16,-47.78
7577,27.73,73.64,19.0
7578,79.28,35.95,81.76
7579,-12.96,-33.41,3.19
7580,369.57,892.42,293.22
7581,-97.23,-96.44,-93.83
7582,-540.95,-465.18,-308.04
7583,230.37,11111111.11,11111111.11
7584,-23.55,-10.09,-11.07
7585,0.32,4.9,-4.55
7586,-51.79,-77.8,-6.94
7587,-132.09,-289.08,-88.04
7588,-2058.63,11111111.11,-2058.63
7589,1254789.63,11111111.11,11111111.11
7590,88.43,35.09,49.0
7591,10.17,9.7,10.14
7592,0.65,350.38,194.89
7593,-26.53,-23.8,-24.81
7594,-97.16,-95.57,-97.16
7595,77.83,-5.08,77.83
7596,6.26,32.86,6.26
7597,63.63,39.73,63.63
7598,64.01,87.98,64.01
7599,0.45,-0.17,0.45
7600,31.17,33.4,31.17
7601,45.4,42.84,45.4
7602,18.46,16.8,18.46
7603,44.13,-27.28,36.88
7604,-39.77,21.8,-39.77
7605,-103.41,-102.84,-103.41
7606,1254789.63,11111111.11,11111111.11
7607,-5807.45,11111111.11,-5807.45
7608,1254789.63,11111111.11,11111111.11
7609,-241.9,-76.58,-241.9
7610,-540.08,-540.08,11111111.11
7611,1254789.63,11111111.11,11111111.11
7612,1254789.63,11111111.11,11111111.11
7613,0.0,0.0,0.0
7614,-146.15,-146.3,-146.15
7615,1254789.63,11111111.11,11111111.11
7616,124.69,124.15,124.69
7617,17.62,-31.64,-37.68
7618,-61.88,-56.3,-61.88
7619,-87.45,-159.77,-87.45
7620,195.48,11111111.11,195.48
7621,277.64,-205.46,277.64
7622,0.0,11111111.11,0.0
7623,0.0,11111111.11,0.0
7624,-65.26,359.47,-65.26
7625,123.54,191.98,123.54
7626,28.76,-167.72,28.76
7627,-120.39,11111111.11,-120.39
7628,1254789.63,11111111.11,11111111.11
7629,-79.54,124.54,-79.54
7630,388.78,429.92,388.78
7631,-68.41,85.18,-68.41
7632,-288.53,-10.86,-288.53
7633,70.58,70.58,11111111.11
7634,-36.23,-42.94,-9.33
7635,-278.78,-175.97,-214.06
7636,1254789.63,11111111.11,11111111.11
7637,-5291.02,11111111.11,-5291.02
7638,1254789.63,11111111.11,11111111.11
7639,-17.26,11111111.11,11111111.11
7640,-63.09,-63.09,384.41
7641,316.48,316.48,0.0
7642,-42.37,-42.37,0.0
7643,-25.74,-25.74,0.0
7644,-10.25,620.17,-52.56
7645,-26.79,-81.27,-51.84
7646,4.01,193.25,-3.22
7647,-23.38,-59.49,-9.28
7648,304.29,330.97,374.99
7649,-4.9,-6.74,-1.85
7650,30.76,20.69,31.33
7651,22.84,14.68,137.8
7652,115.3,190.86,102.64
7653,-39.33,-88.42,-92.53
7654,-20.5,-21.66,-20.48
7655,38.34,42.22,38.28
7656,-222.28,-208.94,-223.62
7657,1254789.63,11111111.11,11111111.11
7658,1254789.63,11111111.11,11111111.11
7659,658.23,-513.31,658.23
7660,16.67,11111111.11,0.0
7661,-20.47,-20.47,0.0
7662,-26.77,-26.77,0.0
7663,-28.42,-28.42,0.0
7664,-39.51,-39.51,0.0
7665,-52.02,19.04,-52.02
7666,38.57,73.89,25.09
7667,-31.0,-36.62,-16.49
7668,3.81,-56.67,76.19
7669,3430.28,1655.45,13.24
7670,20.42,20.42,0.0
7671,-14.04,-14.04,0.0
7672,-69.02,-69.02,0.0
7673,79.44,79.44,0.0
7674,-50.06,-50.06,0.0
7675,-304.86,-304.86,0.0
7676,-9.74,11111111.11,-9.74
7677,-26.08,-25.86,-26.12
7678,49.97,46.85,49.97
7679,-32.32,-33.51,-29.97
7680,0.98,-1.13,0.95
7681,2.57,-0.55,2.57
7682,-5.53,-2.81,-5.53
7683,-56.5,-64.76,-56.5
7684,288.06,380.44,288.06
7685,-45.95,-38.91,-45.95
7686,-73.47,-76.74,-73.47
7687,299.84,327.02,299.84
7688,52.49,158.71,733.28
7689,82.54,99.86,42.22
7690,-80.41,-121.98,-55.79
7691,-249.06,11111111.11,-249.06
7692,1254789.63,11111111.11,11111111.11
7693,-90.14,246.82,-89.05
7694,59514.41,579.39,6698.24
7695,109.79,126.55,98.05
7696,-51.98,-14.01,-59.24
7697,-43.3,-86.61,-88.83
7698,-46.11,-46.11,0.0
7699,-28.67,-28.67,0.0
7700,17.99,17.99,0.0
7701,11.52,11.52,0.0
7702,79.21,79.21,0.0
7703,-142.66,-142.66,0.0
7704,0.0,11111111.11,0.0
7705,0.0,11111111.11,0.0
7706,30.35,11111111.11,-13.94
7707,-152.83,-171.88,-152.83
7708,1254789.63,11111111.11,11111111.11
7709,1254789.63,11111111.11,11111111.11
7710,20.45,-0.21,13.05
7711,-618.15,-587.77,-618.15
7712,1254789.63,11111111.11,11111111.11
7713,-42.85,-43.77,-43.41
7714,-902.18,-985.54,-964.6
7715,1254789.63,11111111.11,11111111.11
7716,-20.1,-87.01,-74.73
7717,-70.81,-70.81,0.0
7718,-55.16,215.17,-55.16
7719,195.66,225.5,194.14
7720,-14.77,-17.31,-14.99
7721,149.4,109.69,150.91
7722,73.51,94.89,73.65
7723,-21.94,-24.51,-21.82
7724,-77.0,-75.91,-77.02
7725,1456.56,-13.13,-21.53
7726,-33.32,-28.87,-33.32
7727,49.57,55.03,49.57
7728,-13.87,29.8,45.63
7729,-14.59,-14.59,0.0
7730,-19.47,-17.49,-19.47
7731,-11.5,12.29,-17.72
7732,112.25,64.99,126.89
7733,-11.77,-7.95,-12.34
7734,157.18,146.57,168.98
7735,-47.18,-40.44,-52.88
7736,-45.92,-67.91,-39.01
7737,-1.84,-147.31,-1.84
7738,0.0,11111111.11,0.0
7739,-2565.0,-2565.0,0.0
7740,0.0,11111111.11,0.0
7741,41.36,41.36,0.0
7742,-5.35,420.7,-5.35
7743,-85.34,-85.34,-85.34
7744,498.08,498.08,498.08
7745,-9.79,-9.79,-9.79
7746,-57.36,-90.37,33.61
7747,13.4,13.4,0.0
7748,-64.24,-64.24,0.0
7749,580.04,580.04,0.0
7750,-64.88,-64.88,0.0
7751,-123.73,-440.08,-123.73
7752,1254789.63,11111111.11,11111111.11
7753,-2463.5,-3414.62,-2112.34
7754,1254789.63,11111111.11,11111111.11
7755,-14.55,287.72,37.91
7756,-94.83,-86.31,-94.83
7757,-1317.31,-225.09,-1987.59
7758,1254789.63,11111111.11,11111111.11
7759,1254789.63,11111111.11,11111111.11
7760,1254789.63,11111111.11,11111111.11
7761,1254789.63,11111111.11,11111111.11
7762,-4.0,38.51,-4.0
7763,-142.68,-62.55,-142.68
7764,-17.1,-17.1,11111111.11
7765,-83.34,-83.34,11111111.11
7766,1001.92,1001.92,11111111.11
7767,0.0,0.0,0.0
7768,-95.06,-95.06,0.0
7769,-805.54,-805.54,0.0
7770,0.0,11111111.11,0.0
7771,169.3,7952.51,-9.34
7772,-35.01,-31.93,-33.59
7773,50.92,16.16,54.94
7774,264.82,268.87,266.53
7775,-36.04,-29.42,-35.83
7776,-33.41,-31.36,-33.69
7777,-20.59,-23.69,-19.81
7778,51.92,38.82,51.8
7779,12.34,16.47,12.22
7780,-49.68,-108.08,-49.68
7781,0.0,11111111.11,0.0
7782,0.0,11111111.11,0.0
7783,0.0,11111111.11,0.0
7784,-412.23,-412.23,0.0
7785,0.0,11111111.11,0.0
7786,-68.52,-68.52,0.0
7787,756.43,756.43,0.0
7788,-8.03,-8.03,0.0
7789,56.89,644.73,0.0
7790,-25.09,-53.08,-25.09
7791,31.91,66.24,31.91
7792,-39.16,-12.37,-38.67
7793,87.44,45.23,87.83
7794,104.3,71.6,104.54
7795,477.79,335.7,477.8
7796,-86.79,-86.22,-88.16
7797,-81.48,-82.82,-98.81
7798,25.6,-29.14,5171.88
7799,-71.74,31.04,-71.74
7800,-3.28,-3.3,-3.28
7801,-21.01,-34.96,-21.01
7802,-23.1,23.17,-23.1
7803,-126.44,-71.29,-126.44
7804,-3432.77,-3432.77,11111111.11
7805,1254789.63,11111111.11,11111111.11
7806,1254789.63,11111111.11,11111111.11
7807,-71.37,11111111.11,11111111.11
7808,-270.28,-270.28,0.0
7809,0.0,11111111.11,0.0
7810,0.0,11111111.11,0.0
7811,0.0,11111111.11,0.0
7812,0.0,11111111.11,0.0
7813,0.0,11111111.11,0.0
7814,0.0,11111111.11,0.0
7815,-358.15,-358.15,0.0
7816,0.0,11111111.11,0.0
7817,-251.56,-251.56,0.0
7818,0.0,11111111.11,0.0
7819,-96.06,11111111.11,-96.06
7820,62.29,62.29,62.29
7821,10.53,10.53,10.53
7822,1316.05,233.41,1316.05
7823,-53.26,107.55,-53.26
7824,-164.96,-148.83,-164.96
7825,-8.77,11111111.11,11111111.11
7826,-12.93,-11.42,-12.93
7827,-15.73,-17.09,-15.73
7828,-7.91,-9.18,-7.91
7829,9.44,11.64,9.44
7830,-27.02,-24.88,-27.02
7831,15.73,12.19,15.73
7832,10.28,8.3,10.28
7833,64.6,62.86,64.6
7834,180.76,-127.25,235.47
7835,-18.23,11111111.11,-12.11
7836,128.06,11111111.11,123.01
7837,-37.33,-1170.91,-33.82
7838,-140.32,11111111.11,-140.32
7839,1254789.63,11111111.11,11111111.11
7840,273.28,11111111.11,273.28
7841,1018.53,11111111.11,1018.53
7842,0.0,11111111.11,0.0
7843,0.0,11111111.11,0.0
7844,0.0,11111111.11,0.0
7845,-143.15,11111111.11,-143.15
7846,1254789.63,11111111.11,11111111.11
7847,-121.0,-327.22,-121.0
7848,1254789.63,11111111.11,11111111.11
7849,1254789.63,11111111.11,11111111.11
7850,0.0,11111111.11,0.0
7851,126.18,126.18,0.0
7852,15.71,128.9,0.0
7853,-43.77,-43.77,0.0
7854,-71.9,-71.9,0.0
7855,148.27,148.27,0.0
7856,177.24,177.24,0.0
7857,72.72,72.72,0.0
7858,64.02,64.02,0.0
7859,25.62,25.62,0.0
7860,-0.06,-0.06,0.0
7861,-110.02,-110.02,0.0
7862,0.0,11111111.11,0.0
7863,0.0,11111111.11,0.0
7864,0.0,11111111.11,0.0
7865,0.0,11111111.11,0.0
7866,-150.89,11111111.11,-150.89
7867,1254789.63,11111111.11,11111111.11
7868,1254789.63,11111111.11,11111111.11
7869,1254789.63,11111111.11,11111111.11
7870,1254789.63,11111111.11,11111111.11
7871,1254789.63,11111111.11,11111111.11
7872,67.14,3493.88,1690.13
7873,-75.23,-78.32,-76.08
7874,-113.99,-131.55,-113.99
7875,1254789.63,11111111.11,11111111.11
7876,-70.81,-83.13,-68.61
7877,-863.9,-1568.08,-678.25
7878,1254789.63,11111111.11,11111111.11
7879,-10.62,0.86,-24.19
7880,28.58,4.41,24.9
7881,-30.51,-15.93,-30.51
7882,108.72,-42.76,-31.93
7883,-233.41,-17.72,-233.41
7884,-274.57,-274.57,11111111.11
7885,1254789.63,11111111.11,11111111.11
7886,54.52,54.52,11111111.11
7887,5.96,5.96,11111111.11
7888,-78.81,-41.66,-79.38
7889,59.05,-21.39,51.95
7890,242.81,40.33,259.1
7891,-109.19,-127.13,-109.19
7892,1254789.63,11111111.11,11111111.11
7893,-261.98,11111111.11,-261.98
7894,122.7,122.7,11111111.11
7895,-18.51,-18.51,11111111.11
7896,-177.37,-78.05,11111111.11
7897,-1810.4,-1810.4,11111111.11
7898,1254789.63,11111111.11,11111111.11
7899,1254789.63,11111111.11,11111111.11
7900,922.28,-443.32,922.28
7901,240.92,11111111.11,240.92
7902,-214.07,-225.57,-214.07
7903,1254789.63,11111111.11,11111111.11
7904,0.0,11111111.11,0.0
7905,-51.28,11111111.11,-51.28
7906,41.73,11111111.11,32.93
7907,-62.21,-37.25,-62.64
7908,46.79,501.54,33.47
7909,803.87,-185.16,934.37
7910,-16.49,11111111.11,-8.85
7911,-218.94,11111111.11,-240.89
7912,45.91,11111111.11,11111111.11
7913,-70.89,-271.37,-70.89
7914,0.0,11111111.11,0.0
7915,-4.28,-4.28,0.0
7916,9.76,9.76,0.0
7917,-36.67,-36.67,0.0
7918,161.13,161.13,0.0
7919,39.95,39.95,0.0
7920,-14.57,-66.44,-14.57
7921,6.92,-52.47,-51.77
7922,-45.26,-48.15,-42.0
7923,-76.65,-74.92,-75.93
7924,138.05,17.34,154.22
7925,-20.24,124.56,-51.86
7926,-10.86,-10.86,1320.27
7927,107.51,107.51,0.0
7928,-26.33,-26.33,0.0
7929,5.37,5.37,0.0
7930,-14.09,35.79,0.0
7931,23.38,23.38,0.0
7932,-58.76,-58.76,0.0
7933,106.79,106.79,0.0
7934,25.18,25.18,0.0
7935,-57.39,16.67,-57.39
7936,-68.08,-61.94,-68.08
7937,74.81,-71.37,50.23
7938,-184.88,22.54,-225.83
7939,939.6,939.6,11111111.11
7940,-75.36,-60.39,-84.52
7941,17.72,-9.83,77.16
7942,23.0,-31.97,23.0
7943,-45.32,-52.85,-42.67
7944,-452.98,-1001.63,-425.37
7945,1254789.63,11111111.11,11111111.11
7946,2.84,-2.76,1.33
7947,-199.64,-174.47,-197.91
7948,1254789.63,11111111.11,11111111.11
7949,1254789.63,11111111.11,11111111.11
7950,0.0,11111111.11,0.0
7951,0.0,11111111.11,0.0
7952,0.0,11111111.11,0.0
7953,0.0,11111111.11,0.0
7954,0.0,11111111.11,0.0
7955,0.0,11111111.11,0.0
7956,0.0,11111111.11,0.0
7957,-14.42,566.17,192.61
7958,129.44,149.67,145.46
7959,35.4,46.17,34.98
7960,-4.76,-6.28,-1.76
7961,-32.31,-22.41,-32.12
7962,-15.5,-21.58,-19.78
7963,-134.38,-84.97,-169.16
7964,10.63,10.63,11111111.11
7965,164.66,164.66,11111111.11
7966,68.98,-76.67,-21.68
7967,-92.4,-96.9,-88.95
7968,1033.76,2512.87,689.67
7969,21.16,25.38,20.78
7970,-47.18,-29.67,-49.89
7971,26.09,5.6,23.01
7972,247.3,224.31,254.49
7973,-97.2,-96.84,-98.01
7974,-8718.92,-7691.84,-12338.62
7975,1254789.63,11111111.11,11111111.11
7976,1254789.63,11111111.11,11111111.11
7977,1254789.63,11111111.11,11111111.11
7978,1254789.63,11111111.11,11111111.11
7979,5050.04,856.22,5050.04
7980,-57.8,-18.99,-66.51
7981,-712.4,-496.0,-957.89
