회사명,거래소코드,회계년도,합계(IFRS)(천원),합계(IFRS연결)(천원)
(주)에스비에스콘텐츠허브,046140,2014/12,155685077,155473711
(주)에스비에스콘텐츠허브,046140,2015/12,157041998,156351844
(주)에스비에스콘텐츠허브,046140,2016/12,156265425,155885064
(주)에스비에스콘텐츠허브,046140,2017/12,148636405,148377020
(주)에스비에스콘텐츠허브,046140,2018/12,153156026,156096020
(주)에스비에스콘텐츠허브,046140,2019/12,153571342,155257297
(주)에스씨디,042110,2011/12,53696531,
(주)에스씨디,042110,2012/12,59689357,
(주)에스씨디,042110,2013/12,67266818,
(주)에스씨디,042110,2014/12,76395366,
(주)에스씨디,042110,2015/12,86971795,87925071
(주)에스씨디,042110,2016/12,92586050,94336794
(주)에스씨디,042110,2017/12,95237186,97281740
(주)에스씨디,042110,2018/12,98491671,102454253
(주)에스씨디,042110,2019/12,94725955,100679022
(주)에스아이리소스,065420,2011/12,39027036,30445154
(주)에스아이리소스,065420,2012/12,37249211,29812762
(주)에스아이리소스,065420,2013/12,37192291,29443164
(주)에스아이리소스,065420,2014/12,25291903,15401466
(주)에스아이리소스,065420,2015/12,15635231,17449125
(주)에스아이리소스,065420,2016/12,11228279,14501562
(주)에스아이리소스,065420,2017/12,15107112,15933998
(주)에스아이리소스,065420,2018/12,16942342,18360006
(주)에스아이리소스,065420,2019/12,11510200,
(주)에스앤더블류,103230,2011/12,52023518,
(주)에스앤더블류,103230,2012/12,55064435,
(주)에스앤더블류,103230,2013/12,55361669,
(주)에스앤더블류,103230,2014/12,55149534,
(주)에스앤더블류,103230,2015/12,57344158,
(주)에스앤더블류,103230,2016/12,56254776,
(주)에스앤더블류,103230,2017/12,52440937,
(주)에스앤더블류,103230,2018/12,42222988,
(주)에스앤더블류,103230,2019/12,38950621,
(주)에스앤에스텍,101490,2011/12,62894586,65874264
(주)에스앤에스텍,101490,2012/12,66998834,62031530
(주)에스앤에스텍,101490,2013/12,58200062,53400368
(주)에스앤에스텍,101490,2014/12,48633108,49185566
(주)에스앤에스텍,101490,2015/12,65581321,
(주)에스앤에스텍,101490,2016/12,75143905,
(주)에스앤에스텍,101490,2017/12,78359802,
(주)에스앤에스텍,101490,2018/12,79668014,
(주)에스앤에스텍,101490,2019/12,88584280,
(주)에스에너지,095910,2011/12,65475001,63653517
(주)에스에너지,095910,2012/12,76514409,74473040
(주)에스에너지,095910,2013/12,83982678,81359907
(주)에스에너지,095910,2014/12,88084111,83231514
(주)에스에너지,095910,2015/12,88304135,88474363
(주)에스에너지,095910,2016/12,93595853,93711968
(주)에스에너지,095910,2017/12,100548033,102025339
(주)에스에너지,095910,2018/12,110244731,123026937
(주)에스에너지,095910,2019/12,107947650,118814806
(주)에스에스알,275630,2018/12,21531893,
(주)에스에스알,275630,2019/12,22990515,
(주)에스에이엠티,031330,2011/12,41356829,42411160
(주)에스에이엠티,031330,2012/12,53705694,53994340
(주)에스에이엠티,031330,2013/12,69425189,68788495
(주)에스에이엠티,031330,2014/12,58859553,63475966
(주)에스에이엠티,031330,2015/12,87293303,105442803
(주)에스에이엠티,031330,2016/12,146496664,169783115
(주)에스에이엠티,031330,2017/12,162251707,192481008
(주)에스에이엠티,031330,2018/12,176896928,214149183
(주)에스에이엠티,031330,2019/12,191566399,238300722
(주)에스에이티,060540,2011/12,24863984,29597029
(주)에스에이티,060540,2012/12,33214551,37054839
(주)에스에이티,060540,2013/12,37311301,35595632
(주)에스에이티,060540,2014/12,47066727,45979849
(주)에스에이티,060540,2015/12,52066787,54527546
(주)에스에이티,060540,2016/12,62704995,66475831
(주)에스에이티,060540,2017/12,65842295,75093216
(주)에스에이티,060540,2018/12,70411410,81489070
(주)에스에이티,060540,2019/12,74418053,88835954
(주)에스에프에이,056190,2011/12,344660753,356517243
(주)에스에프에이,056190,2012/12,358401177,373014634
(주)에스에프에이,056190,2013/12,443563052,461684707
(주)에스에프에이,056190,2014/12,455960493,477486450
(주)에스에프에이,056190,2015/12,478009103,627808284
(주)에스에프에이,056190,2016/12,561406099,775625966
(주)에스에프에이,056190,2017/12,758066343,984854672
(주)에스에프에이,056190,2018/12,751195515,1002987455
(주)에스에프에이,056190,2019/12,870970875,1112065358
(주)에스에프에이반도체,036540,2011/12,212075971,221572797
(주)에스에프에이반도체,036540,2012/12,206352521,199869032
(주)에스에프에이반도체,036540,2013/12,168107312,169007839
(주)에스에프에이반도체,036540,2014/12,208174383,203848990
(주)에스에프에이반도체,036540,2015/12,187360700,255922753
(주)에스에프에이반도체,036540,2016/12,195766852,271578559
(주)에스에프에이반도체,036540,2017/12,206985940,269616661
(주)에스에프에이반도체,036540,2018/12,213477954,287723794
(주)에스에프에이반도체,036540,2019/12,227732431,315842039
(주)에스엘바이오닉스,214310,2015/12,33264828,33799261
(주)에스엘바이오닉스,214310,2016/12,30548864,30931363
(주)에스엘바이오닉스,214310,2017/12,16562334,16512334
(주)에스엘바이오닉스,214310,2018/12,31417505,31311532
(주)에스엘바이오닉스,214310,2019/12,27014560,26188625
(주)에스엠라이프디자인그룹,063440,2011/12,28253625,
(주)에스엠라이프디자인그룹,063440,2012/12,23195126,
(주)에스엠라이프디자인그룹,063440,2013/12,19420449,17057528
(주)에스엠라이프디자인그룹,063440,2014/12,15159676,15172489
(주)에스엠라이프디자인그룹,063440,2015/12,13306103,13306103
(주)에스엠라이프디자인그룹,063440,2016/12,40309002,40309003
(주)에스엠라이프디자인그룹,063440,2017/12,41507483,41720672
(주)에스엠라이프디자인그룹,063440,2018/12,50146514,50286134
(주)에스엠라이프디자인그룹,063440,2019/12,48852704,48809343
(주)에스엠벡셀,010580,2011/12,21351525,
(주)에스엠벡셀,010580,2012/12,18596387,
(주)에스엠벡셀,010580,2013/12,17612219,
(주)에스엠벡셀,010580,2014/12,16135952,
(주)에스엠벡셀,010580,2015/12,13863651,
(주)에스엠벡셀,010580,2016/12,17692604,
(주)에스엠벡셀,010580,2017/12,19636780,
(주)에스엠벡셀,010580,2018/12,26820432,
(주)에스엠벡셀,010580,2019/12,19362186,
(주)에스엠엔터테인먼트,041510,2011/12,108391403,103306293
(주)에스엠엔터테인먼트,041510,2012/12,212311066,233574967
(주)에스엠엔터테인먼트,041510,2013/12,228264622,266386073
(주)에스엠엔터테인먼트,041510,2014/12,236694471,281582050
(주)에스엠엔터테인먼트,041510,2015/12,254672896,323497964
(주)에스엠엔터테인먼트,041510,2016/12,298478102,375546396
(주)에스엠엔터테인먼트,041510,2017/12,320480631,435630933
(주)에스엠엔터테인먼트,041510,2018/12,385514391,576127583
(주)에스엠엔터테인먼트,041510,2019/12,411964920,632768148
(주)에스엠컬처앤콘텐츠,048550,2011/12,18202419,18014685
(주)에스엠컬처앤콘텐츠,048550,2012/12,39958590,37273871
(주)에스엠컬처앤콘텐츠,048550,2013/12,56474185,51694406
(주)에스엠컬처앤콘텐츠,048550,2014/12,57922896,55451687
(주)에스엠컬처앤콘텐츠,048550,2015/12,55754575,54014937
(주)에스엠컬처앤콘텐츠,048550,2016/12,56508428,54818096
(주)에스엠컬처앤콘텐츠,048550,2017/12,115547699,114915818
(주)에스엠컬처앤콘텐츠,048550,2018/12,113004198,112510084
(주)에스엠컬처앤콘텐츠,048550,2019/12,116215057,116501187
(주)에스엠코어,007820,2011/12,38561921,39205333
(주)에스엠코어,007820,2012/12,41739073,42571792
(주)에스엠코어,007820,2013/12,45472365,46873471
(주)에스엠코어,007820,2014/12,49457489,50839778
(주)에스엠코어,007820,2015/12,55955441,57513802
(주)에스엠코어,007820,2016/12,40101427,40992792
(주)에스엠코어,007820,2017/12,74685351,76130075
(주)에스엠코어,007820,2018/12,75653489,75609747
(주)에스엠코어,007820,2019/12,78435063,78512068
(주)에스원,012750,2011/12,713951525,761073438
(주)에스원,012750,2012/12,743408223,805023669
(주)에스원,012750,2013/12,771078159,843505719
(주)에스원,012750,2014/12,833710437,915732526
(주)에스원,012750,2015/12,976643700,980355970
(주)에스원,012750,2016/12,1096160558,1099945367
(주)에스원,012750,2017/12,1201286071,1207837503
(주)에스원,012750,2018/12,1255824567,1262317716
(주)에스원,012750,2019/12,1318704692,1327606478
(주)에스제이그룹,306040,2019/12,70240991,69414663
(주)에스제이엠,123700,2011/12,97932734,113829932
(주)에스제이엠,123700,2012/12,106301301,124994573
(주)에스제이엠,123700,2013/12,115213565,129523483
(주)에스제이엠,123700,2014/12,114496257,137910183
(주)에스제이엠,123700,2015/12,118202545,153496086
(주)에스제이엠,123700,2016/12,132152660,168672007
(주)에스제이엠,123700,2017/12,137890693,170000074
(주)에스제이엠,123700,2018/12,137536739,166439861
(주)에스제이엠,123700,2019/12,137619136,174998433
(주)에스제이엠홀딩스,025530,2011/12,107422456,182697658
(주)에스제이엠홀딩스,025530,2012/12,107670151,191976943
(주)에스제이엠홀딩스,025530,2013/12,106880501,196259034
(주)에스제이엠홀딩스,025530,2014/12,122970451,204668752
(주)에스제이엠홀딩스,025530,2015/12,128296558,216234926
(주)에스제이엠홀딩스,025530,2016/12,132841897,230659333
(주)에스제이엠홀딩스,025530,2017/12,145287351,244097699
(주)에스제이엠홀딩스,025530,2018/12,146889013,243918212
(주)에스제이엠홀딩스,025530,2019/12,150965853,252772109
(주)에스지글로벌,001380,2011/12,105663763,130757510
(주)에스지글로벌,001380,2012/12,97283960,119640365
(주)에스지글로벌,001380,2013/12,101989951,123607593
(주)에스지글로벌,001380,2014/12,101455405,124568808
(주)에스지글로벌,001380,2015/12,97674030,118104003
(주)에스지글로벌,001380,2016/12,100859793,117730474
(주)에스지글로벌,001380,2017/12,112286890,124117933
(주)에스지글로벌,001380,2018/12,113893096,127055226
(주)에스지글로벌,001380,2019/12,122013418,130064558
(주)에스지세계물산,004060,2011/12,214082625,209452728
(주)에스지세계물산,004060,2012/12,218344182,209985009
(주)에스지세계물산,004060,2013/12,213932281,206587686
(주)에스지세계물산,004060,2014/12,201811268,199267491
(주)에스지세계물산,004060,2015/12,206348550,202377870
(주)에스지세계물산,004060,2016/12,203091712,199843745
(주)에스지세계물산,004060,2017/12,194304143,192843799
(주)에스지세계물산,004060,2018/12,197748626,196887180
(주)에스지세계물산,004060,2019/12,211240278,204882747
(주)에스지엔지,040610,2011/12,81408020,475411556
(주)에스지엔지,040610,2012/12,85304961,487778359
(주)에스지엔지,040610,2013/12,88477956,522565190
(주)에스지엔지,040610,2014/12,91634573,549506385
(주)에스지엔지,040610,2015/12,95715405,575480516
(주)에스지엔지,040610,2016/12,97719415,597796544
(주)에스지엔지,040610,2017/12,101919598,597544779
(주)에스지엔지,040610,2018/12,98313812,611288624
(주)에스지엔지,040610,2019/12,98372794,624307550
(주)에스코넥,096630,2011/12,45924008,40296616
(주)에스코넥,096630,2012/12,54901655,50371055
(주)에스코넥,096630,2013/12,65796027,63003255
(주)에스코넥,096630,2014/12,63637826,63372877
(주)에스코넥,096630,2015/12,67016718,67119567
(주)에스코넥,096630,2016/12,71899668,78136534
(주)에스코넥,096630,2017/12,73800867,86974266
(주)에스코넥,096630,2018/12,75105862,101520931
(주)에스코넥,096630,2019/12,68338130,91408509
(주)에스텍파마,041910,2011/12,49670070,
(주)에스텍파마,041910,2012/12,60694862,
(주)에스텍파마,041910,2013/12,67958526,67958526
(주)에스텍파마,041910,2014/12,75988451,75987822
(주)에스텍파마,041910,2015/12,72257487,72126630
(주)에스텍파마,041910,2016/12,77254023,77423614
(주)에스텍파마,041910,2017/12,83723500,83862650
(주)에스텍파마,041910,2018/12,89107649,89250951
(주)에스텍파마,041910,2019/12,102438385,102720349
(주)에스티아이,039440,2011/12,22733691,23958793
(주)에스티아이,039440,2012/12,26382349,27436471
(주)에스티아이,039440,2013/12,31891103,32224122
(주)에스티아이,039440,2014/12,38707685,39549862
(주)에스티아이,039440,2015/12,48578674,50125535
(주)에스티아이,039440,2016/12,62495890,65902765
(주)에스티아이,039440,2017/12,82523199,87057583
(주)에스티아이,039440,2018/12,149173065,152647457
(주)에스티아이,039440,2019/12,163482205,167830130
(주)에스티오,098660,2011/12,33361443,32605198
(주)에스티오,098660,2012/12,36335877,33600757
(주)에스티오,098660,2013/12,35199021,28291404
(주)에스티오,098660,2014/12,26978795,26877813
(주)에스티오,098660,2015/12,31136084,31136084
(주)에스티오,098660,2016/12,33858492,33858492
(주)에스티오,098660,2017/12,33661329,33661329
(주)에스티오,098660,2018/12,32979823,32979823
(주)에스티오,098660,2019/12,35125446,35125446
(주)에스티큐브,052020,2011/12,11195749,9971977
(주)에스티큐브,052020,2012/12,11861283,8787265
(주)에스티큐브,052020,2013/12,11353611,10922676
(주)에스티큐브,052020,2014/12,21760385,21461253
(주)에스티큐브,052020,2015/12,21824274,20912339
(주)에스티큐브,052020,2016/12,31238081,29239200
(주)에스티큐브,052020,2017/12,28363850,19121060
(주)에스티큐브,052020,2018/12,49381466,38701799
(주)에스티큐브,052020,2019/12,34110393,28815525
(주)에스폴리텍,050760,2011/12,40614725,49543755
(주)에스폴리텍,050760,2012/12,44849480,50814225
(주)에스폴리텍,050760,2013/12,46359284,51294839
(주)에스폴리텍,050760,2014/12,46642263,47194521
(주)에스폴리텍,050760,2015/12,48501419,45942106
(주)에스폴리텍,050760,2016/12,48596836,48965674
(주)에스폴리텍,050760,2017/12,45234824,45157632
(주)에스폴리텍,050760,2018/12,46983386,46336989
(주)에스폴리텍,050760,2019/12,59208859,56329548
(주)에스피시스템스,317830,2019/12,32205925,30436122
(주)에스피씨삼립,005610,2011/12,158901913,157523628
(주)에스피씨삼립,005610,2012/12,165740269,177520596
(주)에스피씨삼립,005610,2013/12,177035337,196088015
(주)에스피씨삼립,005610,2014/12,188807154,223561056
(주)에스피씨삼립,005610,2015/12,198597005,253751204
(주)에스피씨삼립,005610,2016/12,210484028,292335920
(주)에스피씨삼립,005610,2017/12,191344789,280023819
(주)에스피씨삼립,005610,2018/12,292350572,313951379
(주)에스피씨삼립,005610,2019/12,316214626,322737724
(주)에스피지,058610,2011/12,61739650,61758223
(주)에스피지,058610,2012/12,60505117,60003004
(주)에스피지,058610,2013/12,60197890,61837831
(주)에스피지,058610,2014/12,69510158,72870720
(주)에스피지,058610,2015/12,69359855,75538409
(주)에스피지,058610,2016/12,95980248,100900333
(주)에스피지,058610,2017/12,88310770,96663862
(주)에스피지,058610,2018/12,108801463,125357475
(주)에스피지,058610,2019/12,106201387,131228918
(주)에쎈테크,043340,2011/12,27164487,
(주)에쎈테크,043340,2012/12,19441398,
(주)에쎈테크,043340,2013/12,20670169,
(주)에쎈테크,043340,2014/12,22080260,
(주)에쎈테크,043340,2015/12,26201627,
(주)에쎈테크,043340,2016/12,28006226,
(주)에쎈테크,043340,2017/12,28625658,
(주)에쎈테크,043340,2018/12,30053028,
(주)에쎈테크,043340,2019/12,27748132,
(주)에이디칩스,054630,2011/12,11629903,16606621
(주)에이디칩스,054630,2012/12,9283117,13767113
(주)에이디칩스,054630,2013/12,6959149,9479836
(주)에이디칩스,054630,2014/12,3765750,5986303
(주)에이디칩스,054630,2015/12,5939136,5851914
(주)에이디칩스,054630,2016/12,9758883,9758883
(주)에이디칩스,054630,2017/12,32338156,
(주)에이디칩스,054630,2018/12,25465454,
(주)에이디칩스,054630,2019/12,30047364,
(주)에이디테크놀로지,200710,2014/12,37081645,37115677
(주)에이디테크놀로지,200710,2015/12,37913155,37948177
(주)에이디테크놀로지,200710,2016/12,34512535,34512917
