회사명,거래소코드,회계년도,당좌자산회전률(IFRS),당좌자산회전률(IFRS연결),순운전자본회전률(IFRS),순운전자본회전률(IFRS연결),당좌자산회전률,순운전자본회전률
계양전기(주),12200,2015/12,4.46,4.28,2.01,1.93,4.28,1.93
계양전기(주),12200,2016/12,4.83,4.65,2.2,2.14,4.65,2.14
계양전기(주),12200,2017/12,4.3,3.99,1.94,1.84,3.99,1.84
계양전기(주),12200,2018/12,4.55,4.14,2.03,1.87,4.14,1.87
계양전기(주),12200,2019/12,4.44,4.08,2.03,1.82,4.08,1.82
고려산업(주),2140,2011/12,4.45,4.55,1.58,1.54,4.55,1.54
고려산업(주),2140,2012/12,3.98,4.05,1.47,1.5,4.05,1.5
고려산업(주),2140,2013/12,3.57,3.6,1.4,1.42,3.6,1.42
고려산업(주),2140,2014/12,3.14,3.19,1.2,1.23,3.19,1.23
고려산업(주),2140,2015/12,3.11,2.98,1.21,1.19,2.98,1.19
고려산업(주),2140,2016/12,2.72,2.52,1.15,1.09,2.52,1.09
고려산업(주),2140,2017/12,2.44,2.29,1.07,1.01,2.29,1.01
고려산업(주),2140,2018/12,1.95,1.85,0.81,0.78,1.85,0.78
고려산업(주),2140,2019/12,2.47,2.26,0.95,0.91,2.26,0.91
고려신용정보(주),49720,2011/12,8.92,,5.33,,8.92,5.33
고려신용정보(주),49720,2012/12,8.18,6.74,5.15,4.26,6.74,4.26
고려신용정보(주),49720,2013/12,7.82,7.18,4.75,4.34,7.18,4.34
고려신용정보(주),49720,2014/12,7.4,7.22,4.2,4.1,7.22,4.1
고려신용정보(주),49720,2015/12,6.29,6.12,3.68,3.61,6.12,3.61
고려신용정보(주),49720,2016/12,5.64,5.48,3.4,3.34,5.48,3.34
고려신용정보(주),49720,2017/12,5.75,,3.47,,5.75,3.47
고려신용정보(주),49720,2018/12,6.13,,3.69,,6.13,3.69
고려신용정보(주),49720,2019/12,6.4,5.84,3.47,3.04,5.84,3.04
고려아연(주),10130,2011/12,4.93,4.2,2.24,1.93,4.2,1.93
고려아연(주),10130,2012/12,3.89,3.57,1.98,1.75,3.57,1.75
고려아연(주),10130,2013/12,3.16,3.15,1.62,1.57,3.15,1.57
고려아연(주),10130,2014/12,3.41,3.37,1.61,1.58,3.37,1.58
고려아연(주),10130,2015/12,3.44,3.27,1.58,1.55,3.27,1.55
고려아연(주),10130,2016/12,3.92,3.64,1.91,1.84,3.64,1.84
고려아연(주),10130,2017/12,3.25,3.29,1.71,1.71,3.29,1.71
고려아연(주),10130,2018/12,2.63,2.76,1.53,1.57,2.76,1.57
고려아연(주),10130,2019/12,2.25,2.34,1.32,1.37,2.34,1.37
고려제강(주),2240,2011/12,3.45,3.15,1.19,1.21,3.15,1.21
고려제강(주),2240,2012/12,3.43,3.07,1.15,1.16,3.07,1.16
고려제강(주),2240,2013/12,3.21,3.02,1.1,1.17,3.02,1.17
고려제강(주),2240,2014/12,3.05,2.52,1.02,0.95,2.52,0.95
고려제강(주),2240,2015/12,2.94,2.26,0.95,0.84,2.26,0.84
고려제강(주),2240,2016/12,2.58,2.29,0.89,0.87,2.29,0.87
고려제강(주),2240,2017/12,2.64,2.43,0.93,0.95,2.43,0.95
고려제강(주),2240,2018/12,2.83,2.49,1.01,0.97,2.49,0.97
고려제강(주),2240,2019/12,2.97,2.71,1.05,1.03,2.71,1.03
고려제약(주),14570,2011/12,1.18,,0.74,,1.18,0.74
고려제약(주),14570,2012/12,1.1,,0.7,,1.1,0.7
고려제약(주),14570,2013/12,1.11,,0.71,,1.11,0.71
고려제약(주),14570,2014/12,1.29,,0.83,,1.29,0.83
고려제약(주),14570,2015/12,1.46,,0.94,,1.46,0.94
고려제약(주),14570,2016/12,1.65,,1.1,,1.65,1.1
고려제약(주),14570,2017/12,1.45,,1.0,,1.45,1.0
고려제약(주),14570,2018/12,1.28,,0.91,,1.28,0.91
고려제약(주),14570,2019/12,1.37,,0.96,,1.37,0.96
광동제약(주),9290,2011/12,2.54,2.37,1.4,1.33,2.37,1.33
광동제약(주),9290,2012/12,2.65,2.51,1.38,1.31,2.51,1.31
광동제약(주),9290,2013/12,3.21,3.04,1.59,1.52,3.04,1.52
광동제약(주),9290,2014/12,3.29,3.08,1.57,1.49,3.08,1.49
광동제약(주),9290,2015/12,3.6,3.9,1.68,1.95,3.9,1.95
광동제약(주),9290,2016/12,3.85,3.34,1.71,1.66,3.34,1.66
광동제약(주),9290,2017/12,3.89,3.51,1.59,1.65,3.51,1.65
광동제약(주),9290,2018/12,3.78,3.47,1.51,1.62,3.47,1.62
광동제약(주),9290,2019/12,3.62,3.42,1.46,1.58,3.42,1.58
광전자(주),17900,2011/12,3.53,4.18,1.39,1.35,4.18,1.35
광전자(주),17900,2012/12,3.46,4.21,1.53,1.6,4.21,1.6
광전자(주),17900,2013/12,2.94,3.17,1.78,1.68,3.17,1.68
광전자(주),17900,2014/12,1.51,1.93,1.09,1.19,1.93,1.19
광전자(주),17900,2015/12,1.46,1.69,1.13,1.15,1.69,1.15
광전자(주),17900,2016/12,1.33,1.42,1.04,1.03,1.42,1.03
광전자(주),17900,2017/12,1.38,1.43,1.07,1.04,1.43,1.04
광전자(주),17900,2018/12,1.5,1.59,1.1,1.1,1.59,1.1
광전자(주),17900,2019/12,1.54,1.66,1.09,1.09,1.66,1.09
광진실업(주),26910,2011/12,6.67,,1.56,,6.67,1.56
광진실업(주),26910,2012/12,5.52,,1.39,,5.52,1.39
광진실업(주),26910,2013/12,4.4,,1.35,,4.4,1.35
광진실업(주),26910,2014/12,4.07,,1.29,,4.07,1.29
광진실업(주),26910,2015/12,4.34,,1.24,,4.34,1.24
광진실업(주),26910,2016/12,4.16,,1.26,,4.16,1.26
광진실업(주),26910,2017/12,4.25,,1.42,,4.25,1.42
광진실업(주),26910,2018/12,4.61,,1.6,,4.61,1.6
광진실업(주),26910,2019/12,5.04,,1.74,,5.04,1.74
국도화학(주),7690,2011/12,2.92,2.97,1.52,1.51,2.97,1.51
국도화학(주),7690,2012/12,3.15,3.2,1.65,1.64,3.2,1.64
국도화학(주),7690,2013/12,3.51,3.65,1.81,1.85,3.65,1.85
국도화학(주),7690,2014/12,3.58,3.77,1.82,1.87,3.77,1.87
국도화학(주),7690,2015/12,3.4,3.53,1.72,1.74,3.53,1.74
국도화학(주),7690,2016/12,2.81,3.13,1.52,1.64,3.13,1.64
국도화학(주),7690,2017/12,3.13,3.41,1.66,1.76,3.41,1.76
국도화학(주),7690,2018/12,3.73,3.96,1.69,1.85,3.96,1.85
국도화학(주),7690,2019/12,3.78,3.58,1.64,1.61,3.58,1.61
국일신동(주),60480,2014/12,2.77,,1.09,,2.77,1.09
국일신동(주),60480,2015/12,2.69,,1.05,,2.69,1.05
국일신동(주),60480,2016/12,2.64,,1.32,,2.64,1.32
국일신동(주),60480,2017/12,2.74,,1.66,,2.74,1.66
국일신동(주),60480,2018/12,2.64,,1.38,,2.64,1.38
국일신동(주),60480,2019/12,2.76,,1.34,,2.76,1.34
국일제지(주),78130,2011/12,2.63,3.14,0.71,0.83,3.14,0.83
국일제지(주),78130,2012/12,1.79,1.43,0.61,0.47,1.43,0.47
국일제지(주),78130,2013/12,1.75,1.44,0.62,0.51,1.44,0.51
국일제지(주),78130,2014/12,3.1,3.43,0.8,0.78,3.43,0.78
국일제지(주),78130,2015/12,2.15,,0.57,,2.15,0.57
국일제지(주),78130,2016/12,1.51,,0.47,,1.51,0.47
국일제지(주),78130,2017/12,1.39,,0.49,,1.39,0.49
국일제지(주),78130,2018/12,1.42,,0.5,,1.42,0.5
국일제지(주),78130,2019/12,2.94,3.17,0.74,0.66,3.17,0.66
국제약품(주),2720,2011/03,2.2,1.98,1.06,0.92,1.98,0.92
국제약품(주),2720,2012/12,2.55,2.08,1.02,1.05,2.08,1.05
국제약품(주),2720,2013/12,2.41,2.48,1.07,1.08,2.48,1.08
국제약품(주),2720,2014/12,2.43,2.57,1.04,1.07,2.57,1.07
국제약품(주),2720,2015/12,2.42,2.53,1.03,1.04,2.53,1.04
국제약품(주),2720,2016/12,2.64,2.71,1.15,1.16,2.71,1.16
국제약품(주),2720,2017/12,2.89,2.9,1.12,1.12,2.9,1.12
국제약품(주),2720,2018/12,2.59,2.6,1.01,1.01,2.6,1.01
국제약품(주),2720,2019/12,2.6,2.62,0.98,1.0,2.62,1.0
그랜드코리아레저(주),114090,2011/12,2.09,,1.33,,2.09,1.33
그랜드코리아레저(주),114090,2012/12,1.63,,1.1,,1.63,1.1
그랜드코리아레저(주),114090,2013/12,1.45,,1.03,,1.45,1.03
그랜드코리아레저(주),114090,2014/12,1.13,,0.81,,1.13,0.81
그랜드코리아레저(주),114090,2015/12,0.99,,0.72,,0.99,0.72
그랜드코리아레저(주),114090,2016/12,1.05,,0.78,,1.05,0.78
그랜드코리아레저(주),114090,2017/12,0.9,,0.68,,0.9,0.68
그랜드코리아레저(주),114090,2018/12,0.95,1.06,0.71,0.77,1.06,0.77
그랜드코리아레저(주),114090,2019/12,1.09,1.08,0.76,0.76,1.08,0.76
그레이트리치과기유한공사,900290,2016/06,,,,,,
그레이트리치과기유한공사,900290,2017/06,,1.15,,0.9,1.15,0.9
그레이트리치과기유한공사,900290,2018/06,,1.35,,1.07,1.35,1.07
그레이트리치과기유한공사,900290,2019/06,,1.16,,0.96,1.16,0.96
그린케미칼(주),83420,2011/12,3.66,,2.07,,3.66,2.07
그린케미칼(주),83420,2012/12,4.16,,2.06,,4.16,2.06
그린케미칼(주),83420,2013/12,4.34,,2.07,,4.34,2.07
그린케미칼(주),83420,2014/12,4.87,,2.11,,4.87,2.11
그린케미칼(주),83420,2015/12,4.6,,1.55,,4.6,1.55
그린케미칼(주),83420,2016/12,4.56,,1.55,,4.56,1.55
그린케미칼(주),83420,2017/12,4.41,,1.67,,4.41,1.67
그린케미칼(주),83420,2018/12,4.65,,1.7,,4.65,1.7
그린케미칼(주),83420,2019/12,4.21,,1.56,,4.21,1.56
극동유화(주),14530,2011/12,4.09,,1.84,,4.09,1.84
극동유화(주),14530,2012/12,3.59,,1.75,,3.59,1.75
극동유화(주),14530,2013/12,3.37,,1.67,,3.37,1.67
극동유화(주),14530,2014/12,3.41,3.49,1.63,1.69,3.49,1.69
극동유화(주),14530,2015/12,3.3,3.31,1.65,1.66,3.31,1.66
극동유화(주),14530,2016/12,2.93,2.85,1.66,1.64,2.85,1.64
극동유화(주),14530,2017/12,3.75,4.74,2.19,2.83,4.74,2.83
극동유화(주),14530,2018/12,8.06,7.56,4.39,4.24,7.56,4.24
극동유화(주),14530,2019/12,8.32,7.93,4.12,4.03,7.93,4.03
글로벌에스엠테크리미티드,900070,2011/12,,1.52,,1.04,1.52,1.04
글로벌에스엠테크리미티드,900070,2012/12,,1.35,,0.94,1.35,0.94
글로벌에스엠테크리미티드,900070,2013/12,,1.31,,0.9,1.31,0.9
글로벌에스엠테크리미티드,900070,2014/12,,1.13,,0.78,1.13,0.78
글로벌에스엠테크리미티드,900070,2015/12,,1.21,,0.75,1.21,0.75
글로벌에스엠테크리미티드,900070,2016/12,,1.44,,0.87,1.44,0.87
글로벌에스엠테크리미티드,900070,2017/12,,1.38,,0.87,1.38,0.87
글로벌에스엠테크리미티드,900070,2018/12,,1.49,,0.93,1.49,0.93
글로벌에스엠테크리미티드,900070,2019/12,,1.64,,1.01,1.64,1.01
글로벌텍스프리(주),204620,2014/12,,,,,,
글로벌텍스프리(주),204620,2015/12,,,,,,
글로벌텍스프리(주),204620,2016/12,,,,,,
글로벌텍스프리(주),204620,2017/12,0.53,0.54,0.48,0.48,0.54,0.48
글로벌텍스프리(주),204620,2018/12,0.48,0.52,0.43,0.47,0.52,0.47
글로벌텍스프리(주),204620,2019/12,0.56,0.59,0.49,0.52,0.59,0.52
글로본(주),19660,2011/03,,,,,,
글로본(주),19660,2012/03,,,,,,
글로본(주),19660,2013/03,,,,,,
글로본(주),19660,2014/03,,,,,,
글로본(주),19660,2015/03,,,,,,
글로본(주),19660,2016/03,,,,,,
글로본(주),19660,2017/12,1.07,,0.79,,1.07,0.79
글로본(주),19660,2018/12,1.9,,1.11,,1.9,1.11
글로본(주),19660,2019/12,0.55,,0.3,,0.55,0.3
금강공업(주),14280,2011/12,2.87,2.89,0.99,0.96,2.89,0.96
금강공업(주),14280,2012/12,3.33,3.46,1.11,1.07,3.46,1.07
금강공업(주),14280,2013/12,3.48,4.35,1.06,1.35,4.35,1.35
금강공업(주),14280,2014/12,3.56,3.49,1.09,1.13,3.49,1.13
금강공업(주),14280,2015/12,2.69,2.84,0.82,0.9,2.84,0.9
금강공업(주),14280,2016/12,3.03,3.0,0.92,0.97,3.0,0.97
금강공업(주),14280,2017/12,3.0,2.84,0.93,0.94,2.84,0.94
금강공업(주),14280,2018/12,2.34,2.31,0.76,0.77,2.31,0.77
금강공업(주),14280,2019/12,1.64,2.06,0.57,0.68,2.06,0.68
금강철강(주),53260,2011/12,3.71,3.71,2.34,2.32,3.71,2.32
금강철강(주),53260,2012/12,3.12,3.13,1.9,1.88,3.13,1.88
금강철강(주),53260,2013/12,2.86,2.88,1.83,1.82,2.88,1.82
금강철강(주),53260,2014/12,2.2,2.23,1.53,1.52,2.23,1.52
금강철강(주),53260,2015/12,1.78,1.75,1.28,1.26,1.75,1.26
금강철강(주),53260,2016/12,1.76,1.7,1.32,1.27,1.7,1.27
금강철강(주),53260,2017/12,2.18,2.11,1.65,1.59,2.11,1.59
금강철강(주),53260,2018/12,2.36,2.27,1.74,1.67,2.27,1.67
금강철강(주),53260,2019/12,2.04,1.96,1.5,1.43,1.96,1.43
금호건설(주),2990,2011/12,0.56,0.53,0.29,0.28,0.53,0.28
금호건설(주),2990,2012/12,0.94,0.78,0.49,0.42,0.78,0.42
금호건설(주),2990,2013/12,1.52,1.43,0.65,0.61,1.43,0.61
금호건설(주),2990,2014/12,1.72,1.74,0.78,0.79,1.74,0.79
금호건설(주),2990,2015/12,2.17,2.17,1.02,1.01,2.17,1.01
금호건설(주),2990,2016/12,2.05,2.05,0.94,0.94,2.05,0.94
금호건설(주),2990,2017/12,1.96,1.96,0.94,0.94,1.96,0.94
금호건설(주),2990,2018/12,2.33,2.32,1.07,1.06,2.32,1.06
금호건설(주),2990,2019/12,2.21,2.19,1.06,1.05,2.19,1.05
금호석유화학(주),11780,2011/12,5.57,5.32,1.5,1.53,5.32,1.53
금호석유화학(주),11780,2012/12,5.12,4.9,1.52,1.53,4.9,1.53
금호석유화학(주),11780,2013/12,6.92,6.25,1.89,1.84,6.25,1.84
금호석유화학(주),11780,2014/12,6.57,5.99,1.63,1.64,5.99,1.64
금호석유화학(주),11780,2015/12,6.0,5.45,1.4,1.39,5.45,1.39
금호석유화학(주),11780,2016/12,6.16,5.74,1.3,1.34,5.74,1.34
금호석유화학(주),11780,2017/12,6.05,5.9,1.44,1.52,5.9,1.52
금호석유화학(주),11780,2018/12,6.56,6.26,1.62,1.76,6.26,1.76
금호석유화학(주),11780,2019/12,7.27,5.97,1.82,1.76,5.97,1.76
금호전기(주),1210,2011/12,2.43,2.15,1.06,0.81,2.15,0.81
금호전기(주),1210,2012/12,2.43,2.97,0.97,1.02,2.97,1.02
금호전기(주),1210,2013/12,2.18,2.9,0.79,0.95,2.9,0.95
금호전기(주),1210,2014/12,2.12,3.51,0.7,0.96,3.51,0.96
금호전기(주),1210,2015/12,1.39,3.55,0.44,0.89,3.55,0.89
금호전기(주),1210,2016/12,1.19,3.62,0.44,0.96,3.62,0.96
금호전기(주),1210,2017/12,1.11,3.09,0.39,0.79,3.09,0.79
금호전기(주),1210,2018/12,1.39,1.15,0.39,0.27,1.15,0.27
금호전기(주),1210,2019/12,2.09,2.31,0.54,0.49,2.31,0.49
금호타이어(주),73240,2011/12,2.8,3.58,1.09,0.84,3.58,0.84
금호타이어(주),73240,2012/12,3.04,3.89,1.22,0.93,3.89,0.93
금호타이어(주),73240,2013/12,2.72,3.48,1.02,0.81,3.48,0.81
금호타이어(주),73240,2014/12,2.69,3.05,1.03,0.81,3.05,0.81
금호타이어(주),73240,2015/12,2.6,2.75,1.05,0.81,2.75,0.81
금호타이어(주),73240,2016/12,2.7,2.81,0.98,0.74,2.81,0.74
금호타이어(주),73240,2017/12,2.42,2.94,0.86,0.74,2.94,0.74
금호타이어(주),73240,2018/12,2.16,2.79,0.88,0.79,2.79,0.79
금호타이어(주),73240,2019/12,2.58,3.05,1.24,1.03,3.05,1.03
기신정기(주),92440,2011/03,1.03,1.01,0.82,0.79,1.01,0.79
기신정기(주),92440,2012/03,1.01,0.97,0.81,0.77,0.97,0.77
기신정기(주),92440,2013/03,1.14,1.08,0.89,0.84,1.08,0.84
기신정기(주),92440,2014/03,1.25,1.19,0.95,0.91,1.19,0.91
기신정기(주),92440,2015/03,1.3,1.26,0.97,0.95,1.26,0.95
기신정기(주),92440,2016/03,1.24,1.19,0.91,0.88,1.19,0.88
기신정기(주),92440,2017/03,1.19,1.13,0.9,0.86,1.13,0.86
기신정기(주),92440,2018/03,1.18,1.07,0.89,0.82,1.07,0.82
기신정기(주),92440,2019/03,1.22,1.16,0.91,0.87,1.16,0.87
기아(주),270,2011/12,5.35,6.67,2.01,1.97,6.67,1.97
기아(주),270,2012/12,5.13,6.9,2.07,2.17,6.9,2.17
기아(주),270,2013/12,4.38,5.93,1.97,2.1,5.93,2.1
기아(주),270,2014/12,3.51,4.78,1.77,1.78,4.78,1.78
기아(주),270,2015/12,3.15,4.66,1.65,1.61,4.66,1.61
기아(주),270,2016/12,2.72,4.63,1.42,1.5,4.63,1.5
기아(주),270,2017/12,2.49,4.26,1.35,1.44,4.26,1.44
기아(주),270,2018/12,2.53,4.24,1.4,1.51,4.24,1.51
기아(주),270,2019/12,2.9,4.49,1.54,1.58,4.49,1.58
깨끗한나라(주),4540,2011/12,9.42,9.39,1.51,1.51,9.39,1.51
깨끗한나라(주),4540,2012/12,8.84,8.79,1.65,1.65,8.79,1.65
깨끗한나라(주),4540,2013/12,8.26,8.22,1.91,1.91,8.22,1.91
깨끗한나라(주),4540,2014/12,8.33,8.32,2.05,2.05,8.32,2.05
깨끗한나라(주),4540,2015/12,8.46,8.18,1.89,1.87,8.18,1.87
깨끗한나라(주),4540,2016/12,8.04,7.85,1.79,1.78,7.85,1.78
깨끗한나라(주),4540,2017/12,6.77,6.74,1.51,1.5,6.74,1.5
깨끗한나라(주),4540,2018/12,6.37,6.33,1.3,1.29,6.33,1.29
깨끗한나라(주),4540,2019/12,7.2,7.08,1.4,1.39,7.08,1.39
나노캠텍(주),91970,2011/12,3.01,2.95,1.79,1.65,2.95,1.65
나노캠텍(주),91970,2012/12,3.3,2.95,2.01,1.73,2.95,1.73
나노캠텍(주),91970,2013/12,3.33,3.05,1.92,1.69,3.05,1.69
나노캠텍(주),91970,2014/12,2.45,2.47,1.38,1.26,2.47,1.26
나노캠텍(주),91970,2015/12,2.23,2.38,1.15,1.12,2.38,1.12
나노캠텍(주),91970,2016/12,1.16,1.56,0.78,0.9,1.56,0.9
나노캠텍(주),91970,2017/12,1.39,1.57,0.93,1.0,1.57,1.0
나노캠텍(주),91970,2018/12,1.21,1.32,0.65,0.74,1.32,0.74
나노캠텍(주),91970,2019/12,0.64,1.02,0.38,0.6,1.02,0.6
나라엠앤디(주),51490,2011/12,2.8,3.07,0.93,1.02,3.07,1.02
나라엠앤디(주),51490,2012/12,3.23,2.92,0.98,0.99,2.92,0.99
나라엠앤디(주),51490,2013/12,3.42,3.1,0.96,0.95,3.1,0.95
나라엠앤디(주),51490,2014/12,3.57,3.52,0.91,0.95,3.52,0.95
나라엠앤디(주),51490,2015/12,3.11,2.86,0.81,0.81,2.86,0.81
나라엠앤디(주),51490,2016/12,2.58,2.54,0.75,0.78,2.54,0.78
나라엠앤디(주),51490,2017/12,2.4,2.47,0.71,0.75,2.47,0.75
나라엠앤디(주),51490,2018/12,2.28,2.67,0.58,0.71,2.67,0.71
나라엠앤디(주),51490,2019/12,2.59,2.77,0.59,0.7,2.77,0.7
나무기술(주),242040,2016/12,,,,,,
나무기술(주),242040,2017/12,,,,,,
나무기술(주),242040,2018/12,1.89,2.38,1.13,1.29,2.38,1.29
나무기술(주),242040,2019/12,2.18,2.52,1.21,1.22,2.52,1.22
나이스정보통신(주),36800,2011/12,3.21,,1.43,,3.21,1.43
나이스정보통신(주),36800,2012/12,2.36,,1.13,,2.36,1.13
나이스정보통신(주),36800,2013/12,1.8,,0.93,,1.8,0.93
나이스정보통신(주),36800,2014/12,1.38,,0.76,,1.38,0.76
나이스정보통신(주),36800,2015/12,1.34,,0.73,,1.34,0.73
나이스정보통신(주),36800,2016/12,1.66,1.15,0.93,0.63,1.15,0.63
나이스정보통신(주),36800,2017/12,1.68,1.1,1.01,0.6,1.1,0.6
나이스정보통신(주),36800,2018/12,1.45,0.98,0.96,0.55,0.98,0.55
나이스정보통신(주),36800,2019/12,1.22,0.9,0.87,0.51,0.9,0.51
나이스평가정보(주),30190,2011/12,4.32,4.33,2.37,2.69,4.33,2.69
나이스평가정보(주),30190,2012/12,2.72,2.69,1.8,1.77,2.69,1.77
나이스평가정보(주),30190,2013/12,2.66,2.81,1.82,1.89,2.81,1.89
나이스평가정보(주),30190,2014/12,3.26,3.49,2.17,2.31,3.49,2.31
나이스평가정보(주),30190,2015/12,3.59,3.65,2.35,2.4,3.65,2.4
나이스평가정보(주),30190,2016/12,3.28,3.24,2.11,2.1,3.24,2.1
나이스평가정보(주),30190,2017/12,3.06,3.0,1.98,1.98,3.0,1.98
나이스평가정보(주),30190,2018/12,2.9,2.87,1.92,1.93,2.87,1.93
나이스평가정보(주),30190,2019/12,2.56,2.58,1.72,1.75,2.58,1.75
남광토건(주),1260,2011/12,0.9,0.9,0.47,0.47,0.9,0.47
남광토건(주),1260,2012/12,0.79,0.79,0.41,0.41,0.79,0.41
남광토건(주),1260,2013/12,0.86,0.86,0.46,0.46,0.86,0.46
남광토건(주),1260,2014/12,1.1,1.1,0.54,0.53,1.1,0.53
남광토건(주),1260,2015/12,1.75,1.75,0.82,0.79,1.75,0.79
남광토건(주),1260,2016/12,1.42,1.42,0.7,0.68,1.42,0.68
남광토건(주),1260,2017/12,1.07,1.07,0.53,0.53,1.07,0.53
남광토건(주),1260,2018/12,1.55,1.55,0.78,0.78,1.55,0.78
남광토건(주),1260,2019/12,1.96,1.96,1.0,0.99,1.96,0.99
남양유업(주),3920,2011/12,3.02,2.12,1.89,1.5,2.12,1.5
남양유업(주),3920,2012/12,3.59,2.64,2.05,1.71,2.64,1.71
남양유업(주),3920,2013/12,3.82,2.96,2.04,1.77,2.96,1.77
남양유업(주),3920,2014/12,4.2,3.4,2.04,1.84,3.4,1.84
남양유업(주),3920,2015/12,4.44,3.67,2.17,1.97,3.67,1.97
남양유업(주),3920,2016/12,3.45,2.94,1.96,1.8,2.94,1.8
남양유업(주),3920,2017/12,3.0,2.4,1.8,1.56,2.4,1.56
남양유업(주),3920,2018/12,3.02,2.23,1.72,1.43,2.23,1.43
남양유업(주),3920,2019/12,3.32,2.33,1.78,1.45,2.33,1.45
남해화학(주),25860,2011/12,7.74,,2.42,,7.74,2.42
남해화학(주),25860,2012/12,7.95,,2.36,,7.95,2.36
남해화학(주),25860,2013/12,8.17,,2.75,,8.17,2.75
남해화학(주),25860,2014/12,7.51,,2.73,,7.51,2.73
남해화학(주),25860,2015/12,6.3,,2.59,,6.3,2.59
남해화학(주),25860,2016/12,5.34,5.29,2.47,2.46,5.29,2.46
남해화학(주),25860,2017/12,5.21,5.2,2.44,2.44,5.2,2.44
남해화학(주),25860,2018/12,5.71,,2.69,,5.71,2.69
남해화학(주),25860,2019/12,5.37,,2.5,,5.37,2.5
남화산업(주),111710,2018/12,0.83,,0.75,,0.83,0.75
남화산업(주),111710,2019/12,0.62,,0.58,,0.62,0.58
남화토건(주),91590,2012/12,1.64,1.6,1.31,1.29,1.6,1.29
남화토건(주),91590,2013/12,1.54,1.5,1.28,1.25,1.5,1.25
남화토건(주),91590,2014/12,1.62,1.59,1.4,1.37,1.59,1.37
남화토건(주),91590,2015/12,0.96,0.94,0.86,0.84,0.94,0.84
남화토건(주),91590,2016/12,1.4,1.39,1.18,1.17,1.39,1.17
남화토건(주),91590,2017/12,1.48,1.47,1.19,1.18,1.47,1.18
남화토건(주),91590,2018/12,1.15,1.2,0.93,0.97,1.2,0.97
남화토건(주),91590,2019/12,1.06,1.04,0.88,0.86,1.04,0.86
네이버(주),35420,2011/12,1.68,1.66,1.33,1.22,1.66,1.22
네이버(주),35420,2012/12,1.47,1.51,1.14,1.1,1.51,1.1
네이버(주),35420,2013/12,1.28,1.5,0.92,1.02,1.5,1.02
네이버(주),35420,2014/12,1.61,1.69,1.17,1.06,1.69,1.06
네이버(주),35420,2015/12,1.39,1.43,1.02,0.88,1.43,0.88
네이버(주),35420,2016/12,1.28,1.18,0.9,0.78,1.18,0.78
네이버(주),35420,2017/12,1.24,1.05,0.85,0.71,1.05,0.71
네이버(주),35420,2018/12,1.8,1.11,1.09,0.74,1.11,0.74
네이버(주),35420,2019/12,3.71,1.21,1.85,0.76,1.21,0.76
넥센타이어(주),2350,2011/12,3.1,3.75,1.18,1.17,3.75,1.17
넥센타이어(주),2350,2012/12,3.42,3.89,1.26,1.21,3.89,1.21
넥센타이어(주),2350,2013/12,3.38,3.88,1.33,1.25,3.88,1.25
넥센타이어(주),2350,2014/12,3.05,3.7,1.33,1.28,3.7,1.28
넥센타이어(주),2350,2015/12,2.94,3.58,1.45,1.37,3.58,1.37
넥센타이어(주),2350,2016/12,2.66,3.31,1.43,1.36,3.31,1.36
넥센타이어(주),2350,2017/12,2.68,3.17,1.43,1.32,3.17,1.32
넥센타이어(주),2350,2018/12,2.66,3.0,1.36,1.25,3.0,1.25
넥센타이어(주),2350,2019/12,2.45,2.92,1.32,1.22,2.92,1.22
넷마블(주),251270,2017/12,1.34,1.33,1.06,1.06,1.33,1.06
넷마블(주),251270,2018/12,0.63,0.73,0.55,0.61,0.73,0.61
넷마블(주),251270,2019/12,0.86,0.85,0.77,0.68,0.85,0.68
농업회사법인(주)농우바이오,54050,2011/10,1.49,1.76,0.86,0.88,1.76,0.88
농업회사법인(주)농우바이오,54050,2013/09,1.73,1.86,0.86,0.8,1.86,0.8
농업회사법인(주)농우바이오,54050,2014/09,1.78,2.04,0.84,0.84,2.04,0.84
농업회사법인(주)농우바이오,54050,2015/09,1.89,2.06,0.8,0.76,2.06,0.76
농업회사법인(주)농우바이오,54050,2016/12,1.76,2.02,0.58,0.64,2.02,0.64
농업회사법인(주)농우바이오,54050,2017/12,1.74,1.87,0.59,0.59,1.87,0.59
농업회사법인(주)농우바이오,54050,2018/12,1.37,1.67,0.53,0.56,1.67,0.56
농업회사법인(주)농우바이오,54050,2019/12,1.45,1.81,0.57,0.61,1.81,0.61
농업회사법인아시아종묘(주),154030,2018/09,1.88,2.1,0.54,0.57,2.1,0.57
농업회사법인아시아종묘(주),154030,2019/09,2.18,2.26,0.57,0.58,2.26,0.58
뉴지랩파마(주),214870,2015/12,4.03,,2.11,,4.03,2.11
뉴지랩파마(주),214870,2016/12,1.38,,0.85,,1.38,0.85
뉴지랩파마(주),214870,2017/12,0.75,0.54,0.53,0.41,0.54,0.41
뉴지랩파마(주),214870,2018/12,0.39,0.37,0.26,0.25,0.37,0.25
뉴지랩파마(주),214870,2019/12,1.83,1.64,0.96,0.91,1.64,0.91
다믈멀티미디어(주),93640,2011/12,3.8,,2.01,,3.8,2.01
다믈멀티미디어(주),93640,2012/12,4.67,,2.4,,4.67,2.4
다믈멀티미디어(주),93640,2013/12,3.35,,1.99,,3.35,1.99
다믈멀티미디어(주),93640,2014/12,3.83,,2.18,,3.83,2.18
