,순이익증가율,순이익증가률개별,순이익증가률연결,순이익증가율1
7411,-7.75,36.92,-7.75,-7.75
7412,-55.98,-30.6,-55.98,-55.98
7413,175.42,-99.28,175.42,175.42
7414,0.0,239.9,0.0,0.0
7415,0.0,-1584.16,0.0,0.0
7416,0.0,11111111.11,0.0,0.0
7417,0.0,749.87,0.0,0.0
7418,-38.89,63.33,-38.89,-38.89
7419,-76.47,-92.63,-76.47,-76.47
7420,-162.06,-615.25,-162.06,-162.06
7421,1254789.63,11111111.11,11111111.11,1254789.63
7422,1254789.63,11111111.11,11111111.11,1254789.63
7423,-166.19,-182.72,-166.19,-166.19
7424,1254789.63,11111111.11,11111111.11,1254789.63
7425,1254789.63,11111111.11,11111111.11,1254789.63
7426,1254789.63,11111111.11,11111111.11,1254789.63
7427,-96.94,-71.56,-96.94,-96.94
7428,-2476.8,-2486.41,-2476.8,-2476.8
7429,1254789.63,11111111.11,11111111.11,1254789.63
7430,-1942.73,-1925.83,-1942.73,-1942.73
7431,1254789.63,11111111.11,11111111.11,1254789.63
7432,1254789.63,11111111.11,11111111.11,1254789.63
7433,1254789.63,11111111.11,11111111.11,1254789.63
7434,1254789.63,11111111.11,11111111.11,1254789.63
7435,-19.61,-72.8,-19.61,-19.61
7436,241.82,-0.8,241.82,241.82
7437,-150.99,-57.61,-150.99,-150.99
7438,2378.99,2378.99,11111111.11,2378.99
7439,-115.19,-115.19,11111111.11,-115.19
7440,-318.1,11111111.11,-318.1,-318.1
7441,1254789.63,11111111.11,11111111.11,1254789.63
7442,-991.1,-556.2,-991.1,-991.1
7443,1254789.63,11111111.11,11111111.11,1254789.63
7444,-124.28,-102.63,-124.28,-124.28
7445,1254789.63,11111111.11,11111111.11,1254789.63
7446,1254789.63,11111111.11,11111111.11,1254789.63
7447,1254789.63,11111111.11,11111111.11,1254789.63
7448,1254789.63,11111111.11,11111111.11,1254789.63
7449,1254789.63,11111111.11,11111111.11,1254789.63
7450,6.91,11111111.11,6.91,6.91
7451,58.55,81.03,58.55,58.55
7452,-7.01,-6.74,-7.01,-7.01
7453,9.44,14.78,9.44,9.44
7454,-15.2,-23.3,-15.2,-15.2
7455,76.35,111.38,76.35,76.35
7456,9.1,2.43,9.1,9.1
7457,52.49,152.09,52.49,52.49
7458,-54.63,-33.43,-54.63,-54.63
7459,698.98,-69.52,698.98,698.98
7460,-105.92,65.91,-105.92,-105.92
7461,10.72,10.72,11111111.11,10.72
7462,-839.5,-839.5,11111111.11,-839.5
7463,-468.63,11111111.11,-468.63,-468.63
7464,253.0,253.0,11111111.11,253.0
7465,285.68,-65.58,285.68,285.68
7466,-98.5,-891.11,-98.5,-98.5
7467,-1455.69,11111111.11,-1455.69,-1455.69
7468,-227.52,-227.52,11111111.11,-227.52
7469,1254789.63,11111111.11,11111111.11,1254789.63
7470,1254789.63,11111111.11,11111111.11,1254789.63
7471,1254789.63,11111111.11,11111111.11,1254789.63
7472,1254789.63,11111111.11,11111111.11,1254789.63
7473,1254789.63,11111111.11,11111111.11,1254789.63
7474,-98.37,11111111.11,-98.37,-98.37
7475,-653.68,-157.82,-653.68,-653.68
7476,1254789.63,11111111.11,11111111.11,1254789.63
7477,1254789.63,11111111.11,11111111.11,1254789.63
7478,-70.12,-59.25,-70.12,-70.12
7479,-113.66,-107.23,-113.66,-113.66
7480,1254789.63,11111111.11,11111111.11,1254789.63
7481,-1155.33,-1155.33,11111111.11,-1155.33
7482,1254789.63,11111111.11,11111111.11,1254789.63
7483,-733.51,-825.67,-733.51,-733.51
7484,1254789.63,11111111.11,11111111.11,1254789.63
7485,1254789.63,11111111.11,11111111.11,1254789.63
7486,1254789.63,11111111.11,11111111.11,1254789.63
7487,0.79,2.04,0.79,0.79
7488,-10.14,-6.77,-10.14,-10.14
7489,90.74,78.43,90.74,90.74
7490,25.23,29.51,25.23,25.23
7491,-0.36,-2.41,-0.36,-0.36
7492,48.54,48.51,48.54,48.54
7493,29.38,29.38,29.38,29.38
7494,-40.77,-40.77,-40.77,-40.77
7495,35.21,159.41,35.21,35.21
7496,0.0,-18.79,0.0,0.0
7497,0.0,0.27,0.0,0.0
7498,0.0,-63.54,0.0,0.0
7499,0.0,266.26,0.0,0.0
7500,0.0,62.83,0.0,0.0
7501,0.0,-42.49,0.0,0.0
7502,0.0,61.43,0.0,0.0
7503,176.83,-6.65,176.83,176.83
7504,-63.88,-66.04,-63.88,-63.88
7505,0.0,-64.78,0.0,0.0
7506,0.0,52.99,0.0,0.0
7507,-35.89,19.74,-35.89,-35.89
7508,20.99,43.9,20.99,20.99
7509,21.74,16.96,21.74,21.74
7510,17.34,-6.3,17.34,17.34
7511,-54.61,-57.27,-54.61,-54.61
7512,-13.34,-0.48,-13.34,-13.34
7513,85.06,15.37,85.06,85.06
7514,18.61,-83.04,18.61,18.61
7515,-69.54,410.22,-69.54,-69.54
7516,106.48,-29.25,106.48,106.48
7517,-67.29,1.96,-67.29,-67.29
7518,-255.18,-258.61,-255.18,-255.18
7519,1254789.63,11111111.11,11111111.11,1254789.63
7520,130.7,2.39,130.7,130.7
7521,-78.57,-61.5,-78.57,-78.57
7522,1183.06,569.66,1183.06,1183.06
7523,0.0,-84.0,0.0,0.0
7524,-287.21,-2054.36,-287.21,-287.21
7525,1254789.63,11111111.11,11111111.11,1254789.63
7526,40.03,27.71,40.03,40.03
7527,-96.97,-122.42,-96.97,-96.97
7528,3735.48,11111111.11,3735.48,3735.48
7529,0.0,11111111.11,0.0,0.0
7530,0.0,11111111.11,0.0,0.0
7531,0.0,11111111.11,0.0,0.0
7532,-71.37,11111111.11,-71.37,-71.37
7533,-256.14,-118.61,-256.14,-256.14
7534,1254789.63,11111111.11,11111111.11,1254789.63
7535,112.25,112.25,11111111.11,112.25
7536,-1.86,-1.86,11111111.11,-1.86
7537,2235.86,2235.86,11111111.11,2235.86
7538,-187.02,-151.61,-187.02,-187.02
7539,1254789.63,11111111.11,11111111.11,1254789.63
7540,1254789.63,11111111.11,11111111.11,1254789.63
7541,1254789.63,11111111.11,11111111.11,1254789.63
7542,1254789.63,11111111.11,11111111.11,1254789.63
7543,-736.1,-736.1,11111111.11,-736.1
7544,1254789.63,11111111.11,11111111.11,1254789.63
7545,1254789.63,11111111.11,11111111.11,1254789.63
7546,131.26,131.26,11111111.11,131.26
7547,-881.14,-1242.96,-881.14,-881.14
7548,1254789.63,11111111.11,11111111.11,1254789.63
7549,1254789.63,11111111.11,11111111.11,1254789.63
7550,1254789.63,11111111.11,11111111.11,1254789.63
7551,1254789.63,11111111.11,11111111.11,1254789.63
7552,0.0,11111111.11,0.0,0.0
7553,0.0,11111111.11,0.0,0.0
7554,0.0,11111111.11,0.0,0.0
7555,0.0,11111111.11,0.0,0.0
7556,0.0,0.0,0.0,0.0
7557,-151.44,-150.5,-151.44,-151.44
7558,1254789.63,11111111.11,11111111.11,1254789.63
7559,1254789.63,11111111.11,11111111.11,1254789.63
7560,1254789.63,11111111.11,11111111.11,1254789.63
7561,-10.45,-5.24,-10.45,-10.45
7562,1026.18,326.03,1026.18,1026.18
7563,-81.79,-51.09,-81.79,-81.79
7564,83.84,84.02,83.84,83.84
7565,-14.38,-16.58,-14.38,-14.38
7566,-56.52,-28.37,-56.52,-56.52
7567,2.43,-48.3,2.43,2.43
7568,-47.03,-6.86,-47.03,-47.03
7569,-147.03,-304.42,-147.03,-147.03
7570,1254789.63,11111111.11,11111111.11,1254789.63
7571,906.28,1332.32,906.28,906.28
7572,0.0,0.1,0.0,0.0
7573,0.0,38.42,0.0,0.0
7574,105.04,-15.8,105.04,105.04
7575,67.94,-4.42,67.94,67.94
7576,-47.78,-28.16,-47.78,-47.78
7577,19.0,73.64,19.0,19.0
7578,81.76,35.95,81.76,81.76
7579,3.19,-33.41,3.19,3.19
7580,293.22,892.42,293.22,293.22
7581,-93.83,-96.44,-93.83,-93.83
7582,-308.04,-465.18,-308.04,-308.04
7583,1254789.63,11111111.11,11111111.11,1254789.63
7584,-11.07,-10.09,-11.07,-11.07
7585,-4.55,4.9,-4.55,-4.55
7586,-6.94,-77.8,-6.94,-6.94
7587,-88.04,-289.08,-88.04,-88.04
7588,-2058.63,11111111.11,-2058.63,-2058.63
7589,1254789.63,11111111.11,11111111.11,1254789.63
7590,49.0,35.09,49.0,49.0
7591,10.14,9.7,10.14,10.14
7592,194.89,350.38,194.89,194.89
7593,-24.81,-23.8,-24.81,-24.81
7594,-97.16,-95.57,-97.16,-97.16
7595,77.83,-5.08,77.83,77.83
7596,6.26,32.86,6.26,6.26
7597,63.63,39.73,63.63,63.63
7598,64.01,87.98,64.01,64.01
7599,0.45,-0.17,0.45,0.45
7600,31.17,33.4,31.17,31.17
7601,45.4,42.84,45.4,45.4
7602,18.46,16.8,18.46,18.46
7603,36.88,-27.28,36.88,36.88
7604,-39.77,21.8,-39.77,-39.77
7605,-103.41,-102.84,-103.41,-103.41
7606,1254789.63,11111111.11,11111111.11,1254789.63
7607,-5807.45,11111111.11,-5807.45,-5807.45
7608,1254789.63,11111111.11,11111111.11,1254789.63
7609,-241.9,-76.58,-241.9,-241.9
7610,-540.08,-540.08,11111111.11,-540.08
7611,1254789.63,11111111.11,11111111.11,1254789.63
7612,1254789.63,11111111.11,11111111.11,1254789.63
7613,0.0,0.0,0.0,0.0
7614,-146.15,-146.3,-146.15,-146.15
7615,1254789.63,11111111.11,11111111.11,1254789.63
7616,124.69,124.15,124.69,124.69
7617,-37.68,-31.64,-37.68,-37.68
7618,-61.88,-56.3,-61.88,-61.88
7619,-87.45,-159.77,-87.45,-87.45
7620,195.48,11111111.11,195.48,195.48
7621,277.64,-205.46,277.64,277.64
7622,0.0,11111111.11,0.0,0.0
7623,0.0,11111111.11,0.0,0.0
7624,-65.26,359.47,-65.26,-65.26
7625,123.54,191.98,123.54,123.54
7626,28.76,-167.72,28.76,28.76
7627,-120.39,11111111.11,-120.39,-120.39
7628,1254789.63,11111111.11,11111111.11,1254789.63
7629,-79.54,124.54,-79.54,-79.54
7630,388.78,429.92,388.78,388.78
7631,-68.41,85.18,-68.41,-68.41
7632,-288.53,-10.86,-288.53,-288.53
7633,70.58,70.58,11111111.11,70.58
7634,-9.33,-42.94,-9.33,-9.33
7635,-214.06,-175.97,-214.06,-214.06
7636,1254789.63,11111111.11,11111111.11,1254789.63
7637,-5291.02,11111111.11,-5291.02,-5291.02
7638,1254789.63,11111111.11,11111111.11,1254789.63
7639,1254789.63,11111111.11,11111111.11,1254789.63
7640,384.41,-63.09,384.41,384.41
7641,0.0,316.48,0.0,0.0
7642,0.0,-42.37,0.0,0.0
7643,0.0,-25.74,0.0,0.0
7644,-52.56,620.17,-52.56,-52.56
7645,-51.84,-81.27,-51.84,-51.84
7646,-3.22,193.25,-3.22,-3.22
7647,-9.28,-59.49,-9.28,-9.28
7648,374.99,330.97,374.99,374.99
7649,-1.85,-6.74,-1.85,-1.85
7650,31.33,20.69,31.33,31.33
7651,137.8,14.68,137.8,137.8
7652,102.64,190.86,102.64,102.64
7653,-92.53,-88.42,-92.53,-92.53
7654,-20.48,-21.66,-20.48,-20.48
7655,38.28,42.22,38.28,38.28
7656,-223.62,-208.94,-223.62,-223.62
7657,1254789.63,11111111.11,11111111.11,1254789.63
7658,1254789.63,11111111.11,11111111.11,1254789.63
7659,658.23,-513.31,658.23,658.23
7660,0.0,11111111.11,0.0,0.0
7661,0.0,-20.47,0.0,0.0
7662,0.0,-26.77,0.0,0.0
7663,0.0,-28.42,0.0,0.0
7664,0.0,-39.51,0.0,0.0
7665,-52.02,19.04,-52.02,-52.02
7666,25.09,73.89,25.09,25.09
7667,-16.49,-36.62,-16.49,-16.49
7668,76.19,-56.67,76.19,76.19
7669,13.24,1655.45,13.24,13.24
7670,0.0,20.42,0.0,0.0
7671,0.0,-14.04,0.0,0.0
7672,0.0,-69.02,0.0,0.0
7673,0.0,79.44,0.0,0.0
7674,0.0,-50.06,0.0,0.0
7675,0.0,-304.86,0.0,0.0
7676,-9.74,11111111.11,-9.74,-9.74
7677,-26.12,-25.86,-26.12,-26.12
7678,49.97,46.85,49.97,49.97
7679,-29.97,-33.51,-29.97,-29.97
7680,0.95,-1.13,0.95,0.95
7681,2.57,-0.55,2.57,2.57
7682,-5.53,-2.81,-5.53,-5.53
7683,-56.5,-64.76,-56.5,-56.5
7684,288.06,380.44,288.06,288.06
7685,-45.95,-38.91,-45.95,-45.95
7686,-73.47,-76.74,-73.47,-73.47
7687,299.84,327.02,299.84,299.84
7688,733.28,158.71,733.28,733.28
7689,42.22,99.86,42.22,42.22
7690,-55.79,-121.98,-55.79,-55.79
7691,-249.06,11111111.11,-249.06,-249.06
7692,1254789.63,11111111.11,11111111.11,1254789.63
7693,-89.05,246.82,-89.05,-89.05
7694,6698.24,579.39,6698.24,6698.24
7695,98.05,126.55,98.05,98.05
7696,-59.24,-14.01,-59.24,-59.24
7697,-88.83,-86.61,-88.83,-88.83
7698,0.0,-46.11,0.0,0.0
7699,0.0,-28.67,0.0,0.0
7700,0.0,17.99,0.0,0.0
7701,0.0,11.52,0.0,0.0
7702,0.0,79.21,0.0,0.0
7703,0.0,-142.66,0.0,0.0
7704,0.0,11111111.11,0.0,0.0
7705,0.0,11111111.11,0.0,0.0
7706,-13.94,11111111.11,-13.94,-13.94
7707,-152.83,-171.88,-152.83,-152.83
7708,1254789.63,11111111.11,11111111.11,1254789.63
7709,1254789.63,11111111.11,11111111.11,1254789.63
7710,13.05,-0.21,13.05,13.05
7711,-618.15,-587.77,-618.15,-618.15
7712,1254789.63,11111111.11,11111111.11,1254789.63
7713,-43.41,-43.77,-43.41,-43.41
7714,-964.6,-985.54,-964.6,-964.6
7715,1254789.63,11111111.11,11111111.11,1254789.63
7716,-74.73,-87.01,-74.73,-74.73
7717,0.0,-70.81,0.0,0.0
7718,-55.16,215.17,-55.16,-55.16
7719,194.14,225.5,194.14,194.14
7720,-14.99,-17.31,-14.99,-14.99
7721,150.91,109.69,150.91,150.91
7722,73.65,94.89,73.65,73.65
7723,-21.82,-24.51,-21.82,-21.82
7724,-77.02,-75.91,-77.02,-77.02
7725,-21.53,-13.13,-21.53,-21.53
7726,-33.32,-28.87,-33.32,-33.32
7727,49.57,55.03,49.57,49.57
7728,45.63,29.8,45.63,45.63
7729,0.0,-14.59,0.0,0.0
7730,-19.47,-17.49,-19.47,-19.47
7731,-17.72,12.29,-17.72,-17.72
7732,126.89,64.99,126.89,126.89
7733,-12.34,-7.95,-12.34,-12.34
7734,168.98,146.57,168.98,168.98
7735,-52.88,-40.44,-52.88,-52.88
7736,-39.01,-67.91,-39.01,-39.01
7737,-1.84,-147.31,-1.84,-1.84
7738,0.0,11111111.11,0.0,0.0
7739,0.0,-2565.0,0.0,0.0
7740,0.0,11111111.11,0.0,0.0
7741,0.0,41.36,0.0,0.0
7742,-5.35,420.7,-5.35,-5.35
7743,-85.34,-85.34,-85.34,-85.34
7744,498.08,498.08,498.08,498.08
7745,-9.79,-9.79,-9.79,-9.79
7746,33.61,-90.37,33.61,33.61
7747,0.0,13.4,0.0,0.0
7748,0.0,-64.24,0.0,0.0
7749,0.0,580.04,0.0,0.0
7750,0.0,-64.88,0.0,0.0
7751,-123.73,-440.08,-123.73,-123.73
7752,1254789.63,11111111.11,11111111.11,1254789.63
7753,-2112.34,-3414.62,-2112.34,-2112.34
7754,1254789.63,11111111.11,11111111.11,1254789.63
7755,37.91,287.72,37.91,37.91
7756,-94.83,-86.31,-94.83,-94.83
7757,-1987.59,-225.09,-1987.59,-1987.59
7758,1254789.63,11111111.11,11111111.11,1254789.63
7759,1254789.63,11111111.11,11111111.11,1254789.63
7760,1254789.63,11111111.11,11111111.11,1254789.63
7761,1254789.63,11111111.11,11111111.11,1254789.63
7762,-4.0,38.51,-4.0,-4.0
7763,-142.68,-62.55,-142.68,-142.68
7764,-17.1,-17.1,11111111.11,-17.1
7765,-83.34,-83.34,11111111.11,-83.34
7766,1001.92,1001.92,11111111.11,1001.92
7767,0.0,0.0,0.0,0.0
7768,0.0,-95.06,0.0,0.0
7769,0.0,-805.54,0.0,0.0
7770,0.0,11111111.11,0.0,0.0
7771,-9.34,7952.51,-9.34,-9.34
7772,-33.59,-31.93,-33.59,-33.59
7773,54.94,16.16,54.94,54.94
7774,266.53,268.87,266.53,266.53
7775,-35.83,-29.42,-35.83,-35.83
7776,-33.69,-31.36,-33.69,-33.69
7777,-19.81,-23.69,-19.81,-19.81
7778,51.8,38.82,51.8,51.8
7779,12.22,16.47,12.22,12.22
7780,-49.68,-108.08,-49.68,-49.68
7781,0.0,11111111.11,0.0,0.0
7782,0.0,11111111.11,0.0,0.0
7783,0.0,11111111.11,0.0,0.0
7784,0.0,-412.23,0.0,0.0
7785,0.0,11111111.11,0.0,0.0
7786,0.0,-68.52,0.0,0.0
7787,0.0,756.43,0.0,0.0
7788,0.0,-8.03,0.0,0.0
7789,0.0,644.73,0.0,0.0
7790,-25.09,-53.08,-25.09,-25.09
7791,31.91,66.24,31.91,31.91
7792,-38.67,-12.37,-38.67,-38.67
7793,87.83,45.23,87.83,87.83
7794,104.54,71.6,104.54,104.54
7795,477.8,335.7,477.8,477.8
7796,-88.16,-86.22,-88.16,-88.16
7797,-98.81,-82.82,-98.81,-98.81
7798,5171.88,-29.14,5171.88,5171.88
7799,-71.74,31.04,-71.74,-71.74
7800,-3.28,-3.3,-3.28,-3.28
7801,-21.01,-34.96,-21.01,-21.01
7802,-23.1,23.17,-23.1,-23.1
7803,-126.44,-71.29,-126.44,-126.44
7804,-3432.77,-3432.77,11111111.11,-3432.77
7805,1254789.63,11111111.11,11111111.11,1254789.63
7806,1254789.63,11111111.11,11111111.11,1254789.63
7807,1254789.63,11111111.11,11111111.11,1254789.63
7808,0.0,-270.28,0.0,0.0
7809,0.0,11111111.11,0.0,0.0
7810,0.0,11111111.11,0.0,0.0
7811,0.0,11111111.11,0.0,0.0
7812,0.0,11111111.11,0.0,0.0
7813,0.0,11111111.11,0.0,0.0
7814,0.0,11111111.11,0.0,0.0
7815,0.0,-358.15,0.0,0.0
7816,0.0,11111111.11,0.0,0.0
7817,0.0,-251.56,0.0,0.0
7818,0.0,11111111.11,0.0,0.0
7819,-96.06,11111111.11,-96.06,-96.06
7820,62.29,62.29,62.29,62.29
7821,10.53,10.53,10.53,10.53
7822,1316.05,233.41,1316.05,1316.05
7823,-53.26,107.55,-53.26,-53.26
7824,-164.96,-148.83,-164.96,-164.96
7825,1254789.63,11111111.11,11111111.11,1254789.63
7826,-12.93,-11.42,-12.93,-12.93
7827,-15.73,-17.09,-15.73,-15.73
7828,-7.91,-9.18,-7.91,-7.91
7829,9.44,11.64,9.44,9.44
7830,-27.02,-24.88,-27.02,-27.02
7831,15.73,12.19,15.73,15.73
7832,10.28,8.3,10.28,10.28
7833,64.6,62.86,64.6,64.6
7834,235.47,-127.25,235.47,235.47
7835,-12.11,11111111.11,-12.11,-12.11
7836,123.01,11111111.11,123.01,123.01
7837,-33.82,-1170.91,-33.82,-33.82
7838,-140.32,11111111.11,-140.32,-140.32
7839,1254789.63,11111111.11,11111111.11,1254789.63
7840,273.28,11111111.11,273.28,273.28
7841,1018.53,11111111.11,1018.53,1018.53
7842,0.0,11111111.11,0.0,0.0
7843,0.0,11111111.11,0.0,0.0
7844,0.0,11111111.11,0.0,0.0
7845,-143.15,11111111.11,-143.15,-143.15
7846,1254789.63,11111111.11,11111111.11,1254789.63
7847,-121.0,-327.22,-121.0,-121.0
7848,1254789.63,11111111.11,11111111.11,1254789.63
7849,1254789.63,11111111.11,11111111.11,1254789.63
7850,0.0,11111111.11,0.0,0.0
7851,0.0,126.18,0.0,0.0
7852,0.0,128.9,0.0,0.0
7853,0.0,-43.77,0.0,0.0
7854,0.0,-71.9,0.0,0.0
7855,0.0,148.27,0.0,0.0
7856,0.0,177.24,0.0,0.0
7857,0.0,72.72,0.0,0.0
7858,0.0,64.02,0.0,0.0
7859,0.0,25.62,0.0,0.0
7860,0.0,-0.06,0.0,0.0
7861,0.0,-110.02,0.0,0.0
7862,0.0,11111111.11,0.0,0.0
7863,0.0,11111111.11,0.0,0.0
7864,0.0,11111111.11,0.0,0.0
7865,0.0,11111111.11,0.0,0.0
7866,-150.89,11111111.11,-150.89,-150.89
7867,1254789.63,11111111.11,11111111.11,1254789.63
7868,1254789.63,11111111.11,11111111.11,1254789.63
7869,1254789.63,11111111.11,11111111.11,1254789.63
7870,1254789.63,11111111.11,11111111.11,1254789.63
7871,1254789.63,11111111.11,11111111.11,1254789.63
7872,1690.13,3493.88,1690.13,1690.13
7873,-76.08,-78.32,-76.08,-76.08
7874,-113.99,-131.55,-113.99,-113.99
7875,1254789.63,11111111.11,11111111.11,1254789.63
7876,-68.61,-83.13,-68.61,-68.61
7877,-678.25,-1568.08,-678.25,-678.25
7878,1254789.63,11111111.11,11111111.11,1254789.63
7879,-24.19,0.86,-24.19,-24.19
7880,24.9,4.41,24.9,24.9
7881,-30.51,-15.93,-30.51,-30.51
7882,-31.93,-42.76,-31.93,-31.93
7883,-233.41,-17.72,-233.41,-233.41
7884,-274.57,-274.57,11111111.11,-274.57
7885,1254789.63,11111111.11,11111111.11,1254789.63
7886,54.52,54.52,11111111.11,54.52
7887,5.96,5.96,11111111.11,5.96
7888,-79.38,-41.66,-79.38,-79.38
7889,51.95,-21.39,51.95,51.95
7890,259.1,40.33,259.1,259.1
7891,-109.19,-127.13,-109.19,-109.19
7892,1254789.63,11111111.11,11111111.11,1254789.63
7893,-261.98,11111111.11,-261.98,-261.98
7894,122.7,122.7,11111111.11,122.7
7895,-18.51,-18.51,11111111.11,-18.51
7896,-78.05,-78.05,11111111.11,-78.05
7897,-1810.4,-1810.4,11111111.11,-1810.4
7898,1254789.63,11111111.11,11111111.11,1254789.63
7899,1254789.63,11111111.11,11111111.11,1254789.63
7900,922.28,-443.32,922.28,922.28
7901,240.92,11111111.11,240.92,240.92
7902,-214.07,-225.57,-214.07,-214.07
7903,1254789.63,11111111.11,11111111.11,1254789.63
7904,0.0,11111111.11,0.0,0.0
7905,-51.28,11111111.11,-51.28,-51.28
7906,32.93,11111111.11,32.93,32.93
7907,-62.64,-37.25,-62.64,-62.64
7908,33.47,501.54,33.47,33.47
7909,934.37,-185.16,934.37,934.37
7910,-8.85,11111111.11,-8.85,-8.85
7911,-240.89,11111111.11,-240.89,-240.89
7912,1254789.63,11111111.11,11111111.11,1254789.63
7913,-70.89,-271.37,-70.89,-70.89
7914,0.0,11111111.11,0.0,0.0
7915,0.0,-4.28,0.0,0.0
7916,0.0,9.76,0.0,0.0
7917,0.0,-36.67,0.0,0.0
7918,0.0,161.13,0.0,0.0
7919,0.0,39.95,0.0,0.0
7920,-14.57,-66.44,-14.57,-14.57
7921,-51.77,-52.47,-51.77,-51.77
7922,-42.0,-48.15,-42.0,-42.0
7923,-75.93,-74.92,-75.93,-75.93
7924,154.22,17.34,154.22,154.22
7925,-51.86,124.56,-51.86,-51.86
7926,1320.27,-10.86,1320.27,1320.27
7927,0.0,107.51,0.0,0.0
7928,0.0,-26.33,0.0,0.0
7929,0.0,5.37,0.0,0.0
7930,0.0,35.79,0.0,0.0
7931,0.0,23.38,0.0,0.0
7932,0.0,-58.76,0.0,0.0
7933,0.0,106.79,0.0,0.0
7934,0.0,25.18,0.0,0.0
7935,-57.39,16.67,-57.39,-57.39
7936,-68.08,-61.94,-68.08,-68.08
7937,50.23,-71.37,50.23,50.23
7938,-225.83,22.54,-225.83,-225.83
7939,939.6,939.6,11111111.11,939.6
7940,-84.52,-60.39,-84.52,-84.52
7941,77.16,-9.83,77.16,77.16
7942,23.0,-31.97,23.0,23.0
7943,-42.67,-52.85,-42.67,-42.67
7944,-425.37,-1001.63,-425.37,-425.37
7945,1254789.63,11111111.11,11111111.11,1254789.63
7946,1.33,-2.76,1.33,1.33
7947,-197.91,-174.47,-197.91,-197.91
7948,1254789.63,11111111.11,11111111.11,1254789.63
7949,1254789.63,11111111.11,11111111.11,1254789.63
7950,0.0,11111111.11,0.0,0.0
7951,0.0,11111111.11,0.0,0.0
7952,0.0,11111111.11,0.0,0.0
7953,0.0,11111111.11,0.0,0.0
7954,0.0,11111111.11,0.0,0.0
7955,0.0,11111111.11,0.0,0.0
7956,0.0,11111111.11,0.0,0.0
7957,192.61,566.17,192.61,192.61
7958,145.46,149.67,145.46,145.46
7959,34.98,46.17,34.98,34.98
7960,-1.76,-6.28,-1.76,-1.76
7961,-32.12,-22.41,-32.12,-32.12
7962,-19.78,-21.58,-19.78,-19.78
7963,-169.16,-84.97,-169.16,-169.16
7964,10.63,10.63,11111111.11,10.63
7965,164.66,164.66,11111111.11,164.66
7966,-21.68,-76.67,-21.68,-21.68
7967,-88.95,-96.9,-88.95,-88.95
7968,689.67,2512.87,689.67,689.67
7969,20.78,25.38,20.78,20.78
7970,-49.89,-29.67,-49.89,-49.89
7971,23.01,5.6,23.01,23.01
7972,254.49,224.31,254.49,254.49
7973,-98.01,-96.84,-98.01,-98.01
7974,-12338.62,-7691.84,-12338.62,-12338.62
7975,1254789.63,11111111.11,11111111.11,1254789.63
7976,1254789.63,11111111.11,11111111.11,1254789.63
7977,1254789.63,11111111.11,11111111.11,1254789.63
7978,1254789.63,11111111.11,11111111.11,1254789.63
7979,5050.04,856.22,5050.04,5050.04
7980,-66.51,-18.99,-66.51,-66.51
7981,-957.89,-496.0,-957.89,-957.89
7982,1254789.63,11111111.11,11111111.11,1254789.63
7983,1254789.63,11111111.11,11111111.11,1254789.63
7984,5044.01,9734.61,5044.01,5044.01
7985,24.44,8.01,24.44,24.44
7986,-9.48,-6.86,-9.48,-9.48
7987,-10.0,11.21,-10.0,-10.0
7988,31.83,18.72,31.83,31.83
7989,-146.97,-140.78,-146.97,-146.97
7990,1254789.63,11111111.11,11111111.11,1254789.63
7991,1254789.63,11111111.11,11111111.11,1254789.63
7992,-148.06,-211.88,-148.06,-148.06
7993,1254789.63,11111111.11,11111111.11,1254789.63
7994,-79.43,-67.06,-79.43,-79.43
7995,556.6,-20.45,556.6,556.6
7996,-366.06,-1027.01,-366.06,-366.06
7997,1254789.63,11111111.11,11111111.11,1254789.63
7998,0.0,173.75,0.0,0.0
7999,0.0,83.85,0.0,0.0
8000,0.0,-20.03,0.0,0.0
8001,0.0,-1.87,0.0,0.0
8002,0.0,-51.66,0.0,0.0
8003,0.0,29.06,0.0,0.0
8004,0.0,29.35,0.0,0.0
8005,0.0,81.96,0.0,0.0
8006,-83.75,-76.83,-83.75,-83.75
8007,20.7,33.36,20.7,20.7
8008,-60.91,-58.17,-60.91,-60.91
8009,-1524.94,-1270.42,-1524.94,-1524.94
8010,1254789.63,11111111.11,11111111.11,1254789.63
8011,75.61,-60.01,75.61,75.61
8012,-561.46,-558.66,-561.46,-561.46
8013,1254789.63,11111111.11,11111111.11,1254789.63
8014,19.56,6.9,19.56,19.56
8015,-485.68,-545.07,-485.68,-485.68
8016,1254789.63,11111111.11,11111111.11,1254789.63
8017,-78.6,-84.95,-78.6,-78.6
8018,30.73,288.91,30.73,30.73
8019,-33.09,-94.72,-33.09,-33.09
8020,49.27,98.78,49.27,49.27
8021,90.77,-548.98,90.77,90.77
8022,160.96,11111111.11,160.96,160.96
8023,129.83,61.38,129.83,129.83
8024,-92.19,-86.14,-92.19,-92.19
8025,-46.25,-38.27,-46.25,-46.25
8026,-224.67,-207.53,-224.67,-224.67
8027,1254789.63,11111111.11,11111111.11,1254789.63
8028,1254789.63,11111111.11,11111111.11,1254789.63
8029,1254789.63,11111111.11,11111111.11,1254789.63
8030,0.0,1449.18,0.0,0.0
8031,-98.3,-146.55,-98.3,-98.3
8032,-1060.88,11111111.11,-1060.88,-1060.88
8033,1254789.63,11111111.11,11111111.11,1254789.63
