회사명,거래소코드,회계년도,유형자산(*)(IFRS)(천원),유형자산(*)(IFRS연결)(천원)
(주)비에이치,090460,2012/12,44646444,76245678
(주)비에이치,090460,2013/12,84987544,115592862
(주)비에이치,090460,2014/12,110305749,136723455
(주)비에이치,090460,2015/12,110801686,142507414
(주)비에이치,090460,2016/12,102073424,145290034
(주)비에이치,090460,2017/12,88288667,163757789
(주)비에이치,090460,2018/12,81378426,195650934
(주)비에이치,090460,2019/12,72169932,206363191
(주)비엔지티,032790,2011/12,5758721,6127088
(주)비엔지티,032790,2012/12,5828745,9970863
(주)비엔지티,032790,2013/12,922058,4409393
(주)비엔지티,032790,2014/12,486539,3995523
(주)비엔지티,032790,2015/12,1225672,3576526
(주)비엔지티,032790,2016/12,8619472,13137129
(주)비엔지티,032790,2017/12,10164393,13485379
(주)비엔지티,032790,2018/12,13012228,16033752
(주)비엔지티,032790,2019/12,10235540,14065626
(주)비엘,142760,2016/12,1459015,
(주)비엘,142760,2017/12,3892748,3892748
(주)비엘,142760,2018/12,3494424,32084966
(주)비엘,142760,2019/12,3778651,33742024
(주)비엘팜텍,065170,2011/12,2032080,26630235
(주)비엘팜텍,065170,2012/12,2021027,26158378
(주)비엘팜텍,065170,2013/12,1916319,24884945
(주)비엘팜텍,065170,2014/12,1859421,23628157
(주)비엘팜텍,065170,2015/12,2988335,24207793
(주)비엘팜텍,065170,2016/12,5532501,27737687
(주)비엘팜텍,065170,2017/12,5596566,29653204
(주)비엘팜텍,065170,2018/12,5415450,28662345
(주)비엘팜텍,065170,2019/12,2115454,30123432
(주)비엠티,086670,2011/12,28224472,32356844
(주)비엠티,086670,2012/12,28032009,31993086
(주)비엠티,086670,2013/12,32405431,36220716
(주)비엠티,086670,2014/12,35105771,38848998
(주)비엠티,086670,2015/12,34423778,38092151
(주)비엠티,086670,2016/12,33919152,37516350
(주)비엠티,086670,2017/12,36311373,39838015
(주)비엠티,086670,2018/12,37506426,40962511
(주)비엠티,086670,2019/12,37657715,41043244
(주)비올,335890,2019/12,,
(주)비와이씨,001460,2011/12,46242493,50049907
(주)비와이씨,001460,2012/12,43201244,57933318
(주)비와이씨,001460,2013/12,57228893,69384235
(주)비와이씨,001460,2014/12,74043611,87275949
(주)비와이씨,001460,2015/12,54057794,65860300
(주)비와이씨,001460,2016/12,52346357,66665983
(주)비와이씨,001460,2017/12,55059004,67609243
(주)비와이씨,001460,2018/12,55210733,66659239
(주)비와이씨,001460,2019/12,56899382,68972515
(주)비즈니스온커뮤니케이션,138580,2017/12,169405,
(주)비즈니스온커뮤니케이션,138580,2018/12,147803,
(주)비즈니스온커뮤니케이션,138580,2019/12,1159741,
(주)비지에프,027410,2014/12,293187931,369235411
(주)비지에프,027410,2015/12,304553251,374283735
(주)비지에프,027410,2016/12,341325142,577393035
(주)비지에프,027410,2017/12,42646064,215256407
(주)비지에프,027410,2018/12,26890470,196524611
(주)비지에프,027410,2019/12,24893685,196153387
(주)비지에프리테일,282330,2017/12,361958395,402170959
(주)비지에프리테일,282330,2018/12,426799770,486125143
(주)비지에프리테일,282330,2019/12,461601034,549816981
(주)비츠로셀,082920,2011/03,12451790,
(주)비츠로셀,082920,2012/03,16759203,
(주)비츠로셀,082920,2013/03,24327536,24327536
(주)비츠로셀,082920,2014/03,31096163,31101857
(주)비츠로셀,082920,2015/06,37877081,37881393
(주)비츠로셀,082920,2016/06,41273163,41299751
(주)비츠로셀,082920,2017/06,18353758,18357523
(주)비츠로셀,082920,2018/12,84511253,84508341
(주)비츠로셀,082920,2019/12,83468321,83744747
(주)비츠로시스,054220,2011/03,12816422,12883287
(주)비츠로시스,054220,2012/03,13227632,13337308
(주)비츠로시스,054220,2013/03,16771335,18106444
(주)비츠로시스,054220,2014/03,16710083,18005332
(주)비츠로시스,054220,2015/03,16480536,17732535
(주)비츠로시스,054220,2016/03,16229463,
(주)비츠로시스,054220,2017/03,18929930,
(주)비츠로시스,054220,2018/03,20404848,
(주)비츠로시스,054220,2019/03,0,
(주)비츠로테크,042370,2011/03,22761506,23835137
(주)비츠로테크,042370,2012/03,24140283,25196917
(주)비츠로테크,042370,2013/03,24903020,
(주)비츠로테크,042370,2014/03,24345806,
(주)비츠로테크,042370,2015/06,28586134,
(주)비츠로테크,042370,2016/06,29021123,
(주)비츠로테크,042370,2017/06,25270968,57721694
(주)비츠로테크,042370,2018/06,24858104,125562174
(주)비츠로테크,042370,2019/12,24320267,150728988
(주)비케이홀딩스,050090,2011/12,54771988,55381871
(주)비케이홀딩스,050090,2012/12,47288767,50967610
(주)비케이홀딩스,050090,2013/12,43739386,47015150
(주)비케이홀딩스,050090,2014/12,22028842,22028842
(주)비케이홀딩스,050090,2015/12,19786043,
(주)비케이홀딩스,050090,2016/12,12368716,
(주)비케이홀딩스,050090,2017/12,12041126,
(주)비케이홀딩스,050090,2018/12,2295502,2938799
(주)비케이홀딩스,050090,2019/12,2194117,2805158
(주)비투엔,307870,2018/12,,
(주)비투엔,307870,2019/12,,
(주)비트컴퓨터,032850,2011/12,15770810,15798596
(주)비트컴퓨터,032850,2012/12,15374119,15415815
(주)비트컴퓨터,032850,2013/12,14982302,15048558
(주)비트컴퓨터,032850,2014/12,14631051,14696365
(주)비트컴퓨터,032850,2015/12,17618487,17677742
(주)비트컴퓨터,032850,2016/12,15390729,15430491
(주)비트컴퓨터,032850,2017/12,15490323,15514855
(주)비트컴퓨터,032850,2018/12,15268392,15294225
(주)비트컴퓨터,032850,2019/12,17784531,17809844
(주)비피도,238200,2018/12,12476803,
(주)비피도,238200,2019/12,29652521,29729169
(주)빅솔론,093190,2011/12,8373392,9288462
(주)빅솔론,093190,2012/12,9149873,9519467
(주)빅솔론,093190,2013/12,10212273,10501583
(주)빅솔론,093190,2014/12,9183442,9409341
(주)빅솔론,093190,2015/12,9145173,9313510
(주)빅솔론,093190,2016/12,10587023,11210481
(주)빅솔론,093190,2017/12,10882590,11364927
(주)빅솔론,093190,2018/12,11130911,11586943
(주)빅솔론,093190,2019/12,13545470,14489226
(주)빅텍,065450,2011/12,16281890,
(주)빅텍,065450,2012/12,9327765,
(주)빅텍,065450,2013/12,8181026,
(주)빅텍,065450,2014/12,9716932,
(주)빅텍,065450,2015/12,19147141,
(주)빅텍,065450,2016/12,18392102,
(주)빅텍,065450,2017/12,17095900,
(주)빅텍,065450,2018/12,16611675,
(주)빅텍,065450,2019/12,15215731,
(주)빙그레,005180,2011/12,191681255,192666363
(주)빙그레,005180,2012/12,202171199,203241338
(주)빙그레,005180,2013/12,217335779,218255249
(주)빙그레,005180,2014/12,228658379,229708688
(주)빙그레,005180,2015/12,227655844,227672063
(주)빙그레,005180,2016/12,226285226,226372914
(주)빙그레,005180,2017/12,220686033,220820712
(주)빙그레,005180,2018/12,213501951,213613509
(주)빙그레,005180,2019/12,214844798,215055172
(주)사람인에이치알,143240,2012/12,6997819,
(주)사람인에이치알,143240,2013/12,7759886,
(주)사람인에이치알,143240,2014/12,7572417,7617296
(주)사람인에이치알,143240,2015/12,7920115,
(주)사람인에이치알,143240,2016/12,9814410,9833308
(주)사람인에이치알,143240,2017/12,9586772,9590550
(주)사람인에이치알,143240,2018/12,9449981,9453387
(주)사람인에이치알,143240,2019/12,11224555,11228418
(주)사조대림,003960,2011/12,67009722,116412472
(주)사조대림,003960,2012/12,65101762,114773844
(주)사조대림,003960,2013/12,64674720,115632295
(주)사조대림,003960,2014/12,63754631,116272149
(주)사조대림,003960,2015/12,56734787,246099023
(주)사조대림,003960,2016/12,55238325,241680768
(주)사조대림,003960,2017/12,54276765,257797100
(주)사조대림,003960,2018/12,55552253,273054564
(주)사조대림,003960,2019/12,161635668,458932180
(주)사조오양,006090,2011/12,39188049,
(주)사조오양,006090,2012/12,46681050,
(주)사조오양,006090,2013/12,49304873,
(주)사조오양,006090,2014/12,56875846,
(주)사조오양,006090,2015/12,109962690,
(주)사조오양,006090,2016/12,112016869,
(주)사조오양,006090,2017/12,113271424,
(주)사조오양,006090,2018/12,111363314,
(주)사조오양,006090,2019/12,104597471,
(주)삼기,122350,2011/12,,
(주)삼기,122350,2012/12,80704118,132607705
(주)삼기,122350,2013/12,79226302,155764895
(주)삼기,122350,2014/12,175647161,186734485
(주)삼기,122350,2015/12,201506212,216740995
(주)삼기,122350,2016/12,213929224,235700001
(주)삼기,122350,2017/12,221800097,246414214
(주)삼기,122350,2018/12,242195626,275554990
(주)삼기,122350,2019/12,246546568,286913324
(주)삼보판지,023600,2011/12,129928830,313812542
(주)삼보판지,023600,2012/12,131296668,340688717
(주)삼보판지,023600,2013/12,133418405,338887623
(주)삼보판지,023600,2014/12,165100188,382456111
(주)삼보판지,023600,2015/12,127082993,354764652
(주)삼보판지,023600,2016/12,146067914,395553080
(주)삼보판지,023600,2017/12,107385297,334421984
(주)삼보판지,023600,2018/12,136263202,373827415
(주)삼보판지,023600,2019/12,151439323,386311971
(주)삼성출판사,068290,2011/12,7270118,7556004
(주)삼성출판사,068290,2012/12,7349244,7845259
(주)삼성출판사,068290,2013/12,6261025,18664727
(주)삼성출판사,068290,2014/12,12404450,31406087
(주)삼성출판사,068290,2015/12,11820351,35128644
(주)삼성출판사,068290,2016/12,12066603,38476292
(주)삼성출판사,068290,2017/12,15324984,42718252
(주)삼성출판사,068290,2018/12,18528823,42042432
(주)삼성출판사,068290,2019/12,15380456,35587373
(주)삼양사,145990,2011/12,364550905,385087060
(주)삼양사,145990,2012/12,352454290,371798816
(주)삼양사,145990,2013/12,371608078,383482671
(주)삼양사,145990,2014/12,422394822,487135028
(주)삼양사,145990,2015/12,456158837,687215211
(주)삼양사,145990,2016/12,621991477,848422375
(주)삼양사,145990,2017/12,649097594,908223563
(주)삼양사,145990,2018/12,685102514,1015533615
(주)삼양사,145990,2019/12,752354395,1094822044
(주)삼양옵틱스,225190,2017/12,15738210,15760616
(주)삼양옵틱스,225190,2018/12,15511645,15520711
(주)삼양옵틱스,225190,2019/12,15561412,15563868
(주)삼양패키징,272550,2017/12,197468502,
(주)삼양패키징,272550,2018/12,269333492,
(주)삼양패키징,272550,2019/12,268683841,
(주)삼양홀딩스,000070,2011/12,42740306,564644444
(주)삼양홀딩스,000070,2012/12,18511064,937648061
(주)삼양홀딩스,000070,2013/12,17514126,956235564
(주)삼양홀딩스,000070,2014/12,30228371,964599262
(주)삼양홀딩스,000070,2015/12,29735064,1173125217
(주)삼양홀딩스,000070,2016/12,30318324,1155795706
(주)삼양홀딩스,000070,2017/12,30378661,1212576229
(주)삼양홀딩스,000070,2018/12,29278116,1323134037
(주)삼양홀딩스,000070,2019/12,29457202,1408101480
(주)삼에스코리아,060310,2011/03,17993939,18075649
(주)삼에스코리아,060310,2012/03,26572362,26644127
(주)삼에스코리아,060310,2013/03,40578320,40633638
(주)삼에스코리아,060310,2014/03,44661970,44720207
(주)삼에스코리아,060310,2015/03,41115036,41222707
(주)삼에스코리아,060310,2016/03,37043728,37130483
(주)삼에스코리아,060310,2017/03,30442255,30512675
(주)삼에스코리아,060310,2018/03,29473781,29530492
(주)삼에스코리아,060310,2019/03,27994353,28022560
(주)삼원강재,023000,2011/12,66808533,
(주)삼원강재,023000,2012/12,77395076,
(주)삼원강재,023000,2013/12,88444702,
(주)삼원강재,023000,2014/12,98995488,
(주)삼원강재,023000,2015/12,101284194,
(주)삼원강재,023000,2016/12,107919354,
(주)삼원강재,023000,2017/12,104777121,
(주)삼원강재,023000,2018/12,103525384,
(주)삼원강재,023000,2019/12,93543717,
(주)삼익악기,002450,2011/12,10997511,61377066
(주)삼익악기,002450,2012/12,11388643,57943125
(주)삼익악기,002450,2013/12,7620645,51497735
(주)삼익악기,002450,2014/12,8359094,55244308
(주)삼익악기,002450,2015/12,12287449,62865098
(주)삼익악기,002450,2016/12,11798316,68904921
(주)삼익악기,002450,2017/12,11311888,215317928
(주)삼익악기,002450,2018/12,11618140,232562864
(주)삼익악기,002450,2019/12,15059642,236809543
(주)삼일,032280,2011/12,70787219,
(주)삼일,032280,2012/12,82069344,
(주)삼일,032280,2013/12,81955809,
(주)삼일,032280,2014/12,64276068,
(주)삼일,032280,2015/12,65300336,
(주)삼일,032280,2016/12,66245266,
(주)삼일,032280,2017/12,64762237,
(주)삼일,032280,2018/12,70065861,
(주)삼일,032280,2019/12,80661080,
(주)삼일기업공사,002290,2011/12,4104085,
(주)삼일기업공사,002290,2012/12,4009124,
(주)삼일기업공사,002290,2013/12,3953154,
(주)삼일기업공사,002290,2014/12,3967131,
(주)삼일기업공사,002290,2015/12,3982529,
(주)삼일기업공사,002290,2016/12,4269740,
(주)삼일기업공사,002290,2017/12,4212073,
(주)삼일기업공사,002290,2018/12,4106246,
(주)삼일기업공사,002290,2019/12,4027502,
(주)삼일씨엔에스,004440,2016/12,187300318,
(주)삼일씨엔에스,004440,2017/12,184170664,
(주)삼일씨엔에스,004440,2018/12,153031323,
(주)삼일씨엔에스,004440,2019/12,172929760,
(주)삼진,032750,2011/12,29376430,46034915
(주)삼진,032750,2012/12,28533801,42259018
(주)삼진,032750,2013/12,28012186,39616972
(주)삼진,032750,2014/12,27914506,41750073
(주)삼진,032750,2015/12,27393959,39981429
(주)삼진,032750,2016/12,26365787,36202096
(주)삼진,032750,2017/12,24972027,33660348
(주)삼진,032750,2018/12,24471871,34181047
(주)삼진,032750,2019/12,14851396,26632615
(주)삼진엘앤디,054090,2011/12,29226440,82727352
(주)삼진엘앤디,054090,2012/12,31926012,74409578
(주)삼진엘앤디,054090,2013/12,30170561,69765262
(주)삼진엘앤디,054090,2014/12,28928227,68499405
(주)삼진엘앤디,054090,2015/12,26884985,69715485
(주)삼진엘앤디,054090,2016/12,25153820,66520238
(주)삼진엘앤디,054090,2017/12,20524441,57687916
(주)삼진엘앤디,054090,2018/12,18492469,64474548
(주)삼진엘앤디,054090,2019/12,18406166,64733164
(주)삼천리,004690,2011/12,1140070022,1263703683
(주)삼천리,004690,2012/12,1176372208,1333284410
(주)삼천리,004690,2013/12,1184998726,1357249664
(주)삼천리,004690,2014/12,1170435438,2220388444
(주)삼천리,004690,2015/12,1170940701,2254981893
(주)삼천리,004690,2016/12,1169669757,2219471376
(주)삼천리,004690,2017/12,1206896871,2226888521
(주)삼천리,004690,2018/12,1229690839,2261959842
(주)삼천리,004690,2019/12,1233418630,2202288913
(주)삼표시멘트,038500,2011/12,793616600,959956896
(주)삼표시멘트,038500,2012/12,735362868,905692917
(주)삼표시멘트,038500,2013/12,686633908,846611032
(주)삼표시멘트,038500,2014/12,632628358,763028620
(주)삼표시멘트,038500,2015/12,566140888,692386462
(주)삼표시멘트,038500,2016/12,584309536,764193226
(주)삼표시멘트,038500,2017/12,573854723,803546715
(주)삼표시멘트,038500,2018/12,555678802,815753383
(주)삼표시멘트,038500,2019/12,567250903,869731980
(주)삼화네트웍스,046390,2011/12,456538,534986
(주)삼화네트웍스,046390,2012/12,358830,516289
(주)삼화네트웍스,046390,2013/12,274228,370006
(주)삼화네트웍스,046390,2014/12,160068,212297
(주)삼화네트웍스,046390,2015/12,101860,129696
(주)삼화네트웍스,046390,2016/12,922646,941143
(주)삼화네트웍스,046390,2017/12,1014457,1066192
(주)삼화네트웍스,046390,2018/12,962306,1010856
(주)삼화네트웍스,046390,2019/12,1102535,1293913
(주)상보,027580,2011/12,57530436,
(주)상보,027580,2012/12,60961314,
(주)상보,027580,2013/12,75916375,
(주)상보,027580,2014/12,69902734,69926526
(주)상보,027580,2015/12,61610776,69932639
(주)상보,027580,2016/12,52395409,65179030
(주)상보,027580,2017/12,46641141,57570907
(주)상보,027580,2018/12,27805148,36370453
(주)상보,027580,2019/12,26808320,26808320
(주)상상인,038540,2011/12,1686806,2108028
(주)상상인,038540,2012/12,1977930,8166404
(주)상상인,038540,2013/12,2116198,8197762
(주)상상인,038540,2014/12,2045984,11218626
(주)상상인,038540,2015/12,1919614,35462250
(주)상상인,038540,2016/12,1762941,28042933
(주)상상인,038540,2017/12,1677318,27215975
(주)상상인,038540,2018/12,1841553,82319278
(주)상상인,038540,2019/12,2585042,99405346
(주)상상인인더스트리,101000,2011/12,31426339,38332664
(주)상상인인더스트리,101000,2012/12,40894887,48625346
(주)상상인인더스트리,101000,2013/12,47718062,55362912
(주)상상인인더스트리,101000,2014/12,50141669,57349758
(주)상상인인더스트리,101000,2015/12,52159601,58828897
