회사명,거래소코드,회계년도,이자보상배율,총자산증가율,유형자산증가율,유동자산증가율,재고자산증가율,자기자본증가율,순이익증가율,매출액총이익율,매출액순이익율,자기자본순이익율,총자본정상영업이익율,매출액정상영업이익율,총자본순이익율,유동비율,당좌비율,현금비율,부채비율,차입금의존도,CASH_FLOW_대_부채비율,CASH_FLOW_대_매출액비율,CASH_FLOW_대_차입금비율,자기자본구성비율,총자본회전율,재고자산회전율,매출채권회전율,유형자산회전율,매입채무회전율,자기자본회전율,타인자본회전율,유동자산회전율,노동장비율,기계장비율,자본집약도,노동소득분배율,설비투자효율,총자본투자효율,기계투자효율,부가가치율,종업원수증가율,R & D 투자효율,무형자산처리무형자산개발비(천원),경상개발비(천원),통계청 한국표준산업분류 10차(소분류)
(주)ST,11810,11-Dec,1.66,134.02,-6.05,12.94,37.2,17.84,78.59,7.57,3.73,14.56,4.14,3.93,3.93,70.06,54.61,11.42,173.19,48.6,-0.52,-0.29,-0.67,36.6,3.37,14.81,14.25,5.26,13.95,3.37,1.53,3.21,2016729.59,1297910.71,13352487.24,0.0,66.29,0.1,1.03,0.09,-39.04,0.0,,0.0,  상품 종합 도매업
(주)ST,11810,12-Dec,-3.12,-3.19,27.63,3.76,-42.09,-21.36,-320.78,-3.15,-7.97,-35.59,-7.98,-6.67,-9.53,62.81,55.08,12.95,236.31,55.63,4.3,2.49,5.44,29.73,3.6,25.52,10.85,6.61,17.76,3.6,1.79,4.23,2248792.0,1440170.67,13512077.33,0.0,-16.56,-0.03,-0.26,-0.02,-4.34,0.0,,0.0,  상품 종합 도매업
(주)ST,11810,13-Dec,-10.71,-73.5,-79.37,-46.53,-48.48,-133.83,,-28.23,-65.14,-521.17,-30.01,-39.27,-49.79,62.06,54.71,5.09,0.0,106.44,10.3,7.79,13.35,0.0,4.91,22.71,5.42,3.89,9.16,4.91,0.91,2.15,1217570.62,810468.93,7584858.76,0.0,-577.77,-0.93,-8.68,-0.51,-52.8,0.0,,0.0,  상품 종합 도매업
(주)ST,11810,14-Dec,0.76,-6.52,-49.85,12.6,120.72,-118.38,,7.42,23.28,0.0,2.75,2.18,29.3,113.3,86.97,14.11,1239.93,70.99,2.35,1.67,3.07,7.46,-7.86,10.03,5.94,10.1,9.99,-7.86,1.08,1.94,871612.9,35500.0,10120983.87,0.0,467.4,0.4,114.76,0.31,-29.94,0.0,,0.0,  상품 종합 도매업
(주)ST,11810,15-Dec,-0.84,0.97,-5.9,0.95,52.33,-22.76,-112.87,2.74,-3.0,-59.01,-2.71,-2.1,-3.88,104.09,67.59,8.89,1651.71,71.15,-3.85,-2.82,-5.1,5.71,19.65,6.05,7.62,15.55,11.01,19.65,1.38,1.82,799803.15,34661.42,9978141.73,0.0,78.33,0.06,18.08,0.05,2.42,0.0,,0.0,  상품 종합 도매업
(주)ST,11810,16-Dec,-0.91,-44.15,-27.52,-46.09,-28.51,-556.99,,4.93,-26.59,0.0,-3.46,-1.99,-46.33,49.89,26.7,4.89,0.0,111.76,2.02,1.22,2.65,-46.71,-13.32,6.03,9.88,19.61,13.14,-13.32,1.54,2.48,612341.67,275.0,5897575.0,0.0,-469.74,-0.49,-10459.61,-0.2,-5.51,0.0,,0.0,  상품 종합 도매업
(주)ST,11810,17-Dec,2.02,-11.33,-4.01,-2.17,-19.68,-112.87,,4.73,18.54,0.0,6.6,2.44,50.09,85.88,53.1,17.24,1374.49,55.54,13.52,4.38,22.68,6.78,-12.53,8.43,11.97,24.97,17.15,-12.53,2.22,3.75,591563.03,30957.98,5273462.18,0.0,591.1,0.66,112.95,0.23,-0.83,0.0,,0.0,  상품 종합 도매업
(주)ST,11810,18-Dec,-1.12,-11.71,4.93,-11.12,-28.74,50.44,-97.28,1.33,0.61,17.12,-2.5,-0.98,1.54,91.21,63.3,9.55,765.34,59.84,5.32,1.74,7.87,11.56,28.2,9.54,9.44,20.73,15.56,28.2,2.8,3.34,674845.45,33418.18,5036918.18,0.0,112.51,0.15,22.72,0.06,-7.56,0.0,,0.0,  상품 종합 도매업
(주)ST,11810,19-Dec,0.11,1.09,21.6,-8.62,-8.22,-12.08,-464.75,3.16,-2.26,-54.53,0.31,0.12,-5.96,87.86,60.85,9.1,895.02,59.3,-4.72,-1.62,-7.16,10.05,24.45,11.48,8.34,17.88,16.44,24.45,2.96,3.64,777750.0,33051.72,4828508.62,0.0,56.6,0.09,13.32,0.03,5.45,0.0,,0.0,  상품 종합 도매업
(주)TCC스틸,2710,11-Dec,1.41,-18.89,-6.47,-52.52,-32.96,300.49,,8.19,0.89,2.02,2.63,2.22,1.05,110.8,62.71,3.21,101.53,31.55,-6.46,-2.87,-10.31,49.62,2.28,6.39,6.82,6.24,14.18,2.28,2.46,2.88,264524.96,198418.03,1442315.9,0.0,60.97,0.11,0.81,0.1,-2.78,0.0,0.0,0.0,  1차 철강 제조업
(주)TCC스틸,2710,12-Dec,0.57,20.4,70.34,19.05,26.39,0.25,-97.27,8.66,0.02,0.07,1.19,1.18,0.02,113.94,61.44,8.23,142.04,41.57,-2.31,-1.48,-3.27,41.31,2.22,5.08,6.61,4.39,12.94,2.22,1.82,2.49,397750.77,257887.53,1714777.35,0.0,39.29,0.09,0.61,0.1,1.27,0.0,,0.0,  1차 철강 제조업
(주)TCC스틸,2710,13-Dec,-0.59,-0.6,8.84,0.73,16.43,-8.96,-16118.36,5.34,-3.98,-8.85,-1.42,-1.55,-3.66,141.27,66.03,8.87,164.27,46.96,-5.0,-3.38,-6.63,37.84,2.32,4.35,7.18,3.33,12.53,2.32,1.52,2.28,487521.67,325476.59,1748259.15,0.0,26.42,0.07,0.4,0.08,-2.51,0.0,0.0,0.0,  1차 철강 제조업
(주)TCC스틸,2710,14-Dec,0.02,1.34,-3.15,5.99,6.11,-8.12,161.02,6.82,-3.05,-7.71,0.06,0.07,-2.89,82.22,38.38,2.07,191.48,50.77,-7.0,-4.88,-9.05,34.31,2.63,4.0,6.68,3.37,13.53,2.63,1.48,2.29,482432.29,348343.44,1800655.44,0.0,45.14,0.12,0.63,0.13,-1.61,0.0,0.0,0.0,  1차 철강 제조업
(주)TCC스틸,2710,15-Dec,2.17,-31.69,-52.61,2.98,-60.62,-54.5,-13798.43,8.85,-22.23,-80.07,3.42,3.2,-23.77,156.35,124.48,6.79,337.6,44.68,1.48,0.87,2.56,22.85,3.61,5.22,6.41,4.44,13.02,3.61,1.52,2.09,255729.21,274240.52,1339482.46,0.0,65.14,0.12,0.61,0.09,-8.17,0.0,0.0,0.0,  1차 철강 제조업
(주)TCC스틸,2710,16-Dec,2.53,-24.84,-9.97,-49.71,5.89,20.14,,9.35,3.81,17.99,4.66,3.45,5.14,128.15,73.14,9.46,173.78,41.38,-1.45,-0.59,-2.23,36.53,4.69,7.99,7.09,6.51,13.93,4.69,1.89,2.46,233184.73,263418.65,1021352.83,0.0,126.12,0.29,1.12,0.18,-1.42,0.0,0.0,0.0,  1차 철강 제조업
(주)TCC스틸,2710,17-Dec,1.55,-1.49,-8.89,-0.44,1.78,-2.34,-91.13,8.79,0.38,1.5,2.89,2.07,0.54,75.13,42.16,5.42,176.16,46.09,-10.25,-4.66,-14.19,36.21,3.83,6.82,7.38,6.33,17.12,3.83,2.19,3.25,208212.69,278043.25,984779.29,0.0,104.36,0.22,0.78,0.16,2.17,0.0,0.0,0.0,  1차 철강 제조업
(주)TCC스틸,2710,18-Dec,3.3,9.36,-5.2,26.55,31.13,11.23,548.74,8.54,2.36,9.19,5.85,4.13,3.34,163.32,89.05,24.95,171.53,40.33,5.28,2.46,8.27,36.83,3.88,6.2,9.12,7.2,15.53,3.88,2.23,3.03,200621.86,273690.53,1100294.51,0.0,136.75,0.25,1.0,0.18,-2.12,0.0,0.0,0.0,  1차 철강 제조업
(주)TCC스틸,2710,19-Dec,2.27,3.09,6.16,-2.09,4.95,4.1,-48.36,7.22,1.15,4.42,4.15,2.94,1.63,89.76,46.01,9.02,168.92,43.02,3.74,1.69,5.45,37.19,3.82,5.72,9.99,7.59,13.95,3.82,2.24,2.9,206582.88,294623.87,1142582.14,0.0,131.01,0.24,0.92,0.17,-0.72,0.0,0.0,0.0,  1차 철강 제조업
(주)강스템바이오텍,217730,15-Dec,-5.41,-100.0,-100.0,-100.0,-100.0,-100.0,-47.35,82.97,-387.59,-27.09,-20.52,-345.23,-23.03,637.19,625.9,211.66,17.64,4.27,-101.45,-255.96,-355.89,85.01,,,,,,,,,48064.6,0.0,402945.58,0.0,-96.67,-0.12,,-1.94,0.0,255.88,0.0,3798708.0,  기초 의약물질 및 생물학적 제제 제조업
(주)강스템바이오텍,217730,16-Dec,-18.89,89.9,35.55,100.92,74.02,8.19,0.0,93.16,-984.85,-37.55,-25.18,-1081.81,-22.92,1175.05,1157.01,59.67,106.48,32.77,-23.7,-687.98,-37.3,48.43,0.04,0.13,3.59,0.24,4.2,0.04,0.06,,37608.04,0.0,600528.72,0.0,-171.34,-0.11,,-6.04,27.42,656.04,0.0,5529149.0,  기초 의약물질 및 생물학적 제제 제조업
(주)강스템바이오텍,217730,17-Dec,-8.15,-6.18,208.99,-35.95,196.02,7.36,-203.79,35.68,-126.27,-46.19,-24.87,-128.52,-24.43,396.43,369.34,61.46,92.79,30.19,-46.87,-116.58,-74.71,51.87,0.23,2.08,31.39,0.65,7.12,0.23,0.24,,78698.88,0.0,629319.72,-0.01,-10.95,-0.01,,-0.07,-5.06,123.43,0.0,6658015.0,  기초 의약물질 및 생물학적 제제 제조업
(주)강스템바이오텍,217730,18-Dec,-12.31,55.08,14.44,94.06,11.21,94.35,,12.84,-155.96,-37.79,-19.43,-127.59,-23.75,244.28,234.71,16.06,53.83,23.79,-43.19,-120.69,-63.54,65.01,0.25,4.38,7.39,0.65,6.06,0.25,0.38,0.25,62843.58,0.0,822404.7,0.0,-59.54,-0.05,,-0.36,18.67,687.27,1661242.0,6879882.0,  기초 의약물질 및 생물학적 제제 제조업
(주)강스템바이오텍,217730,19-Dec,-21.5,55.26,106.2,13.09,-86.12,44.42,,-7.07,-439.57,-41.61,-24.78,-385.6,-28.25,268.99,267.69,37.29,65.37,27.22,-27.6,-206.5,-40.08,60.47,0.1,5.88,3.7,0.26,5.0,0.1,0.17,0.12,51525.18,0.0,1114153.89,0.0,-255.84,-0.12,,-2.24,14.61,4440.03,1334488.0,12523954.0,  기초 의약물질 및 생물학적 제제 제조업
(주)강원에너지,114190,11-Nov,393.9,-100.0,-100.0,-100.0,-100.0,-100.0,-96.68,25.07,11.46,26.29,16.0,13.12,13.97,165.07,151.33,52.8,119.24,0.0,23.38,13.6,0.0,45.61,2.29,15.92,3.79,14.19,4.83,2.29,2.6,,41620.15,28242.51,571479.44,0.0,328.31,0.24,4.84,0.26,14.63,2.76,0.0,1388076.0,"  구조용 금속제품, 탱크 및 증기발생기 제조업"
(주)강원에너지,114190,12-Dec,58.37,66.16,12.89,67.86,-4.53,47.36,0.0,19.75,8.43,24.85,13.01,10.91,10.05,151.93,144.74,10.65,147.2,13.56,-5.92,-2.95,-25.99,40.45,3.51,21.91,3.86,25.57,6.75,3.51,2.59,,41716.85,28996.0,883744.63,0.0,445.26,0.21,6.41,0.18,0.0,1.86,0.0,1983774.0,"  구조용 금속제품, 탱크 및 증기발생기 제조업"
(주)강원에너지,114190,13-Dec,18.11,-18.84,8.4,-23.52,-45.21,27.06,0.0,23.18,7.74,9.57,4.0,6.38,4.85,231.75,223.89,111.08,57.9,4.35,26.03,13.65,219.36,63.33,1.24,13.2,1.71,11.01,4.14,1.24,1.27,,37521.86,26233.0,646797.62,0.0,291.66,0.17,4.17,0.24,10.89,3.64,0.0,1844262.0,"  구조용 금속제품, 탱크 및 증기발생기 제조업"
(주)강원에너지,114190,14-Dec,39.01,-7.46,108.97,-20.72,-16.77,9.96,0.0,21.2,2.18,2.33,2.33,3.16,1.61,294.21,283.74,72.26,32.89,0.0,7.16,2.31,0.0,75.25,1.07,21.22,2.41,6.96,6.49,1.07,2.39,,66277.48,21865.37,456038.36,0.0,87.35,0.13,2.65,0.17,31.25,3.71,0.0,1907669.0,"  구조용 금속제품, 탱크 및 증기발생기 제조업"
(주)강원에너지,114190,15-Dec,187.51,20.74,-2.92,20.38,-28.95,8.79,-99.08,17.15,0.22,0.18,0.52,0.97,0.12,333.65,327.11,169.33,51.03,11.7,32.9,20.57,94.99,66.21,0.93,27.28,2.27,4.96,5.46,0.93,2.29,,75742.58,23983.93,642537.27,0.0,77.63,0.09,2.45,0.17,-9.52,3.58,0.0,1748860.0,"  구조용 금속제품, 탱크 및 증기발생기 제조업"
(주)강원에너지,114190,16-Dec,-241.54,-9.68,15.13,-14.64,-72.83,-2.64,-1198.12,16.59,-2.66,-1.99,-1.61,-3.1,-1.38,444.3,441.52,131.49,40.11,12.96,-14.22,-7.43,-31.41,71.37,0.76,44.95,1.88,3.06,5.94,0.76,1.66,0.73,77921.3,21850.0,612592.11,0.0,82.96,0.11,2.96,0.19,-5.26,4.56,0.0,2026155.0,"  구조용 금속제품, 탱크 및 증기발생기 제조업"
(주)강원에너지,114190,17-Dec,-26.56,20.72,4.06,26.72,7.8,-12.32,,1.05,-7.86,-12.58,-6.56,-6.81,-7.57,202.02,200.95,41.76,92.91,11.78,-21.72,-11.88,-88.8,51.84,1.59,233.04,2.18,5.44,7.95,1.59,2.45,1.35,68172.66,20335.09,680141.56,0.01,7.36,0.01,0.25,0.01,8.73,0.0,0.0,0.0,"  구조용 금속제품, 탱크 및 증기발생기 제조업"
(주)강원에너지,114190,18-Dec,0.2,0.71,-4.03,3.66,50.46,3.93,,6.86,1.99,4.19,0.37,0.4,1.83,161.8,160.55,45.27,86.93,26.05,-15.9,-8.08,-28.39,53.5,1.74,176.8,1.9,5.7,6.49,1.74,1.94,1.24,73271.7,23323.13,788618.29,0.0,133.04,0.12,4.18,0.14,-13.14,0.0,0.0,0.0,"  구조용 금속제품, 탱크 및 증기발생기 제조업"
(주)강원에너지,114190,19-Dec,-8.38,-39.69,-29.68,-56.71,-78.15,-57.92,-2186.0,-14.43,-83.78,-94.77,-22.83,-40.37,-47.39,99.04,98.65,11.8,167.94,32.91,-4.53,-3.78,-8.62,37.32,1.19,146.98,1.34,3.38,4.48,1.19,1.08,0.84,25721.08,38766.43,528991.24,0.0,-890.14,-0.43,-5.91,-0.58,-10.08,0.0,0.0,0.0,"  구조용 금속제품, 탱크 및 증기발생기 제조업"
(주)갤럭시아에스엠,11420,11-Dec,6.31,-20.3,-92.82,-19.27,-82.99,19.64,,18.25,6.15,12.95,11.45,10.91,6.45,157.4,157.27,55.23,78.49,4.21,30.0,12.57,313.23,56.03,1.95,1173.34,6.72,61.31,40.59,1.95,2.73,2.32,20162.38,8861.35,1219198.81,0.0,2183.53,0.36,49.68,0.34,12.12,0.0,,0.0,  스포츠 서비스업
(주)갤럭시아에스엠,11420,12-Dec,3.79,-2.51,354.01,0.38,85.5,2.51,-86.63,13.61,0.71,1.49,4.72,3.77,0.88,184.17,183.89,58.88,69.76,7.84,15.5,5.09,81.2,58.91,2.15,1648.48,8.86,26.64,32.38,2.15,2.9,2.23,84674.12,74200.45,1099476.8,0.0,333.76,0.26,3.81,0.21,8.11,0.0,,0.0,  스포츠 서비스업
(주)갤럭시아에스엠,11420,13-Dec,1.9,-14.42,-8.69,-19.61,237.05,-17.04,-546.44,10.06,-3.74,-7.07,1.83,1.61,-4.26,147.37,146.43,23.83,75.11,11.75,22.7,7.89,82.85,57.11,1.96,509.83,9.53,14.33,26.27,1.96,2.71,2.08,61852.16,53772.3,752733.28,0.0,146.82,0.12,1.69,0.1,25.0,0.0,,0.0,  스포츠 서비스업
(주)갤럭시아에스엠,11420,14-Dec,-0.88,20.29,-1.22,34.39,302.64,7.97,,8.36,-0.58,-1.14,-1.02,-0.96,-0.62,149.66,146.81,14.51,95.1,9.74,10.1,5.08,50.53,51.26,1.96,126.65,7.58,14.28,22.13,1.96,2.3,1.88,48492.4,62622.0,718636.16,0.0,179.31,0.12,1.39,0.12,26.0,0.0,,0.0,  스포츠 서비스업
(주)갤럭시아에스엠,11420,15-Dec,5.69,51.71,-4.9,66.12,-97.78,114.34,,10.35,2.98,5.11,3.69,3.36,3.27,263.29,263.23,130.53,38.09,2.01,6.28,1.91,86.36,72.41,1.71,215.42,11.13,20.96,23.61,1.71,3.05,1.76,31239.06,42669.98,738569.81,0.0,368.5,0.16,2.7,0.17,47.62,0.0,,0.0,  스포츠 서비스업
(주)갤럭시아에스엠,11420,16-Dec,-18.76,-14.91,-10.91,-14.62,-100.0,-9.84,-183.84,1.8,-2.97,-3.3,-5.84,-7.06,-2.46,304.3,304.3,155.01,30.32,0.72,4.62,1.19,149.54,76.73,1.11,9162.92,9.53,19.16,14.61,1.11,3.23,1.28,24190.07,37734.41,546211.27,0.0,218.57,0.1,1.4,0.11,15.05,0.0,,0.0,  스포츠 서비스업
(주)갤럭시아에스엠,11420,17-Dec,-35.52,-14.74,-85.93,-24.2,,-9.71,,-0.41,-15.82,-13.83,-6.55,-9.51,-10.9,328.78,328.78,112.85,23.06,0.0,-45.97,-11.51,0.0,81.26,0.87,,5.34,25.25,10.25,0.87,3.25,1.12,2889.46,0.0,395484.99,-0.03,-44.44,0.0,,0.0,17.76,0.0,,0.0,  스포츠 서비스업
(주)갤럭시아에스엠,11420,18-Dec,-157.86,-33.27,-30.89,-50.43,,-34.63,,-24.33,-72.54,-47.79,-24.89,-46.86,-38.52,213.65,213.65,121.27,25.62,0.0,-75.2,-23.12,0.0,79.61,0.66,,3.33,71.66,9.44,0.66,2.74,1.03,2266.69,0.0,299579.56,0.0,-3883.72,-0.29,,-0.44,-11.9,0.0,,0.0,  스포츠 서비스업
(주)갤럭시아에스엠,11420,19-Dec,-8.95,-15.07,103.49,-4.26,,-17.65,,6.25,-4.79,-5.7,-1.48,-1.59,-4.47,216.18,216.18,120.35,29.56,0.09,-14.79,-3.32,-3910.94,77.19,1.19,,4.95,75.26,18.83,1.19,4.35,2.06,4231.28,0.0,233401.64,0.0,689.41,0.12,,0.12,9.01,0.0,,0.0,  스포츠 서비스업
(주)경동인베스트,12320,11-Dec,11.03,33.53,-7.32,54.47,367.86,20.1,23.09,5.86,1.64,7.76,3.94,1.94,3.33,124.89,123.61,24.93,145.55,5.24,16.67,5.35,188.35,40.73,4.71,218.99,6.23,6.37,5.21,4.71,3.57,3.5,1083906.68,0.0,3615490.5,0.0,30.79,0.09,,0.05,2.21,0.0,0.0,0.0,  기타 금융업
(주)경동인베스트,12320,12-Dec,17.71,20.81,-0.03,33.36,229.89,9.48,41.39,4.84,1.71,10.11,4.51,1.99,3.88,125.27,122.11,31.26,170.97,3.93,15.66,4.78,251.34,36.9,5.86,177.61,6.4,8.28,4.94,5.86,3.69,3.51,1052301.64,0.0,4260297.75,0.0,45.18,0.11,,0.05,2.53,0.0,,0.0,  기타 금융업
(주)경동인베스트,12320,13-Dec,27.91,-0.41,6.8,-4.41,-33.64,11.7,16.24,4.63,1.79,10.58,4.19,1.81,4.13,130.52,128.23,38.5,141.61,3.95,15.56,3.94,230.63,41.39,5.9,155.34,6.91,8.93,4.96,5.9,3.79,3.5,1099269.89,0.0,4169579.08,0.0,44.38,0.12,,0.05,1.76,0.0,,0.0,  기타 금융업
(주)경동인베스트,12320,14-Dec,20.25,9.61,35.24,-1.49,34.64,21.8,52.34,5.07,2.92,13.88,3.8,1.84,6.01,139.31,135.97,39.43,117.43,6.53,6.31,1.73,52.21,45.99,4.71,154.23,7.19,6.86,5.45,4.71,3.67,3.37,1426226.73,0.0,4683649.17,0.0,20.29,0.06,,0.03,-2.42,0.0,,0.0,  기타 금융업
(주)경동인베스트,12320,15-Dec,-4.35,-11.58,9.7,-25.41,-54.6,-5.1,-127.99,5.22,-1.32,-2.85,-1.07,-0.83,-1.71,145.53,143.4,21.85,102.58,12.7,-2.49,-0.92,-9.93,49.36,2.71,113.75,5.31,3.51,4.77,2.71,2.46,2.4,1440786.88,0.0,4069057.57,0.0,-7.42,-0.03,,-0.02,1.77,0.0,3441844.0,0.0,  기타 금융업
(주)경동인베스트,12320,16-Dec,7.92,-3.57,2.47,-10.98,31.18,1.99,,9.91,1.62,3.34,2.5,2.43,1.67,150.74,147.5,24.15,91.54,13.11,-2.17,-0.99,-7.92,52.21,2.03,110.36,4.57,2.44,4.9,2.03,2.09,2.19,1711130.27,0.0,3937491.71,0.0,5.33,0.02,,0.02,-0.35,0.0,,0.0,  기타 금융업
(주)경동인베스트,12320,17-Dec,9.05,-46.78,-63.85,-53.17,29.99,-31.9,171.43,27.86,26.62,10.99,4.22,18.65,6.02,307.43,289.07,25.46,49.67,21.84,21.88,22.31,33.26,66.81,0.39,11.18,1.2,0.58,1.68,0.39,0.53,0.52,16114923.27,0.0,54479666.45,0.0,33.01,0.1,,0.3,-96.15,0.0,,0.0,  기타 금융업
(주)경동인베스트,12320,18-Dec,10.67,-1.21,-0.49,-20.93,115.72,-0.63,-42.56,25.15,13.05,7.35,6.58,17.15,5.01,240.34,201.18,27.97,48.79,19.56,18.72,15.89,31.38,67.21,0.57,7.62,3.7,1.29,49.26,0.57,1.16,1.07,13568605.46,0.0,45538656.62,0.0,72.66,0.22,,0.56,18.18,0.0,,0.0,  기타 금융업
(주)경동인베스트,12320,19-Dec,5.29,2.27,-3.35,25.48,0.36,4.19,-70.31,17.82,3.26,2.29,3.67,8.08,1.48,279.32,242.92,28.5,46.06,16.58,11.76,8.26,22.37,68.47,0.67,7.26,4.51,1.57,40.56,0.67,1.41,1.28,14207588.67,0.0,50455615.25,0.0,76.06,0.21,,0.48,-7.69,0.0,,0.0,  기타 금융업
(주)경방,50,11-Dec,1.15,123.35,80.92,-41.36,136.89,51.91,-112.77,25.66,-0.32,-0.18,1.66,6.37,-0.08,34.1,16.15,3.14,114.76,30.33,-0.29,-0.6,-0.51,46.56,0.55,4.54,10.86,1.15,17.81,0.55,0.49,2.76,518020.2,156323.97,2280479.48,0.0,27.71,0.06,0.92,0.24,10.63,0.0,,0.0,  종합 소매업
(주)경방,50,12-Dec,0.36,-1.28,5.06,-10.81,-27.52,-1.43,,21.82,-2.37,-1.26,0.54,2.17,-0.59,74.98,42.91,6.86,115.08,31.11,0.22,0.47,0.38,46.49,0.53,4.14,10.66,1.05,16.53,0.53,0.46,2.54,539645.63,184360.65,2305768.45,0.0,25.84,0.06,0.76,0.24,-2.36,0.0,,0.0,  종합 소매업
(주)경방,50,13-Dec,2.58,-2.85,-5.42,-16.39,-23.99,2.53,,27.57,4.2,2.32,2.74,10.38,1.11,76.48,46.74,8.11,103.79,28.17,5.22,9.93,9.43,49.07,0.55,5.4,10.58,1.1,16.89,0.55,0.51,3.06,452698.77,161359.44,1918622.99,0.0,35.66,0.08,1.0,0.31,16.75,0.0,,0.0,  종합 소매업
(주)경방,50,14-Dec,2.47,0.37,0.44,-2.11,-6.11,1.76,-21.17,27.56,3.49,1.79,2.36,9.31,0.88,24.73,15.5,2.01,101.0,28.72,5.73,11.39,10.02,49.75,0.51,6.11,9.48,1.07,16.91,0.51,0.5,3.22,432235.82,163354.78,1917292.16,0.0,35.79,0.08,0.95,0.32,0.44,0.0,,3922.0,  종합 소매업
(주)경방,50,15-Dec,3.9,1.29,5.82,6.78,40.0,2.36,45.29,28.45,4.67,2.55,2.97,10.89,1.27,58.13,29.7,3.66,98.9,28.32,4.86,8.91,8.53,50.28,0.55,5.65,9.78,1.13,19.76,0.55,0.55,3.42,529708.39,232799.59,2144135.47,0.0,35.95,0.09,0.82,0.33,-9.43,0.0,,12673.0,  종합 소매업
(주)경방,50,16-Dec,5.54,-1.27,-3.15,-1.93,-13.34,2.55,76.58,28.9,7.81,4.39,3.32,11.51,2.25,68.2,38.72,4.84,91.5,25.1,8.67,14.29,16.51,52.22,0.56,5.44,9.84,1.18,20.37,0.56,0.59,3.53,542475.77,250817.6,2268137.56,0.0,40.37,0.1,0.87,0.33,-6.67,0.0,,5721.0,  종합 소매업
(주)경방,50,17-Dec,6.35,-2.14,-1.55,-14.86,-30.32,2.84,-14.11,29.75,7.02,3.67,3.28,11.73,1.97,28.25,18.26,2.97,82.23,22.44,10.95,17.44,22.01,54.88,0.52,6.52,9.82,1.15,18.92,0.52,0.6,3.68,555293.93,270814.23,2532887.15,0.0,45.05,0.1,0.92,0.35,-12.37,0.0,,12785.0,  종합 소매업
(주)경방,50,18-Dec,5.13,2.18,-7.98,33.75,87.31,1.38,-20.25,30.56,5.74,2.87,3.18,11.66,1.57,73.99,37.34,3.81,83.67,23.65,5.9,9.95,11.36,54.45,0.5,5.32,9.15,1.18,18.64,0.5,0.6,3.33,600054.68,302305.54,2817733.42,0.0,35.35,0.08,0.7,0.28,-8.15,0.01,,25475.0,  종합 소매업
(주)경방,50,19-Dec,3.59,5.3,-49.03,119.42,-47.64,4.63,116.06,28.93,12.68,6.01,2.4,9.31,3.26,137.68,121.4,6.76,84.85,22.88,6.28,11.48,12.59,54.1,0.47,5.37,8.6,1.59,18.13,0.47,0.56,1.78,520012.33,523598.68,5292442.05,0.0,94.48,0.09,0.94,0.37,-43.94,0.01,,22187.0,  종합 소매업
(주)고려시멘트,198440,14-Dec,11111111.11,-100.0,-100.0,-100.0,-100.0,-100.0,-32.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  시멘트, 석회, 플라스터 및 그 제품 제조업"
(주)고려시멘트,198440,15-Dec,11111111.11,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  시멘트, 석회, 플라스터 및 그 제품 제조업"
(주)고려시멘트,198440,16-Dec,11111111.11,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  시멘트, 석회, 플라스터 및 그 제품 제조업"
(주)고려시멘트,198440,17-Dec,16.79,,,,,,0.0,13.33,1.15,1.3,2.6,3.44,0.87,166.67,152.27,2.92,49.73,8.83,8.22,3.61,30.91,66.79,,,,,,,,,425902.85,136850.17,1053469.27,0.0,31.77,0.13,0.99,0.17,0.0,0.0,0.0,0.0,"  시멘트, 석회, 플라스터 및 그 제품 제조업"
(주)고려시멘트,198440,18-Dec,9.2,10.06,1.83,29.61,27.42,11.78,0.0,14.77,5.42,5.67,3.15,4.47,3.82,168.76,154.43,3.23,47.42,11.04,5.96,2.85,17.36,67.83,1.05,19.31,2.72,1.77,16.69,1.05,2.16,,430092.89,136304.58,1138721.72,0.0,39.55,0.15,1.25,0.22,1.82,0.0,0.0,0.0,"  시멘트, 석회, 플라스터 및 그 제품 제조업"
(주)고려시멘트,198440,19-Dec,-1.08,-0.39,4.84,-6.73,63.62,2.24,0.0,7.5,4.79,3.88,-0.36,-0.65,2.67,166.4,141.61,15.86,43.63,9.5,5.95,3.24,19.01,69.62,0.81,11.73,2.44,1.42,18.26,0.81,1.78,,515839.12,172176.79,1309645.08,0.0,32.39,0.13,0.97,0.23,-13.39,0.0,0.0,0.0,"  시멘트, 석회, 플라스터 및 그 제품 제조업"
(주)골드앤에스,35290,11-Dec,1.13,-84.72,-97.24,-89.6,-92.11,-90.79,-96.61,31.52,2.11,4.57,2.82,2.73,2.19,108.02,94.83,0.68,108.04,33.01,36.32,18.53,57.14,48.07,2.16,10.96,5.88,39.79,53.45,2.16,1.99,2.31,6384.06,0.0,289920.16,0.0,1514.88,0.33,,0.33,-9.04,0.0,0.0,0.0,"  서적, 잡지 및 기타 인쇄물 출판업"
